dataset,sentence_id,unit_idx,unit,s_lm,s_uni,rel,n_units,has_context
qian2023,0,0,The,3.9738,2.9243,1.0495,12,0
qian2023,0,1,location,8.2024,9.5333,-1.3310,12,0
qian2023,0,2,of,0.3467,3.6849,-3.3382,12,0
qian2023,0,3,the,0.9408,2.9243,-1.9835,12,0
qian2023,0,4,star,7.8603,8.7721,-0.9118,12,0
qian2023,0,5,has,4.5323,6.0576,-1.5253,12,0
qian2023,0,6,caught,8.5371,9.4410,-0.9039,12,0
qian2023,0,7,attention,4.8075,8.9557,-4.1482,12,0
qian2023,0,8,of,3.9331,3.6849,0.2483,12,0
qian2023,0,9,some,3.8739,6.4503,-2.5765,12,0
qian2023,0,10,astronomers,6.6974,12.8952,-6.1978,12,0
qian2023,0,11,.,1.8154,2.3026,-0.4872,12,0
qian2023,0,12,<eos>,5.8557,2.3026,3.5531,12,0
qian2023,1,0,The,3.9738,2.9243,1.0495,12,0
qian2023,1,1,location,8.2024,9.5333,-1.3310,12,0
qian2023,1,2,of,0.3467,3.6849,-3.3382,12,0
qian2023,1,3,the,0.9408,2.9243,-1.9835,12,0
qian2023,1,4,star,7.8603,8.7721,-0.9118,12,0
qian2023,1,5,have,7.4554,5.2726,2.1828,12,0
qian2023,1,6,caught,9.0572,9.4410,-0.3838,12,0
qian2023,1,7,attention,5.2051,8.9557,-3.7506,12,0
qian2023,1,8,of,3.9060,3.6849,0.2211,12,0
qian2023,1,9,some,3.9301,6.4503,-2.5202,12,0
qian2023,1,10,astronomers,6.8309,12.8952,-6.0643,12,0
qian2023,1,11,.,1.9042,2.3026,-0.3984,12,0
qian2023,1,12,<eos>,5.8489,2.3026,3.5463,12,0
qian2023,2,0,The,3.9738,2.9243,1.0495,12,0
qian2023,2,1,location,8.2024,9.5333,-1.3310,12,0
qian2023,2,2,of,0.3467,3.6849,-3.3382,12,0
qian2023,2,3,the,0.9408,2.9243,-1.9835,12,0
qian2023,2,4,stars,8.4239,9.5333,-1.1094,12,0
qian2023,2,5,has,5.0975,6.0576,-0.9601,12,0
qian2023,2,6,caught,8.8389,9.4410,-0.6021,12,0
qian2023,2,7,attention,4.7190,8.9557,-4.2367,12,0
qian2023,2,8,of,4.3548,3.6849,0.6699,12,0
qian2023,2,9,some,3.6172,6.4503,-2.8331,12,0
qian2023,2,10,astronomers,5.1699,12.8952,-7.7254,12,0
qian2023,2,11,.,1.7766,2.3026,-0.5260,12,0
qian2023,2,12,<eos>,5.9634,2.3026,3.6608,12,0
qian2023,3,0,The,3.9738,2.9243,1.0495,12,0
qian2023,3,1,location,8.2024,9.5333,-1.3310,12,0
qian2023,3,2,of,0.3467,3.6849,-3.3382,12,0
qian2023,3,3,the,0.9408,2.9243,-1.9835,12,0
qian2023,3,4,stars,8.4239,9.5333,-1.1094,12,0
qian2023,3,5,have,6.4797,5.2726,1.2071,12,0
qian2023,3,6,caught,10.0088,9.4410,0.5678,12,0
qian2023,3,7,attention,5.3154,8.9557,-3.6403,12,0
qian2023,3,8,of,4.3275,3.6849,0.6426,12,0
qian2023,3,9,some,3.7871,6.4503,-2.6633,12,0
qian2023,3,10,astronomers,5.2134,12.8952,-7.6818,12,0
qian2023,3,11,.,1.8115,2.3026,-0.4911,12,0
qian2023,3,12,<eos>,5.9433,2.3026,3.6407,12,0
qian2023,4,0,The,3.9738,2.9243,1.0495,12,0
qian2023,4,1,locations,10.2818,10.4551,-0.1733,12,0
qian2023,4,2,of,0.5137,3.6849,-3.1712,12,0
qian2023,4,3,the,1.2866,2.9243,-1.6377,12,0
qian2023,4,4,star,8.2586,8.7721,-0.5134,12,0
qian2023,4,5,has,6.4084,6.0576,0.3508,12,0
qian2023,4,6,caught,8.3318,9.4410,-1.1092,12,0
qian2023,4,7,attention,5.3832,8.9557,-3.5725,12,0
qian2023,4,8,of,3.8047,3.6849,0.1198,12,0
qian2023,4,9,some,3.8349,6.4503,-2.6154,12,0
qian2023,4,10,astronomers,6.8320,12.8952,-6.0632,12,0
qian2023,4,11,.,1.9018,2.3026,-0.4007,12,0
qian2023,4,12,<eos>,5.8479,2.3026,3.5453,12,0
qian2023,5,0,The,3.9738,2.9243,1.0495,12,0
qian2023,5,1,locations,10.2818,10.4551,-0.1733,12,0
qian2023,5,2,of,0.5137,3.6849,-3.1712,12,0
qian2023,5,3,the,1.2866,2.9243,-1.6377,12,0
qian2023,5,4,star,8.2586,8.7721,-0.5134,12,0
qian2023,5,5,have,6.3529,5.2726,1.0803,12,0
qian2023,5,6,caught,9.0564,9.4410,-0.3846,12,0
qian2023,5,7,attention,5.5499,8.9557,-3.4058,12,0
qian2023,5,8,of,3.9459,3.6849,0.2610,12,0
qian2023,5,9,some,3.8553,6.4503,-2.5950,12,0
qian2023,5,10,astronomers,6.8984,12.8952,-5.9968,12,0
qian2023,5,11,.,1.8889,2.3026,-0.4137,12,0
qian2023,5,12,<eos>,5.8305,2.3026,3.5280,12,0
qian2023,6,0,The,3.9738,2.9243,1.0495,12,0
qian2023,6,1,locations,10.2818,10.4551,-0.1733,12,0
qian2023,6,2,of,0.5137,3.6849,-3.1712,12,0
qian2023,6,3,the,1.2866,2.9243,-1.6377,12,0
qian2023,6,4,stars,7.2306,9.5333,-2.3027,12,0
qian2023,6,5,has,7.4848,6.0576,1.4272,12,0
qian2023,6,6,caught,8.7833,9.4410,-0.6577,12,0
qian2023,6,7,attention,5.0264,8.9557,-3.9293,12,0
qian2023,6,8,of,4.2659,3.6849,0.5811,12,0
qian2023,6,9,some,3.5322,6.4503,-2.9181,12,0
qian2023,6,10,astronomers,5.2347,12.8952,-7.6605,12,0
qian2023,6,11,.,1.8187,2.3026,-0.4838,12,0
qian2023,6,12,<eos>,5.9787,2.3026,3.6761,12,0
qian2023,7,0,The,3.9738,2.9243,1.0495,12,0
qian2023,7,1,locations,10.2818,10.4551,-0.1733,12,0
qian2023,7,2,of,0.5137,3.6849,-3.1712,12,0
qian2023,7,3,the,1.2866,2.9243,-1.6377,12,0
qian2023,7,4,stars,7.2306,9.5333,-2.3027,12,0
qian2023,7,5,have,4.4912,5.2726,-0.7814,12,0
qian2023,7,6,caught,9.9656,9.4410,0.5245,12,0
qian2023,7,7,attention,5.5263,8.9557,-3.4294,12,0
qian2023,7,8,of,4.3796,3.6849,0.6947,12,0
qian2023,7,9,some,3.6507,6.4503,-2.7996,12,0
qian2023,7,10,astronomers,5.2718,12.8952,-7.6234,12,0
qian2023,7,11,.,1.7880,2.3026,-0.5146,12,0
qian2023,7,12,<eos>,5.9802,2.3026,3.6776,12,0
qian2023,8,0,The,3.9742,2.9243,1.0498,12,0
qian2023,8,1,sound,9.4531,8.8668,0.5864,12,0
qian2023,8,2,of,0.5329,3.6849,-3.1520,12,0
qian2023,8,3,the,1.6335,2.9243,-1.2908,12,0
qian2023,8,4,string,8.1415,10.5926,-2.4512,12,0
qian2023,8,5,is,2.2531,4.4482,-2.1950,12,0
qian2023,8,6,so,3.9375,5.7108,-1.7733,12,0
qian2023,8,7,gorgeous,7.4757,10.7064,-3.2308,12,0
qian2023,8,8,on,5.4125,4.8122,0.6003,12,0
qian2023,8,9,this,2.3922,5.0192,-2.6270,12,0
qian2023,8,10,guitar,6.5976,10.4077,-3.8101,12,0
qian2023,8,11,.,1.2921,2.3026,-1.0104,12,0
qian2023,8,12,<eos>,4.9358,2.3026,2.6332,12,0
qian2023,9,0,The,3.9742,2.9243,1.0498,12,0
qian2023,9,1,sound,9.4531,8.8668,0.5864,12,0
qian2023,9,2,of,0.5329,3.6849,-3.1520,12,0
qian2023,9,3,the,1.6335,2.9243,-1.2908,12,0
qian2023,9,4,string,8.1415,10.5926,-2.4512,12,0
qian2023,9,5,are,6.3338,5.2030,1.1308,12,0
qian2023,9,6,so,4.3598,5.7108,-1.3510,12,0
qian2023,9,7,gorgeous,7.5615,10.7064,-3.1449,12,0
qian2023,9,8,on,5.2665,4.8122,0.4543,12,0
qian2023,9,9,this,2.5496,5.0192,-2.4696,12,0
qian2023,9,10,guitar,6.4719,10.4077,-3.9358,12,0
qian2023,9,11,.,1.5034,2.3026,-0.7992,12,0
qian2023,9,12,<eos>,5.1099,2.3026,2.8073,12,0
qian2023,10,0,The,3.9742,2.9243,1.0498,12,0
qian2023,10,1,sound,9.4531,8.8668,0.5864,12,0
qian2023,10,2,of,0.5329,3.6849,-3.1520,12,0
qian2023,10,3,the,1.6335,2.9243,-1.2908,12,0
qian2023,10,4,strings,8.8017,11.4176,-2.6159,12,0
qian2023,10,5,is,2.3497,4.4482,-2.0985,12,0
qian2023,10,6,so,4.0202,5.7108,-1.6906,12,0
qian2023,10,7,gorgeous,7.3630,10.7064,-3.3434,12,0
qian2023,10,8,on,5.4149,4.8122,0.6027,12,0
qian2023,10,9,this,2.3523,5.0192,-2.6669,12,0
qian2023,10,10,guitar,6.3260,10.4077,-4.0817,12,0
qian2023,10,11,.,1.2694,2.3026,-1.0332,12,0
qian2023,10,12,<eos>,4.9286,2.3026,2.6261,12,0
qian2023,11,0,The,3.9742,2.9243,1.0498,12,0
qian2023,11,1,sound,9.4531,8.8668,0.5864,12,0
qian2023,11,2,of,0.5329,3.6849,-3.1520,12,0
qian2023,11,3,the,1.6335,2.9243,-1.2908,12,0
qian2023,11,4,strings,8.8017,11.4176,-2.6159,12,0
qian2023,11,5,are,4.7062,5.2030,-0.4968,12,0
qian2023,11,6,so,4.3252,5.7108,-1.3856,12,0
qian2023,11,7,gorgeous,7.4617,10.7064,-3.2448,12,0
qian2023,11,8,on,5.2349,4.8122,0.4227,12,0
qian2023,11,9,this,2.4326,5.0192,-2.5866,12,0
qian2023,11,10,guitar,6.1365,10.4077,-4.2712,12,0
qian2023,11,11,.,1.3863,2.3026,-0.9163,12,0
qian2023,11,12,<eos>,5.1456,2.3026,2.8430,12,0
qian2023,12,0,The,3.9742,2.9243,1.0498,12,0
qian2023,12,1,sounds,10.7291,9.2797,1.4494,12,0
qian2023,12,2,of,0.5401,3.6849,-3.1447,12,0
qian2023,12,3,the,1.5866,2.9243,-1.3378,12,0
qian2023,12,4,string,8.4809,10.5926,-2.1118,12,0
qian2023,12,5,is,5.0924,4.4482,0.6443,12,0
qian2023,12,6,so,3.9098,5.7108,-1.8010,12,0
qian2023,12,7,gorgeous,7.2168,10.7064,-3.4897,12,0
qian2023,12,8,on,5.4361,4.8122,0.6239,12,0
qian2023,12,9,this,2.2257,5.0192,-2.7934,12,0
qian2023,12,10,guitar,6.9068,10.4077,-3.5008,12,0
qian2023,12,11,.,1.3970,2.3026,-0.9055,12,0
qian2023,12,12,<eos>,5.0088,2.3026,2.7062,12,0
qian2023,13,0,The,3.9742,2.9243,1.0498,12,0
qian2023,13,1,sounds,10.7291,9.2797,1.4494,12,0
qian2023,13,2,of,0.5401,3.6849,-3.1447,12,0
qian2023,13,3,the,1.5866,2.9243,-1.3378,12,0
qian2023,13,4,string,8.4809,10.5926,-2.1118,12,0
qian2023,13,5,are,2.5823,5.2030,-2.6207,12,0
qian2023,13,6,so,3.5940,5.7108,-2.1168,12,0
qian2023,13,7,gorgeous,7.1327,10.7064,-3.5738,12,0
qian2023,13,8,on,5.4147,4.8122,0.6025,12,0
qian2023,13,9,this,2.4189,5.0192,-2.6002,12,0
qian2023,13,10,guitar,6.7766,10.4077,-3.6311,12,0
qian2023,13,11,.,1.5323,2.3026,-0.7703,12,0
qian2023,13,12,<eos>,5.1375,2.3026,2.8349,12,0
qian2023,14,0,The,3.9742,2.9243,1.0498,12,0
qian2023,14,1,sounds,10.7291,9.2797,1.4494,12,0
qian2023,14,2,of,0.5401,3.6849,-3.1447,12,0
qian2023,14,3,the,1.5866,2.9243,-1.3378,12,0
qian2023,14,4,strings,9.3925,11.4176,-2.0251,12,0
qian2023,14,5,is,5.5128,4.4482,1.0646,12,0
qian2023,14,6,so,3.8730,5.7108,-1.8378,12,0
qian2023,14,7,gorgeous,7.0700,10.7064,-3.6365,12,0
qian2023,14,8,on,5.5062,4.8122,0.6940,12,0
qian2023,14,9,this,2.2030,5.0192,-2.8162,12,0
qian2023,14,10,guitar,6.6470,10.4077,-3.7606,12,0
qian2023,14,11,.,1.3573,2.3026,-0.9453,12,0
qian2023,14,12,<eos>,5.0134,2.3026,2.7108,12,0
qian2023,15,0,The,3.9742,2.9243,1.0498,12,0
qian2023,15,1,sounds,10.7291,9.2797,1.4494,12,0
qian2023,15,2,of,0.5401,3.6849,-3.1447,12,0
qian2023,15,3,the,1.5866,2.9243,-1.3378,12,0
qian2023,15,4,strings,9.3925,11.4176,-2.0251,12,0
qian2023,15,5,are,2.0343,5.2030,-3.1687,12,0
qian2023,15,6,so,3.5757,5.7108,-2.1351,12,0
qian2023,15,7,gorgeous,7.0592,10.7064,-3.6472,12,0
qian2023,15,8,on,5.4409,4.8122,0.6288,12,0
qian2023,15,9,this,2.3597,5.0192,-2.6595,12,0
qian2023,15,10,guitar,6.4349,10.4077,-3.9728,12,0
qian2023,15,11,.,1.3837,2.3026,-0.9189,12,0
qian2023,15,12,<eos>,5.1177,2.3026,2.8151,12,0
qian2023,16,0,The,3.9742,2.9243,1.0498,9,0
qian2023,16,1,cause,7.8803,8.4039,-0.5236,9,0
qian2023,16,2,of,0.4628,3.6849,-3.2221,9,0
qian2023,16,3,the,3.5501,2.9243,0.6258,9,0
qian2023,16,4,problem,6.2689,8.2901,-2.0211,9,0
qian2023,16,5,was,4.8274,5.0192,-0.1918,9,0
qian2023,16,6,investigated,6.7386,11.1908,-4.4523,9,0
qian2023,16,7,thoroughly,7.6133,11.3059,-3.6926,9,0
qian2023,16,8,.,2.4522,2.3026,0.1497,9,0
qian2023,16,9,<eos>,5.4736,2.3026,3.1710,9,0
qian2023,17,0,The,3.9742,2.9243,1.0498,9,0
qian2023,17,1,cause,7.8803,8.4039,-0.5236,9,0
qian2023,17,2,of,0.4628,3.6849,-3.2221,9,0
qian2023,17,3,the,3.5501,2.9243,0.6258,9,0
qian2023,17,4,problem,6.2689,8.2901,-2.0211,9,0
qian2023,17,5,were,10.9923,6.1239,4.8684,9,0
qian2023,17,6,investigated,7.0094,11.1908,-4.1814,9,0
qian2023,17,7,thoroughly,7.4004,11.3059,-3.9055,9,0
qian2023,17,8,.,2.4404,2.3026,0.1378,9,0
qian2023,17,9,<eos>,5.3106,2.3026,3.0080,9,0
qian2023,18,0,The,3.9742,2.9243,1.0498,9,0
qian2023,18,1,cause,7.8803,8.4039,-0.5236,9,0
qian2023,18,2,of,0.4628,3.6849,-3.2221,9,0
qian2023,18,3,the,3.5501,2.9243,0.6258,9,0
qian2023,18,4,problems,7.0521,8.7721,-1.7199,9,0
qian2023,18,5,was,5.5656,5.0192,0.5465,9,0
qian2023,18,6,investigated,6.4851,11.1908,-4.7058,9,0
qian2023,18,7,thoroughly,7.6326,11.3059,-3.6734,9,0
qian2023,18,8,.,2.3780,2.3026,0.0754,9,0
qian2023,18,9,<eos>,5.2660,2.3026,2.9634,9,0
qian2023,19,0,The,3.9742,2.9243,1.0498,9,0
qian2023,19,1,cause,7.8803,8.4039,-0.5236,9,0
qian2023,19,2,of,0.4628,3.6849,-3.2221,9,0
qian2023,19,3,the,3.5501,2.9243,0.6258,9,0
qian2023,19,4,problems,7.0521,8.7721,-1.7199,9,0
qian2023,19,5,were,8.5997,6.1239,2.4758,9,0
qian2023,19,6,investigated,6.3691,11.1908,-4.8218,9,0
qian2023,19,7,thoroughly,7.5552,11.3059,-3.7507,9,0
qian2023,19,8,.,2.3822,2.3026,0.0796,9,0
qian2023,19,9,<eos>,5.1704,2.3026,2.8678,9,0
qian2023,20,0,The,3.9742,2.9243,1.0498,9,0
qian2023,20,1,causes,8.7456,10.0613,-1.3157,9,0
qian2023,20,2,of,0.3079,3.6849,-3.3770,9,0
qian2023,20,3,the,3.2557,2.9243,0.3314,9,0
qian2023,20,4,problem,5.7734,8.2901,-2.5166,9,0
qian2023,20,5,was,8.2159,5.0192,3.1967,9,0
qian2023,20,6,investigated,5.9838,11.1908,-5.2070,9,0
qian2023,20,7,thoroughly,7.2582,11.3059,-4.0477,9,0
qian2023,20,8,.,2.0184,2.3026,-0.2841,9,0
qian2023,20,9,<eos>,5.3915,2.3026,3.0889,9,0
qian2023,21,0,The,3.9742,2.9243,1.0498,9,0
qian2023,21,1,causes,8.7456,10.0613,-1.3157,9,0
qian2023,21,2,of,0.3079,3.6849,-3.3770,9,0
qian2023,21,3,the,3.2557,2.9243,0.3314,9,0
qian2023,21,4,problem,5.7734,8.2901,-2.5166,9,0
qian2023,21,5,were,6.8757,6.1239,0.7518,9,0
qian2023,21,6,investigated,6.2628,11.1908,-4.9280,9,0
qian2023,21,7,thoroughly,7.1348,11.3059,-4.1711,9,0
qian2023,21,8,.,2.0720,2.3026,-0.2306,9,0
qian2023,21,9,<eos>,5.2699,2.3026,2.9673,9,0
qian2023,22,0,The,3.9742,2.9243,1.0498,9,0
qian2023,22,1,causes,8.7456,10.0613,-1.3157,9,0
qian2023,22,2,of,0.3079,3.6849,-3.3770,9,0
qian2023,22,3,the,3.2557,2.9243,0.3314,9,0
qian2023,22,4,problems,5.6539,8.7721,-3.1181,9,0
qian2023,22,5,was,9.1781,5.0192,4.1589,9,0
qian2023,22,6,investigated,5.6194,11.1908,-5.5714,9,0
qian2023,22,7,thoroughly,7.4296,11.3059,-3.8763,9,0
qian2023,22,8,.,2.0082,2.3026,-0.2943,9,0
qian2023,22,9,<eos>,5.1804,2.3026,2.8778,9,0
qian2023,23,0,The,3.9742,2.9243,1.0498,9,0
qian2023,23,1,causes,8.7456,10.0613,-1.3157,9,0
qian2023,23,2,of,0.3079,3.6849,-3.3770,9,0
qian2023,23,3,the,3.2557,2.9243,0.3314,9,0
qian2023,23,4,problems,5.6539,8.7721,-3.1181,9,0
qian2023,23,5,were,6.4122,6.1239,0.2884,9,0
qian2023,23,6,investigated,5.7382,11.1908,-5.4526,9,0
qian2023,23,7,thoroughly,7.3974,11.3059,-3.9085,9,0
qian2023,23,8,.,2.0392,2.3026,-0.2633,9,0
qian2023,23,9,<eos>,5.1315,2.3026,2.8289,9,0
qian2023,24,0,The,3.9738,2.9243,1.0495,12,0
qian2023,24,1,review,7.6560,8.9327,-1.2767,12,0
qian2023,24,2,of,1.6409,3.6849,-2.0440,12,0
qian2023,24,3,the,1.1388,2.9243,-1.7855,12,0
qian2023,24,4,exhibition,10.1194,10.6628,-0.5433,12,0
qian2023,24,5,is,3.7798,4.4482,-0.6684,12,0
qian2023,24,6,too,8.7851,7.0232,1.7620,12,0
qian2023,24,7,pedantic,9.4137,14.5986,-5.1848,12,0
qian2023,24,8,for,2.3285,4.5854,-2.2569,12,0
qian2023,24,9,the,2.1357,2.9243,-0.7886,12,0
qian2023,24,10,readers,5.5798,10.5690,-4.9892,12,0
qian2023,24,11,.,2.7497,2.3026,0.4471,12,0
qian2023,24,12,<eos>,5.4728,2.3026,3.1703,12,0
qian2023,25,0,The,3.9738,2.9243,1.0495,12,0
qian2023,25,1,review,7.6560,8.9327,-1.2767,12,0
qian2023,25,2,of,1.6409,3.6849,-2.0440,12,0
qian2023,25,3,the,1.1388,2.9243,-1.7855,12,0
qian2023,25,4,exhibition,10.1194,10.6628,-0.5433,12,0
qian2023,25,5,are,6.5955,5.2030,1.3925,12,0
qian2023,25,6,too,8.3281,7.0232,1.3049,12,0
qian2023,25,7,pedantic,9.3186,14.5986,-5.2800,12,0
qian2023,25,8,for,2.5129,4.5854,-2.0725,12,0
qian2023,25,9,the,2.0744,2.9243,-0.8499,12,0
qian2023,25,10,readers,5.7498,10.5690,-4.8192,12,0
qian2023,25,11,.,2.8310,2.3026,0.5284,12,0
qian2023,25,12,<eos>,5.4535,2.3026,3.1510,12,0
qian2023,26,0,The,3.9738,2.9243,1.0495,12,0
qian2023,26,1,review,7.6560,8.9327,-1.2767,12,0
qian2023,26,2,of,1.6409,3.6849,-2.0440,12,0
qian2023,26,3,the,1.1388,2.9243,-1.7855,12,0
qian2023,26,4,exhibitions,12.4717,12.2490,0.2228,12,0
qian2023,26,5,is,5.1976,4.4482,0.7494,12,0
qian2023,26,6,too,8.7814,7.0232,1.7582,12,0
qian2023,26,7,pedantic,9.1751,14.5986,-5.4235,12,0
qian2023,26,8,for,2.4644,4.5854,-2.1209,12,0
qian2023,26,9,the,2.1728,2.9243,-0.7516,12,0
qian2023,26,10,readers,5.7215,10.5690,-4.8475,12,0
qian2023,26,11,.,2.7636,2.3026,0.4611,12,0
qian2023,26,12,<eos>,5.4973,2.3026,3.1947,12,0
qian2023,27,0,The,3.9738,2.9243,1.0495,12,0
qian2023,27,1,review,7.6560,8.9327,-1.2767,12,0
qian2023,27,2,of,1.6409,3.6849,-2.0440,12,0
qian2023,27,3,the,1.1388,2.9243,-1.7855,12,0
qian2023,27,4,exhibitions,12.4717,12.2490,0.2228,12,0
qian2023,27,5,are,5.6310,5.2030,0.4280,12,0
qian2023,27,6,too,8.7405,7.0232,1.7174,12,0
qian2023,27,7,pedantic,9.2146,14.5986,-5.3839,12,0
qian2023,27,8,for,2.4367,4.5854,-2.1486,12,0
qian2023,27,9,the,2.0408,2.9243,-0.8835,12,0
qian2023,27,10,readers,5.9899,10.5690,-4.5791,12,0
qian2023,27,11,.,2.7888,2.3026,0.4862,12,0
qian2023,27,12,<eos>,5.6092,2.3026,3.3067,12,0
qian2023,28,0,The,3.9738,2.9243,1.0495,12,0
qian2023,28,1,reviews,10.4190,10.1779,0.2411,12,0
qian2023,28,2,of,1.4735,3.6849,-2.2114,12,0
qian2023,28,3,the,1.1801,2.9243,-1.7443,12,0
qian2023,28,4,exhibition,9.1344,10.6628,-1.5284,12,0
qian2023,28,5,is,5.1122,4.4482,0.6640,12,0
qian2023,28,6,too,8.6693,7.0232,1.6462,12,0
qian2023,28,7,pedantic,9.2945,14.5986,-5.3041,12,0
qian2023,28,8,for,2.1705,4.5854,-2.4149,12,0
qian2023,28,9,the,2.1874,2.9243,-0.7370,12,0
qian2023,28,10,readers,5.0303,10.5690,-5.5387,12,0
qian2023,28,11,.,2.5478,2.3026,0.2452,12,0
qian2023,28,12,<eos>,5.4735,2.3026,3.1709,12,0
qian2023,29,0,The,3.9738,2.9243,1.0495,12,0
qian2023,29,1,reviews,10.4190,10.1779,0.2411,12,0
qian2023,29,2,of,1.4735,3.6849,-2.2114,12,0
qian2023,29,3,the,1.1801,2.9243,-1.7443,12,0
qian2023,29,4,exhibition,9.1344,10.6628,-1.5284,12,0
qian2023,29,5,are,2.6558,5.2030,-2.5472,12,0
qian2023,29,6,too,8.6463,7.0232,1.6231,12,0
qian2023,29,7,pedantic,9.0862,14.5986,-5.5123,12,0
qian2023,29,8,for,2.4573,4.5854,-2.1281,12,0
qian2023,29,9,the,2.1986,2.9243,-0.7257,12,0
qian2023,29,10,readers,5.0343,10.5690,-5.5347,12,0
qian2023,29,11,.,2.6506,2.3026,0.3480,12,0
qian2023,29,12,<eos>,5.4541,2.3026,3.1515,12,0
qian2023,30,0,The,3.9738,2.9243,1.0495,12,0
qian2023,30,1,reviews,10.4190,10.1779,0.2411,12,0
qian2023,30,2,of,1.4735,3.6849,-2.2114,12,0
qian2023,30,3,the,1.1801,2.9243,-1.7443,12,0
qian2023,30,4,exhibitions,10.8339,12.2490,-1.4151,12,0
qian2023,30,5,is,6.5741,4.4482,2.1259,12,0
qian2023,30,6,too,8.5069,7.0232,1.4837,12,0
qian2023,30,7,pedantic,9.2012,14.5986,-5.3974,12,0
qian2023,30,8,for,2.3838,4.5854,-2.2016,12,0
qian2023,30,9,the,2.2474,2.9243,-0.6769,12,0
qian2023,30,10,readers,5.2593,10.5690,-5.3097,12,0
qian2023,30,11,.,2.5063,2.3026,0.2038,12,0
qian2023,30,12,<eos>,5.5360,2.3026,3.2335,12,0
qian2023,31,0,The,3.9738,2.9243,1.0495,12,0
qian2023,31,1,reviews,10.4190,10.1779,0.2411,12,0
qian2023,31,2,of,1.4735,3.6849,-2.2114,12,0
qian2023,31,3,the,1.1801,2.9243,-1.7443,12,0
qian2023,31,4,exhibitions,10.8339,12.2490,-1.4151,12,0
qian2023,31,5,are,2.5191,5.2030,-2.6839,12,0
qian2023,31,6,too,8.9898,7.0232,1.9667,12,0
qian2023,31,7,pedantic,9.1221,14.5986,-5.4765,12,0
qian2023,31,8,for,2.5205,4.5854,-2.0648,12,0
qian2023,31,9,the,2.2163,2.9243,-0.7080,12,0
qian2023,31,10,readers,5.3444,10.5690,-5.2246,12,0
qian2023,31,11,.,2.5872,2.3026,0.2846,12,0
qian2023,31,12,<eos>,5.5332,2.3026,3.2306,12,0
qian2023,32,0,The,3.9738,2.9243,1.0495,13,0
qian2023,32,1,speech,9.6346,9.5557,0.0790,13,0
qian2023,32,2,of,2.9264,3.6849,-0.7585,13,0
qian2023,32,3,the,1.6142,2.9243,-1.3101,13,0
qian2023,32,4,candidate,9.4431,9.9934,-0.5504,13,0
qian2023,32,5,is,2.5653,4.4482,-1.8829,13,0
qian2023,32,6,summarized,7.3938,13.0090,-5.6152,13,0
qian2023,32,7,in,1.3431,3.9846,-2.6415,13,0
qian2023,32,8,the,1.2541,2.9243,-1.6703,13,0
qian2023,32,9,news,8.8475,8.1987,0.6487,13,0
qian2023,32,10,show,8.7374,7.6438,1.0936,13,0
qian2023,32,11,today,6.3340,7.9434,-1.6094,13,0
qian2023,32,12,.,1.5439,2.3026,-0.7587,13,0
qian2023,32,13,<eos>,5.2877,2.3026,2.9851,13,0
qian2023,33,0,The,3.9738,2.9243,1.0495,13,0
qian2023,33,1,speech,9.6346,9.5557,0.0790,13,0
qian2023,33,2,of,2.9264,3.6849,-0.7585,13,0
qian2023,33,3,the,1.6142,2.9243,-1.3101,13,0
qian2023,33,4,candidate,9.4431,9.9934,-0.5504,13,0
qian2023,33,5,are,5.9120,5.2030,0.7090,13,0
qian2023,33,6,summarized,6.4596,13.0090,-6.5494,13,0
qian2023,33,7,in,1.4866,3.9846,-2.4980,13,0
qian2023,33,8,the,1.3035,2.9243,-1.6208,13,0
qian2023,33,9,news,8.9836,8.1987,0.7848,13,0
qian2023,33,10,show,8.7559,7.6438,1.1121,13,0
qian2023,33,11,today,5.9371,7.9434,-2.0063,13,0
qian2023,33,12,.,1.4950,2.3026,-0.8076,13,0
qian2023,33,13,<eos>,5.2073,2.3026,2.9047,13,0
qian2023,34,0,The,3.9738,2.9243,1.0495,13,0
qian2023,34,1,speech,9.6346,9.5557,0.0790,13,0
qian2023,34,2,of,2.9264,3.6849,-0.7585,13,0
qian2023,34,3,the,1.6142,2.9243,-1.3101,13,0
qian2023,34,4,candidates,8.7603,10.2237,-1.4634,13,0
qian2023,34,5,is,2.3307,4.4482,-2.1174,13,0
qian2023,34,6,summarized,7.2907,13.0090,-5.7184,13,0
qian2023,34,7,in,1.3196,3.9846,-2.6650,13,0
qian2023,34,8,the,1.1738,2.9243,-1.7505,13,0
qian2023,34,9,news,8.6549,8.1987,0.4561,13,0
qian2023,34,10,show,8.5685,7.6438,0.9246,13,0
qian2023,34,11,today,6.1712,7.9434,-1.7722,13,0
qian2023,34,12,.,1.5590,2.3026,-0.7436,13,0
qian2023,34,13,<eos>,5.2173,2.3026,2.9147,13,0
qian2023,35,0,The,3.9738,2.9243,1.0495,13,0
qian2023,35,1,speech,9.6346,9.5557,0.0790,13,0
qian2023,35,2,of,2.9264,3.6849,-0.7585,13,0
qian2023,35,3,the,1.6142,2.9243,-1.3101,13,0
qian2023,35,4,candidates,8.7603,10.2237,-1.4634,13,0
qian2023,35,5,are,4.9299,5.2030,-0.2731,13,0
qian2023,35,6,summarized,6.8482,13.0090,-6.1608,13,0
qian2023,35,7,in,1.3823,3.9846,-2.6023,13,0
qian2023,35,8,the,1.3981,2.9243,-1.5263,13,0
