dataset,sentence_id,unit_idx,unit,s_lm,s_uni,rel,n_units,has_context
chen2023,0,0,The,3.9742,2.9243,1.0498,8,0
chen2023,0,1,sister,11.4341,9.3258,2.1083,8,0
chen2023,0,2,mailed,12.0525,12.6649,-0.6124,8,0
chen2023,0,3,the,1.9671,2.9243,-0.9573,8,0
chen2023,0,4,niece,11.1598,11.9269,-0.7671,8,0
chen2023,0,5,the,4.2098,2.9243,1.2855,8,0
chen2023,0,6,letter,2.6710,9.3258,-6.6548,8,0
chen2023,0,7,.,3.0093,2.3026,0.7067,8,0
chen2023,0,8,<eos>,5.7202,2.3026,3.4176,8,0
chen2023,1,0,The,3.9742,2.9243,1.0498,8,0
chen2023,1,1,sister,11.4341,9.3258,2.1083,8,0
chen2023,1,2,mailed,12.0525,12.6649,-0.6124,8,0
chen2023,1,3,the,1.9671,2.9243,-0.9573,8,0
chen2023,1,4,letter,3.0847,9.3258,-6.2410,8,0
chen2023,1,5,the,6.1282,2.9243,3.2038,8,0
chen2023,1,6,niece,10.6803,11.9269,-1.2467,8,0
chen2023,1,7,.,4.2498,2.3026,1.9472,8,0
chen2023,1,8,<eos>,6.0711,2.3026,3.7685,8,0
chen2023,2,0,The,3.9742,2.9243,1.0498,9,0
chen2023,2,1,sister,11.4341,9.3258,2.1083,9,0
chen2023,2,2,mailed,12.0525,12.6649,-0.6124,9,0
chen2023,2,3,the,1.9671,2.9243,-0.9573,9,0
chen2023,2,4,letter,3.0847,9.3258,-6.2410,9,0
chen2023,2,5,to,0.6290,3.6156,-2.9866,9,0
chen2023,2,6,the,1.4742,2.9243,-1.4502,9,0
chen2023,2,7,niece,10.3753,11.9269,-1.5516,9,0
chen2023,2,8,.,3.0120,2.3026,0.7094,9,0
chen2023,2,9,<eos>,5.9320,2.3026,3.6294,9,0
chen2023,3,0,The,3.9742,2.9243,1.0498,9,0
chen2023,3,1,sister,11.4341,9.3258,2.1083,9,0
chen2023,3,2,mailed,12.0525,12.6649,-0.6124,9,0
chen2023,3,3,the,1.9671,2.9243,-0.9573,9,0
chen2023,3,4,niece,11.1598,11.9269,-0.7671,9,0
chen2023,3,5,to,1.1097,3.6156,-2.5059,9,0
chen2023,3,6,the,1.4818,2.9243,-1.4426,9,0
chen2023,3,7,letter,6.0985,9.3258,-3.2273,9,0
chen2023,3,8,.,2.3937,2.3026,0.0911,9,0
chen2023,3,9,<eos>,5.6250,2.3026,3.3224,9,0
chen2023,4,0,The,3.9742,2.9243,1.0498,8,0
chen2023,4,1,mother,8.5891,8.6565,-0.0673,8,0
chen2023,4,2,gave,6.1418,8.6337,-2.4919,8,0
chen2023,4,3,the,2.4375,2.9243,-0.4869,8,0
chen2023,4,4,daughter,4.0948,9.0533,-4.9585,8,0
chen2023,4,5,the,1.9809,2.9243,-0.9434,8,0
