dataset,sentence_id,unit_idx,unit,s_lm,s_uni,rel,n_units,has_context
ryskin2021,0,0,Someone,10.8313,7.7587,3.0726,11,0
ryskin2021,0,1,who,3.4384,6.1239,-2.6855,11,0
ryskin2021,0,2,has,2.3992,6.0576,-3.6584,11,0
ryskin2021,0,3,fought,7.8142,10.3848,-2.5705,11,0
ryskin2021,0,4,in,2.3662,3.9846,-1.6184,11,0
ryskin2021,0,5,a,3.3160,3.7766,-0.4606,11,0
ryskin2021,0,6,war,2.5344,8.1526,-5.6182,11,0
ryskin2021,0,7,is,6.4256,4.4482,1.9775,11,0
ryskin2021,0,8,a,2.4017,3.7766,-1.3749,11,0
ryskin2021,0,9,veteran,8.1794,11.0305,-2.8511,11,0
ryskin2021,0,10,.,2.6901,2.3026,0.3875,11,0
ryskin2021,0,11,<eos>,6.3346,2.3026,4.0320,11,0
ryskin2021,1,0,Someone,10.8312,7.7587,3.0725,11,0
ryskin2021,1,1,who,3.4385,6.1239,-2.6854,11,0
ryskin2021,1,2,has,2.3992,6.0576,-3.6584,11,0
ryskin2021,1,3,fought,7.8141,10.3848,-2.5706,11,0
ryskin2021,1,4,in,2.3665,3.9846,-1.6181,11,0
ryskin2021,1,5,a,3.3159,3.7766,-0.4608,11,0
ryskin2021,1,6,war,2.5344,8.1526,-5.6182,11,0
ryskin2021,1,7,is,6.4274,4.4482,1.9792,11,0
ryskin2021,1,8,a,2.4017,3.7766,-1.3749,11,0
ryskin2021,1,9,veterinarian,11.7687,13.3773,-1.6085,11,0
ryskin2021,1,10,.,1.2102,2.3026,-1.0924,11,0
ryskin2021,1,11,<eos>,6.4053,2.3026,4.1027,11,0
ryskin2021,2,0,Someone,10.8312,7.7587,3.0725,11,0
ryskin2021,2,1,who,3.4385,6.1239,-2.6854,11,0
ryskin2021,2,2,has,2.3992,6.0576,-3.6584,11,0
ryskin2021,2,3,fought,7.8141,10.3848,-2.5706,11,0
ryskin2021,2,4,in,2.3665,3.9846,-1.6181,11,0
ryskin2021,2,5,a,3.3159,3.7766,-0.4608,11,0
ryskin2021,2,6,war,2.5344,8.1526,-5.6182,11,0
ryskin2021,2,7,is,6.4274,4.4482,1.9792,11,0
ryskin2021,2,8,a,2.4017,3.7766,-1.3749,11,0
ryskin2021,2,9,rhinestone,18.1053,14.7368,3.3685,11,0
ryskin2021,2,10,.,2.1088,2.3026,-0.1938,11,0
ryskin2021,2,11,<eos>,6.4539,2.3026,4.1514,11,0
ryskin2021,3,0,Someone,10.8313,7.7587,3.0726,11,0
ryskin2021,3,1,who,3.4384,6.1239,-2.6855,11,0
ryskin2021,3,2,has,2.3992,6.0576,-3.6584,11,0
ryskin2021,3,3,fought,7.8142,10.3848,-2.5705,11,0
ryskin2021,3,4,in,2.3662,3.9846,-1.6184,11,0
ryskin2021,3,5,a,3.3160,3.7766,-0.4606,11,0
ryskin2021,3,6,war,2.5344,8.1526,-5.6182,11,0
ryskin2021,3,7,is,6.4256,4.4482,1.9775,11,0
ryskin2021,3,8,a,2.4017,3.7766,-1.3749,11,0
ryskin2021,3,9,veterans,10.4440,10.7290,-0.2850,11,0
ryskin2021,3,10,.,4.4088,2.3026,2.1062,11,0
ryskin2021,3,11,<eos>,6.5613,2.3026,4.2587,11,0
ryskin2021,4,0,The,3.9738,2.9243,1.0495,11,0
ryskin2021,4,1,woman,8.5275,8.4039,0.1237,11,0
ryskin2021,4,2,brought,7.1501,8.8388,-1.6887,11,0
ryskin2021,4,3,her,2.0500,6.2146,-4.1646,11,0
ryskin2021,4,4,sick,8.6672,9.4861,-0.8189,11,0
ryskin2021,4,5,pet,6.2332,10.4762,-4.2430,11,0
ryskin2021,4,6,dog,4.9396,8.9792,-4.0397,11,0
ryskin2021,4,7,to,1.1407,3.6156,-2.4750,11,0
ryskin2021,4,8,a,2.2798,3.7766,-1.4968,11,0
ryskin2021,4,9,veterinarian,4.3214,13.3773,-9.0558,11,0
ryskin2021,4,10,.,1.8836,2.3026,-0.4190,11,0
ryskin2021,4,11,<eos>,5.7735,2.3026,3.4709,11,0
ryskin2021,5,0,The,3.9742,2.9243,1.0498,11,0
ryskin2021,5,1,woman,8.5278,8.4039,0.1240,11,0
ryskin2021,5,2,brought,7.1500,8.8388,-1.6888,11,0
ryskin2021,5,3,her,2.0498,6.2146,-4.1648,11,0
ryskin2021,5,4,sick,8.6671,9.4861,-0.8190,11,0
ryskin2021,5,5,pet,6.2333,10.4762,-4.2429,11,0
ryskin2021,5,6,dog,4.9389,8.9792,-4.0403,11,0
ryskin2021,5,7,to,1.1407,3.6156,-2.4750,11,0
ryskin2021,5,8,a,2.2794,3.7766,-1.4972,11,0
ryskin2021,5,9,veteran,12.6392,11.0305,1.6087,11,0
ryskin2021,5,10,.,3.5300,2.3026,1.2275,11,0
ryskin2021,5,11,<eos>,6.1103,2.3026,3.8078,11,0
ryskin2021,6,0,The,3.9742,2.9243,1.0498,11,0
ryskin2021,6,1,woman,8.5278,8.4039,0.1240,11,0
ryskin2021,6,2,brought,7.1500,8.8388,-1.6888,11,0
ryskin2021,6,3,her,2.0498,6.2146,-4.1648,11,0
ryskin2021,6,4,sick,8.6671,9.4861,-0.8190,11,0
ryskin2021,6,5,pet,6.2333,10.4762,-4.2429,11,0
ryskin2021,6,6,dog,4.9389,8.9792,-4.0403,11,0
ryskin2021,6,7,to,1.1407,3.6156,-2.4750,11,0
ryskin2021,6,8,a,2.2794,3.7766,-1.4972,11,0
ryskin2021,6,9,carton,11.5899,13.3773,-1.7873,11,0
ryskin2021,6,10,.,2.3109,2.3026,0.0083,11,0
ryskin2021,6,11,<eos>,6.1773,2.3026,3.8747,11,0
ryskin2021,7,0,The,3.9738,2.9243,1.0495,11,0
ryskin2021,7,1,woman,8.5275,8.4039,0.1237,11,0
ryskin2021,7,2,brought,7.1501,8.8388,-1.6887,11,0
ryskin2021,7,3,her,2.0500,6.2146,-4.1646,11,0
ryskin2021,7,4,sick,8.6672,9.4861,-0.8189,11,0
ryskin2021,7,5,pet,6.2332,10.4762,-4.2430,11,0
ryskin2021,7,6,dog,4.9396,8.9792,-4.0397,11,0
ryskin2021,7,7,to,1.1407,3.6156,-2.4750,11,0
ryskin2021,7,8,a,2.2798,3.7766,-1.4968,11,0
ryskin2021,7,9,veterinarians,15.7962,14.0691,1.7271,11,0
ryskin2021,7,10,.,4.6061,2.3026,2.3035,11,0
ryskin2021,7,11,<eos>,5.8718,2.3026,3.5692,11,0
ryskin2021,8,0,The,3.9742,2.9243,1.0498,11,0
ryskin2021,8,1,vintage,11.2048,11.1008,0.1040,11,0
ryskin2021,8,2,wedding,8.9312,9.6019,-0.6707,11,0
ryskin2021,8,3,dress,3.7015,9.7637,-6.0623,11,0
ryskin2021,8,4,was,3.0423,5.0192,-1.9769,11,0
ryskin2021,8,5,big,7.5943,7.6670,-0.0727,11,0
ryskin2021,8,6,and,1.6665,3.6613,-1.9948,11,0
ryskin2021,8,7,required,8.5406,9.1616,-0.6209,11,0
ryskin2021,8,8,an,3.9664,5.6869,-1.7205,11,0
ryskin2021,8,9,alteration,6.5399,13.0547,-6.5148,11,0
ryskin2021,8,10,.,2.6019,2.3026,0.2993,11,0
ryskin2021,8,11,<eos>,5.9773,2.3026,3.6747,11,0
ryskin2021,9,0,The,3.9742,2.9243,1.0498,11,0
ryskin2021,9,1,vintage,11.2048,11.1008,0.1040,11,0
ryskin2021,9,2,wedding,8.9312,9.6019,-0.6707,11,0
ryskin2021,9,3,dress,3.7015,9.7637,-6.0623,11,0
ryskin2021,9,4,was,3.0423,5.0192,-1.9769,11,0
ryskin2021,9,5,big,7.5943,7.6670,-0.0727,11,0
ryskin2021,9,6,and,1.6665,3.6613,-1.9948,11,0
ryskin2021,9,7,required,8.5406,9.1616,-0.6209,11,0
ryskin2021,9,8,an,3.9664,5.6869,-1.7205,11,0
ryskin2021,9,9,altercation,9.9532,13.5379,-3.5847,11,0
ryskin2021,9,10,.,1.5503,2.3026,-0.7523,11,0
ryskin2021,9,11,<eos>,5.7676,2.3026,3.4650,11,0
ryskin2021,10,0,The,3.9742,2.9243,1.0498,11,0
ryskin2021,10,1,vintage,11.2048,11.1008,0.1040,11,0
ryskin2021,10,2,wedding,8.9312,9.6019,-0.6707,11,0
ryskin2021,10,3,dress,3.7015,9.7637,-6.0623,11,0
ryskin2021,10,4,was,3.0423,5.0192,-1.9769,11,0
ryskin2021,10,5,big,7.5943,7.6670,-0.0727,11,0
ryskin2021,10,6,and,1.6665,3.6613,-1.9948,11,0
ryskin2021,10,7,required,8.5406,9.1616,-0.6209,11,0
ryskin2021,10,8,an,3.9664,5.6869,-1.7205,11,0
ryskin2021,10,9,inferno,12.4165,13.1224,-0.7059,11,0
ryskin2021,10,10,.,1.6417,2.3026,-0.6609,11,0
ryskin2021,10,11,<eos>,5.8902,2.3026,3.5876,11,0
ryskin2021,11,0,The,3.9742,2.9243,1.0498,11,0
ryskin2021,11,1,vintage,11.2048,11.1008,0.1040,11,0
ryskin2021,11,2,wedding,8.9312,9.6019,-0.6707,11,0
ryskin2021,11,3,dress,3.7015,9.7637,-6.0623,11,0
ryskin2021,11,4,was,3.0423,5.0192,-1.9769,11,0
ryskin2021,11,5,big,7.5943,7.6670,-0.0727,11,0
ryskin2021,11,6,and,1.6665,3.6613,-1.9948,11,0
ryskin2021,11,7,required,8.5406,9.1616,-0.6209,11,0
ryskin2021,11,8,an,3.9664,5.6869,-1.7205,11,0
ryskin2021,11,9,alterations,10.3605,12.5714,-2.2109,11,0
ryskin2021,11,10,.,2.5314,2.3026,0.2288,11,0
ryskin2021,11,11,<eos>,5.9841,2.3026,3.6815,11,0
ryskin2021,12,0,Mediators,19.9004,13.9309,5.9695,11,0
ryskin2021,12,1,prevented,12.5413,11.3059,1.2354,11,0
ryskin2021,12,2,the,2.1112,2.9243,-0.8131,11,0
ryskin2021,12,3,dispute,10.8337,10.8923,-0.0586,11,0
ryskin2021,12,4,from,4.5149,5.4561,-0.9413,11,0
ryskin2021,12,5,escalating,4.5386,13.1949,-8.6564,11,0
ryskin2021,12,6,into,2.8730,6.6531,-3.7802,11,0
ryskin2021,12,7,a,1.0530,3.7766,-2.7236,11,0
ryskin2021,12,8,violent,5.9787,10.4551,-4.4764,11,0
ryskin2021,12,9,altercation,5.8951,13.5379,-7.6428,11,0
ryskin2021,12,10,.,1.8748,2.3026,-0.4278,11,0
ryskin2021,12,11,<eos>,5.3096,2.3026,3.0070,11,0
ryskin2021,13,0,Mediators,19.8994,13.9309,5.9685,11,0
ryskin2021,13,1,prevented,12.5415,11.3059,1.2356,11,0
ryskin2021,13,2,the,2.1113,2.9243,-0.8130,11,0
ryskin2021,13,3,dispute,10.8337,10.8923,-0.0587,11,0
ryskin2021,13,4,from,4.5176,5.4561,-0.9386,11,0
ryskin2021,13,5,escalating,4.5390,13.1949,-8.6560,11,0
ryskin2021,13,6,into,2.8741,6.6531,-3.7790,11,0
ryskin2021,13,7,a,1.0528,3.7766,-2.7238,11,0
ryskin2021,13,8,violent,5.9790,10.4551,-4.4762,11,0
ryskin2021,13,9,alteration,10.6170,13.0547,-2.4377,11,0
ryskin2021,13,10,.,3.2307,2.3026,0.9281,11,0
ryskin2021,13,11,<eos>,5.5211,2.3026,3.2185,11,0
ryskin2021,14,0,Mediators,19.9004,13.9309,5.9695,11,0
ryskin2021,14,1,prevented,12.5413,11.3059,1.2354,11,0
ryskin2021,14,2,the,2.1112,2.9243,-0.8131,11,0
ryskin2021,14,3,dispute,10.8337,10.8923,-0.0586,11,0
ryskin2021,14,4,from,4.5149,5.4561,-0.9413,11,0
ryskin2021,14,5,escalating,4.5386,13.1949,-8.6564,11,0
ryskin2021,14,6,into,2.8730,6.6531,-3.7802,11,0
ryskin2021,14,7,a,1.0530,3.7766,-2.7236,11,0
ryskin2021,14,8,violent,5.9787,10.4551,-4.4764,11,0
ryskin2021,14,9,muskrat,19.5460,15.1742,4.3718,11,0
ryskin2021,14,10,.,2.3093,2.3026,0.0067,11,0
ryskin2021,14,11,<eos>,5.4489,2.3026,3.1463,11,0
ryskin2021,15,0,Mediators,19.9004,13.9309,5.9695,11,0
ryskin2021,15,1,prevented,12.5413,11.3059,1.2354,11,0
ryskin2021,15,2,the,2.1112,2.9243,-0.8131,11,0
ryskin2021,15,3,dispute,10.8337,10.8923,-0.0586,11,0
ryskin2021,15,4,from,4.5149,5.4561,-0.9413,11,0
ryskin2021,15,5,escalating,4.5386,13.1949,-8.6564,11,0
ryskin2021,15,6,into,2.8730,6.6531,-3.7802,11,0
ryskin2021,15,7,a,1.0530,3.7766,-2.7236,11,0
ryskin2021,15,8,violent,5.9787,10.4551,-4.4764,11,0
ryskin2021,15,9,altercations,13.0173,15.3342,-2.3169,11,0
ryskin2021,15,10,.,1.9799,2.3026,-0.3227,11,0
ryskin2021,15,11,<eos>,5.5129,2.3026,3.2103,11,0
ryskin2021,16,0,The,3.9734,2.9243,1.0490,11,0
ryskin2021,16,1,storyteller,18.8448,13.6332,5.2116,11,0
ryskin2021,16,2,could,6.8725,6.7680,0.1045,11,0
ryskin2021,16,3,turn,6.3210,8.4732,-2.1522,11,0
ryskin2021,16,4,any,6.3833,6.7508,-0.3675,11,0
ryskin2021,16,5,incident,10.5224,10.2688,0.2536,11,0
ryskin2021,16,6,into,2.0438,6.6531,-4.6093,11,0
ryskin2021,16,7,an,2.2506,5.6869,-3.4364,11,0
ryskin2021,16,8,amusing,8.6116,12.0663,-3.4547,11,0
ryskin2021,16,9,anecdote,5.3472,13.3581,-8.0108,11,0
ryskin2021,16,10,.,1.7571,2.3026,-0.5455,11,0
ryskin2021,16,11,<eos>,4.5058,2.3026,2.2033,11,0
ryskin2021,17,0,The,3.9734,2.9243,1.0490,11,0
ryskin2021,17,1,storyteller,18.8448,13.6332,5.2116,11,0
ryskin2021,17,2,could,6.8725,6.7680,0.1045,11,0
ryskin2021,17,3,turn,6.3210,8.4732,-2.1522,11,0
ryskin2021,17,4,any,6.3833,6.7508,-0.3675,11,0
ryskin2021,17,5,incident,10.5224,10.2688,0.2536,11,0
ryskin2021,17,6,into,2.0438,6.6531,-4.6093,11,0
ryskin2021,17,7,an,2.2506,5.6869,-3.4364,11,0
ryskin2021,17,8,amusing,8.6116,12.0663,-3.4547,11,0
ryskin2021,17,9,antidote,11.8886,13.2389,-1.3503,11,0
ryskin2021,17,10,.,1.7003,2.3026,-0.6023,11,0
ryskin2021,17,11,<eos>,4.3651,2.3026,2.0625,11,0
ryskin2021,18,0,The,3.9734,2.9243,1.0490,11,0
ryskin2021,18,1,storyteller,18.8448,13.6332,5.2116,11,0
ryskin2021,18,2,could,6.8725,6.7680,0.1045,11,0
ryskin2021,18,3,turn,6.3210,8.4732,-2.1522,11,0
ryskin2021,18,4,any,6.3833,6.7508,-0.3675,11,0
ryskin2021,18,5,incident,10.5224,10.2688,0.2536,11,0
ryskin2021,18,6,into,2.0438,6.6531,-4.6093,11,0
ryskin2021,18,7,an,2.2506,5.6869,-3.4364,11,0
ryskin2021,18,8,amusing,8.6116,12.0663,-3.4547,11,0
ryskin2021,18,9,hearse,14.2090,14.2760,-0.0670,11,0
ryskin2021,18,10,.,1.4906,2.3026,-0.8119,11,0
ryskin2021,18,11,<eos>,4.2648,2.3026,1.9622,11,0
ryskin2021,19,0,The,3.9734,2.9243,1.0490,11,0
ryskin2021,19,1,storyteller,18.8448,13.6332,5.2116,11,0
ryskin2021,19,2,could,6.8725,6.7680,0.1045,11,0
ryskin2021,19,3,turn,6.3210,8.4732,-2.1522,11,0
ryskin2021,19,4,any,6.3833,6.7508,-0.3675,11,0
ryskin2021,19,5,incident,10.5224,10.2688,0.2536,11,0
ryskin2021,19,6,into,2.0438,6.6531,-4.6093,11,0
ryskin2021,19,7,an,2.2506,5.6869,-3.4364,11,0
ryskin2021,19,8,amusing,8.6116,12.0663,-3.4547,11,0
ryskin2021,19,9,anecdotes,12.7109,12.9870,-0.2761,11,0
ryskin2021,19,10,.,1.6005,2.3026,-0.7021,11,0
ryskin2021,19,11,<eos>,4.3689,2.3026,2.0663,11,0
ryskin2021,20,0,She,7.2417,6.3089,0.9328,11,0
ryskin2021,20,1,saved,8.3183,9.9696,-1.6514,11,0
ryskin2021,20,2,him,6.0246,6.6531,-0.6285,11,0
ryskin2021,20,3,from,2.1877,5.4561,-3.2684,11,0
ryskin2021,20,4,the,2.4448,2.9243,-0.4795,11,0
ryskin2021,20,5,poison,9.3498,11.3306,-1.9808,11,0
ryskin2021,20,6,by,4.0574,5.3882,-1.3308,11,0
ryskin2021,20,7,administering,9.6781,13.1224,-3.4443,11,0
ryskin2021,20,8,an,2.6853,5.6869,-3.0017,11,0
ryskin2021,20,9,antidote,4.1553,13.2389,-9.0836,11,0
ryskin2021,20,10,.,1.5157,2.3026,-0.7869,11,0
ryskin2021,20,11,<eos>,4.3312,2.3026,2.0287,11,0
ryskin2021,21,0,She,7.2417,6.3089,0.9328,11,0
ryskin2021,21,1,saved,8.3183,9.9696,-1.6514,11,0
ryskin2021,21,2,him,6.0246,6.6531,-0.6285,11,0
ryskin2021,21,3,from,2.1877,5.4561,-3.2684,11,0
ryskin2021,21,4,the,2.4448,2.9243,-0.4795,11,0
ryskin2021,21,5,poison,9.3498,11.3306,-1.9808,11,0
ryskin2021,21,6,by,4.0574,5.3882,-1.3308,11,0
ryskin2021,21,7,administering,9.6781,13.1224,-3.4443,11,0
ryskin2021,21,8,an,2.6853,5.6869,-3.0017,11,0
ryskin2021,21,9,anecdote,9.0352,13.3581,-4.3229,11,0
ryskin2021,21,10,.,2.1633,2.3026,-0.1393,11,0
ryskin2021,21,11,<eos>,4.5509,2.3026,2.2483,11,0
ryskin2021,22,0,She,7.2417,6.3089,0.9328,11,0
ryskin2021,22,1,saved,8.3183,9.9696,-1.6514,11,0
ryskin2021,22,2,him,6.0246,6.6531,-0.6285,11,0
ryskin2021,22,3,from,2.1877,5.4561,-3.2684,11,0
ryskin2021,22,4,the,2.4448,2.9243,-0.4795,11,0
ryskin2021,22,5,poison,9.3498,11.3306,-1.9808,11,0
ryskin2021,22,6,by,4.0574,5.3882,-1.3308,11,0
ryskin2021,22,7,administering,9.6781,13.1224,-3.4443,11,0
ryskin2021,22,8,a,1.2645,3.7766,-2.5121,11,0
ryskin2021,22,9,matinee,16.7087,14.2295,2.4792,11,0
ryskin2021,22,10,.,3.4098,2.3026,1.1072,11,0
ryskin2021,22,11,<eos>,4.6050,2.3026,2.3024,11,0
ryskin2021,23,0,She,7.2417,6.3089,0.9328,11,0
ryskin2021,23,1,saved,8.3183,9.9696,-1.6514,11,0
ryskin2021,23,2,him,6.0246,6.6531,-0.6285,11,0
ryskin2021,23,3,from,2.1877,5.4561,-3.2684,11,0
ryskin2021,23,4,the,2.4448,2.9243,-0.4795,11,0
ryskin2021,23,5,poison,9.3498,11.3306,-1.9808,11,0
ryskin2021,23,6,by,4.0574,5.3882,-1.3308,11,0
ryskin2021,23,7,administering,9.6781,13.1224,-3.4443,11,0
ryskin2021,23,8,an,2.6853,5.6869,-3.0017,11,0
ryskin2021,23,9,antidotes,10.0915,15.6357,-5.5441,11,0
ryskin2021,23,10,.,2.1552,2.3026,-0.1474,11,0
ryskin2021,23,11,<eos>,4.4064,2.3026,2.1038,11,0
ryskin2021,24,0,Clownfish,24.2942,15.7060,8.5882,11,0
ryskin2021,24,1,have,5.4748,5.2726,0.2021,11,0
ryskin2021,24,2,evolved,4.9450,11.3059,-6.3609,11,0
ryskin2021,24,3,invulnerability,15.0138,15.5875,-0.5737,11,0
ryskin2021,24,4,to,1.3967,3.6156,-2.2189,11,0
ryskin2021,24,5,the,1.9218,2.9243,-1.0025,11,0
ryskin2021,24,6,poison,10.2884,11.3306,-1.0423,11,0
ryskin2021,24,7,tentacles,15.4718,13.3581,2.1138,11,0
ryskin2021,24,8,of,1.0957,3.6849,-2.5892,11,0
ryskin2021,24,9,anemones,16.9891,15.0814,1.9078,11,0
ryskin2021,24,10,.,1.6547,2.3026,-0.6479,11,0
ryskin2021,24,11,<eos>,5.6270,2.3026,3.3244,11,0
ryskin2021,25,0,Clownfish,24.2942,15.7060,8.5882,11,0
ryskin2021,25,1,have,5.4748,5.2726,0.2021,11,0
ryskin2021,25,2,evolved,4.9450,11.3059,-6.3609,11,0
ryskin2021,25,3,invulnerability,15.0138,15.5875,-0.5737,11,0
ryskin2021,25,4,to,1.3967,3.6156,-2.2189,11,0
ryskin2021,25,5,the,1.9218,2.9243,-1.0025,11,0
ryskin2021,25,6,poison,10.2884,11.3306,-1.0423,11,0
ryskin2021,25,7,tentacles,15.4718,13.3581,2.1138,11,0
ryskin2021,25,8,of,1.0957,3.6849,-2.5892,11,0
ryskin2021,25,9,amenities,16.9689,12.5947,4.3742,11,0
ryskin2021,25,10,.,3.0003,2.3026,0.6977,11,0
ryskin2021,25,11,<eos>,5.7946,2.3026,3.4920,11,0
ryskin2021,26,0,Clownfish,24.2942,15.7060,8.5882,11,0
ryskin2021,26,1,have,5.4748,5.2726,0.2021,11,0
ryskin2021,26,2,evolved,4.9450,11.3059,-6.3609,11,0
ryskin2021,26,3,invulnerability,15.0138,15.5875,-0.5737,11,0
ryskin2021,26,4,to,1.3967,3.6156,-2.2189,11,0
ryskin2021,26,5,the,1.9218,2.9243,-1.0025,11,0
ryskin2021,26,6,poison,10.2884,11.3306,-1.0423,11,0
ryskin2021,26,7,tentacles,15.4718,13.3581,2.1138,11,0
ryskin2021,26,8,of,1.0957,3.6849,-2.5892,11,0
ryskin2021,26,9,ornaments,15.3825,12.9194,2.4631,11,0
ryskin2021,26,10,.,1.9594,2.3026,-0.3432,11,0
ryskin2021,26,11,<eos>,5.9145,2.3026,3.6119,11,0
ryskin2021,27,0,Clownfish,24.2942,15.7060,8.5882,11,0
ryskin2021,27,1,have,5.4748,5.2726,0.2021,11,0
ryskin2021,27,2,evolved,4.9450,11.3059,-6.3609,11,0
ryskin2021,27,3,invulnerability,15.0138,15.5875,-0.5737,11,0
ryskin2021,27,4,to,1.3967,3.6156,-2.2189,11,0
ryskin2021,27,5,the,1.9218,2.9243,-1.0025,11,0
ryskin2021,27,6,poison,10.2884,11.3306,-1.0423,11,0
ryskin2021,27,7,tentacles,15.4718,13.3581,2.1138,11,0
ryskin2021,27,8,of,1.0957,3.6849,-2.5892,11,0
ryskin2021,27,9,anemone,15.0400,14.8289,0.2112,11,0
ryskin2021,27,10,.,3.8089,2.3026,1.5063,11,0
ryskin2021,27,11,<eos>,5.3683,2.3026,3.0657,11,0
ryskin2021,28,0,The,3.9742,2.9243,1.0498,11,0
ryskin2021,28,1,upscale,14.5286,13.1477,1.3809,11,0
ryskin2021,28,2,apartment,7.5557,10.0155,-2.4599,11,0
ryskin2021,28,3,was,4.1853,5.0192,-0.8339,11,0
ryskin2021,28,4,complete,7.1001,8.9792,-1.8791,11,0
ryskin2021,28,5,with,2.0624,4.9505,-2.8881,11,0
ryskin2021,28,6,all,4.3874,5.7108,-1.3234,11,0
ryskin2021,28,7,these,6.9173,6.8124,0.1049,11,0
ryskin2021,28,8,modern,6.7040,9.0533,-2.3493,11,0
ryskin2021,28,9,amenities,3.1361,12.5947,-9.4586,11,0
ryskin2021,28,10,.,1.7251,2.3026,-0.5775,11,0
ryskin2021,28,11,<eos>,6.5490,2.3026,4.2465,11,0
ryskin2021,29,0,The,3.9734,2.9243,1.0490,11,0
ryskin2021,29,1,upscale,14.5285,13.1477,1.3808,11,0
ryskin2021,29,2,apartment,7.5557,10.0155,-2.4598,11,0
ryskin2021,29,3,was,4.1856,5.0192,-0.8335,11,0
ryskin2021,29,4,complete,7.1001,8.9792,-1.8792,11,0
ryskin2021,29,5,with,2.0622,4.9505,-2.8883,11,0
ryskin2021,29,6,all,4.3878,5.7108,-1.3230,11,0
ryskin2021,29,7,these,6.9169,6.8124,0.1045,11,0
ryskin2021,29,8,modern,6.7044,9.0533,-2.3490,11,0
ryskin2021,29,9,anemones,16.6280,15.0814,1.5466,11,0
ryskin2021,29,10,.,1.7412,2.3026,-0.5613,11,0
ryskin2021,29,11,<eos>,5.7780,2.3026,3.4754,11,0
ryskin2021,30,0,The,3.9742,2.9243,1.0498,11,0
ryskin2021,30,1,upscale,14.5286,13.1477,1.3809,11,0
ryskin2021,30,2,apartment,7.5557,10.0155,-2.4599,11,0
ryskin2021,30,3,was,4.1853,5.0192,-0.8339,11,0
ryskin2021,30,4,complete,7.1001,8.9792,-1.8791,11,0
ryskin2021,30,5,with,2.0624,4.9505,-2.8881,11,0
ryskin2021,30,6,all,4.3874,5.7108,-1.3234,11,0
ryskin2021,30,7,these,6.9173,6.8124,0.1049,11,0
ryskin2021,30,8,modern,6.7040,9.0533,-2.3493,11,0
ryskin2021,30,9,lymph,13.0894,13.3581,-0.2686,11,0
ryskin2021,30,10,.,7.8800,2.3026,5.5774,11,0
ryskin2021,30,11,<eos>,5.8345,2.3026,3.5319,11,0
ryskin2021,31,0,The,3.9738,2.9243,1.0495,11,0
ryskin2021,31,1,upscale,14.5287,13.1477,1.3810,11,0
ryskin2021,31,2,apartment,7.5554,10.0155,-2.4601,11,0
ryskin2021,31,3,was,4.1856,5.0192,-0.8335,11,0
ryskin2021,31,4,complete,7.1000,8.9792,-1.8792,11,0
ryskin2021,31,5,with,2.0623,4.9505,-2.8881,11,0
ryskin2021,31,6,all,4.3879,5.7108,-1.3229,11,0
ryskin2021,31,7,these,6.9165,6.8124,0.1041,11,0
ryskin2021,31,8,modern,6.7039,9.0533,-2.3495,11,0
ryskin2021,31,9,amenity,12.3226,14.3918,-2.0692,11,0
ryskin2021,31,10,.,5.8152,2.3026,3.5126,11,0
ryskin2021,31,11,<eos>,6.3476,2.3026,4.0450,11,0
ryskin2021,32,0,The,3.9742,2.9243,1.0498,11,0
ryskin2021,32,1,flooded,13.4683,11.9958,1.4725,11,0
ryskin2021,32,2,river,4.2425,9.1427,-4.9002,11,0
ryskin2021,32,3,fertilized,13.2934,13.9994,-0.7060,11,0
ryskin2021,32,4,the,3.3599,2.9243,0.4355,11,0
ryskin2021,32,5,fields,8.1080,10.1316,-2.0237,11,0
ryskin2021,32,6,with,2.5272,4.9505,-2.4232,11,0
ryskin2021,32,7,a,2.2348,3.7766,-1.5418,11,0
ryskin2021,32,8,rich,6.8225,9.4174,-2.5949,11,0
ryskin2021,32,9,sediment,6.8363,12.8485,-6.0122,11,0
ryskin2021,32,10,.,2.5253,2.3026,0.2227,11,0
ryskin2021,32,11,<eos>,5.5953,2.3026,3.2927,11,0
ryskin2021,33,0,The,3.9742,2.9243,1.0498,11,0
ryskin2021,33,1,flooded,13.4683,11.9958,1.4725,11,0
ryskin2021,33,2,river,4.2425,9.1427,-4.9002,11,0
ryskin2021,33,3,fertilized,13.2934,13.9994,-0.7060,11,0
ryskin2021,33,4,the,3.3599,2.9243,0.4355,11,0
ryskin2021,33,5,fields,8.1080,10.1316,-2.0237,11,0
ryskin2021,33,6,with,2.5272,4.9505,-2.4232,11,0
ryskin2021,33,7,a,2.2348,3.7766,-1.5418,11,0
ryskin2021,33,8,rich,6.8225,9.4174,-2.5949,11,0
ryskin2021,33,9,sentiment,12.1713,11.4453,0.7260,11,0
ryskin2021,33,10,.,1.8515,2.3026,-0.4511,11,0
ryskin2021,33,11,<eos>,5.3579,2.3026,3.0553,11,0
ryskin2021,34,0,The,3.9734,2.9243,1.0490,11,0
ryskin2021,34,1,flooded,13.4688,11.9958,1.4730,11,0
ryskin2021,34,2,river,4.2425,9.1427,-4.9002,11,0
ryskin2021,34,3,fertilized,13.2931,13.9994,-0.7064,11,0
ryskin2021,34,4,the,3.3596,2.9243,0.4352,11,0
ryskin2021,34,5,fields,8.1079,10.1316,-2.0238,11,0
