dataset,sentence_id,unit_idx,unit,s_lm,s_uni,rel,n_units,has_context
tabor2004,86,9,identified,6.5578,10.0613,-3.5035,17,0
tabor2004,86,10,the,6.9534,2.9243,4.0291,17,0
tabor2004,86,11,first,5.5525,6.6531,-1.1006,17,0
tabor2004,86,12,night,4.6488,7.8067,-3.1579,17,0
tabor2004,86,13,by,4.1091,5.3882,-1.2791,17,0
tabor2004,86,14,the,1.3852,2.9243,-1.5391,17,0
tabor2004,86,15,victim,4.9958,10.2237,-5.2279,17,0
tabor2004,86,16,.,1.9652,2.3026,-0.3374,17,0
tabor2004,86,17,<eos>,4.7890,2.3026,2.4864,17,0
tabor2004,87,0,The,3.9745,2.9243,1.0501,15,0
tabor2004,87,1,police,8.6830,8.4495,0.2334,15,0
tabor2004,87,2,took,5.3114,8.0348,-2.7233,15,0
tabor2004,87,3,pictures,4.0415,9.3943,-5.3527,15,0
tabor2004,87,4,of,0.2449,3.6849,-3.4399,15,0
tabor2004,87,5,the,1.1210,2.9243,-1.8033,15,0
tabor2004,87,6,thief,8.8984,11.7887,-2.8903,15,0
tabor2004,87,7,identified,9.1094,10.0613,-0.9519,15,0
tabor2004,87,8,the,2.5308,2.9243,-0.3936,15,0
tabor2004,87,9,first,6.4390,6.6531,-0.2141,15,0
tabor2004,87,10,night,6.0055,7.8067,-1.8012,15,0
tabor2004,87,11,by,4.3258,5.3882,-1.0624,15,0
tabor2004,87,12,the,1.7638,2.9243,-1.1605,15,0
tabor2004,87,13,victim,5.1581,10.2237,-5.0656,15,0
tabor2004,87,14,.,2.0794,2.3026,-0.2232,15,0
tabor2004,87,15,<eos>,5.0200,2.3026,2.7175,15,0
tabor2004,88,0,The,3.9745,2.9243,1.0501,16,0
tabor2004,88,1,general,6.7297,8.1285,-1.3988,16,0
tabor2004,88,2,thought,7.2414,7.8519,-0.6105,16,0
tabor2004,88,3,about,3.9997,5.9875,-1.9878,16,0
tabor2004,88,4,the,1.1771,2.9243,-1.7472,16,0
tabor2004,88,5,valley,11.4919,9.8547,1.6372,16,0
tabor2004,88,6,that,5.8483,4.5854,1.2629,16,0
tabor2004,88,7,was,2.9091,5.0192,-2.1101,16,0
tabor2004,88,8,captured,7.8533,10.5013,-2.6481,16,0
tabor2004,88,9,the,4.9942,2.9243,2.0698,16,0
tabor2004,88,10,previous,4.2836,9.2103,-4.9267,16,0
tabor2004,88,11,day,1.3335,7.0232,-5.6897,16,0
tabor2004,88,12,by,2.9441,5.3882,-2.4441,16,0
tabor2004,88,13,the,0.9183,2.9243,-2.0060,16,0
tabor2004,88,14,troops,8.3236,10.0382,-1.7146,16,0
tabor2004,88,15,.,2.7478,2.3026,0.4452,16,0
tabor2004,88,16,<eos>,6.1138,2.3026,3.8112,16,0
tabor2004,89,0,The,3.9734,2.9243,1.0490,14,0
tabor2004,89,1,general,6.7298,8.1285,-1.3987,14,0
tabor2004,89,2,thought,7.2414,7.8519,-0.6105,14,0
tabor2004,89,3,about,3.9994,5.9875,-1.9881,14,0
tabor2004,89,4,the,1.1773,2.9243,-1.7471,14,0
tabor2004,89,5,valley,11.4921,9.8547,1.6374,14,0
tabor2004,89,6,captured,13.4815,10.5013,2.9802,14,0
tabor2004,89,7,the,3.9659,2.9243,1.0416,14,0
tabor2004,89,8,previous,7.6863,9.2103,-1.5240,14,0
tabor2004,89,9,day,2.1207,7.0232,-4.9025,14,0
tabor2004,89,10,by,1.8320,5.3882,-3.5563,14,0
tabor2004,89,11,the,1.4645,2.9243,-1.4599,14,0
tabor2004,89,12,troops,9.3323,10.0382,-0.7059,14,0
tabor2004,89,13,.,2.4904,2.3026,0.1878,14,0
tabor2004,89,14,<eos>,6.1190,2.3026,3.8164,14,0
tabor2004,90,0,The,3.9745,2.9243,1.0501,16,0
tabor2004,90,1,general,6.7297,8.1285,-1.3988,16,0
tabor2004,90,2,thought,7.2414,7.8519,-0.6105,16,0
tabor2004,90,3,about,3.9997,5.9875,-1.9878,16,0
tabor2004,90,4,the,1.1771,2.9243,-1.7472,16,0
tabor2004,90,5,soldier,11.6660,10.4551,1.2109,16,0
tabor2004,90,6,who,3.1644,6.1239,-2.9595,16,0
tabor2004,90,7,was,2.4953,5.0192,-2.5239,16,0
tabor2004,90,8,captured,4.9848,10.5013,-5.5166,16,0
tabor2004,90,9,the,6.0114,2.9243,3.0870,16,0
tabor2004,90,10,previous,6.2965,9.2103,-2.9138,16,0
tabor2004,90,11,day,0.8568,7.0232,-6.1663,16,0
tabor2004,90,12,by,3.0889,5.3882,-2.2994,16,0
tabor2004,90,13,the,1.0295,2.9243,-1.8948,16,0
tabor2004,90,14,troops,6.8018,10.0382,-3.2364,16,0
tabor2004,90,15,.,2.7090,2.3026,0.4064,16,0
tabor2004,90,16,<eos>,6.2102,2.3026,3.9076,16,0
tabor2004,91,0,The,3.9734,2.9243,1.0490,14,0
tabor2004,91,1,general,6.7298,8.1285,-1.3987,14,0
tabor2004,91,2,thought,7.2414,7.8519,-0.6105,14,0
tabor2004,91,3,about,3.9994,5.9875,-1.9881,14,0
tabor2004,91,4,the,1.1773,2.9243,-1.7471,14,0
tabor2004,91,5,soldier,11.6661,10.4551,1.2109,14,0
tabor2004,91,6,captured,10.1580,10.5013,-0.3433,14,0
tabor2004,91,7,the,2.1935,2.9243,-0.7308,14,0
tabor2004,91,8,previous,9.2496,9.2103,0.0392,14,0
tabor2004,91,9,day,1.5284,7.0232,-5.4948,14,0
tabor2004,91,10,by,2.5496,5.3882,-2.8387,14,0
tabor2004,91,11,the,1.8042,2.9243,-1.1201,14,0
tabor2004,91,12,troops,7.0203,10.0382,-3.0179,14,0
tabor2004,91,13,.,2.4746,2.3026,0.1720,14,0
tabor2004,91,14,<eos>,6.2906,2.3026,3.9880,14,0
tabor2004,92,0,The,3.9745,2.9243,1.0501,18,0
tabor2004,92,1,governor,9.4371,9.8778,-0.4407,18,0
tabor2004,92,2,sent,7.0925,8.8388,-1.7463,18,0
tabor2004,92,3,reinforcements,10.1445,12.7103,-2.5657,18,0
tabor2004,92,4,to,0.4507,3.6156,-3.1649,18,0
tabor2004,92,5,the,1.0892,2.9243,-1.8352,18,0
tabor2004,92,6,power,8.7680,8.0134,0.7546,18,0
tabor2004,92,7,plant,2.8737,9.4639,-6.5903,18,0
tabor2004,92,8,that,4.5122,4.5854,-0.0732,18,0
tabor2004,92,9,was,3.1901,5.0192,-1.8291,18,0
tabor2004,92,10,attacked,6.6656,10.3160,-3.6504,18,0
tabor2004,92,11,the,5.6764,2.9243,2.7521,18,0
tabor2004,92,12,previous,4.4653,9.2103,-4.7450,18,0
tabor2004,92,13,week,1.6570,7.9211,-6.2641,18,0
tabor2004,92,14,by,1.2347,5.3882,-4.1535,18,0
tabor2004,92,15,the,1.4837,2.9243,-1.4406,18,0
tabor2004,92,16,terrorists,7.6100,11.0555,-3.4455,18,0
tabor2004,92,17,.,1.5521,2.3026,-0.7505,18,0
tabor2004,92,18,<eos>,5.0980,2.3026,2.7954,18,0
tabor2004,93,0,The,3.9745,2.9243,1.0501,16,0
tabor2004,93,1,governor,9.4371,9.8778,-0.4407,16,0
tabor2004,93,2,sent,7.0925,8.8388,-1.7463,16,0
tabor2004,93,3,reinforcements,10.1445,12.7103,-2.5657,16,0
tabor2004,93,4,to,0.4507,3.6156,-3.1649,16,0
tabor2004,93,5,the,1.0892,2.9243,-1.8352,16,0
tabor2004,93,6,power,8.7680,8.0134,0.7546,16,0
tabor2004,93,7,plant,2.8737,9.4639,-6.5903,16,0
tabor2004,93,8,attacked,13.1519,10.3160,2.8359,16,0
tabor2004,93,9,the,2.2417,2.9243,-0.6826,16,0
tabor2004,93,10,previous,7.7201,9.2103,-1.4902,16,0
tabor2004,93,11,week,2.2845,7.9211,-5.6366,16,0
tabor2004,93,12,by,2.1498,5.3882,-3.2384,16,0
tabor2004,93,13,the,2.2859,2.9243,-0.6384,16,0
tabor2004,93,14,terrorists,8.0770,11.0555,-2.9785,16,0
tabor2004,93,15,.,1.5538,2.3026,-0.7488,16,0
tabor2004,93,16,<eos>,5.4114,2.3026,3.1088,16,0
tabor2004,94,0,The,3.9745,2.9243,1.0501,17,0
tabor2004,94,1,governor,9.4371,9.8778,-0.4407,17,0
tabor2004,94,2,sent,7.0925,8.8388,-1.7463,17,0
tabor2004,94,3,reinforcements,10.1445,12.7103,-2.5657,17,0
tabor2004,94,4,to,0.4507,3.6156,-3.1649,17,0
tabor2004,94,5,the,1.0892,2.9243,-1.8352,17,0
tabor2004,94,6,troops,6.3164,10.0382,-3.7217,17,0
tabor2004,94,7,who,4.3168,6.1239,-1.8070,17,0
tabor2004,94,8,were,1.5750,6.1239,-4.5488,17,0
tabor2004,94,9,attacked,5.6613,10.3160,-4.6547,17,0
tabor2004,94,10,the,5.2128,2.9243,2.2884,17,0
tabor2004,94,11,previous,5.2788,9.2103,-3.9315,17,0
tabor2004,94,12,week,1.7773,7.9211,-6.1438,17,0
tabor2004,94,13,by,1.8062,5.3882,-3.5821,17,0
tabor2004,94,14,the,1.2250,2.9243,-1.6993,17,0
tabor2004,94,15,terrorists,6.6651,11.0555,-4.3904,17,0
tabor2004,94,16,.,1.3545,2.3026,-0.9481,17,0
tabor2004,94,17,<eos>,5.0715,2.3026,2.7689,17,0
tabor2004,95,0,The,3.9745,2.9243,1.0501,15,0
tabor2004,95,1,governor,9.4371,9.8778,-0.4407,15,0
tabor2004,95,2,sent,7.0925,8.8388,-1.7463,15,0
tabor2004,95,3,reinforcements,10.1445,12.7103,-2.5657,15,0
tabor2004,95,4,to,0.4507,3.6156,-3.1649,15,0
tabor2004,95,5,the,1.0892,2.9243,-1.8352,15,0
tabor2004,95,6,troops,6.3164,10.0382,-3.7217,15,0
tabor2004,95,7,attacked,11.1771,10.3160,0.8611,15,0
tabor2004,95,8,the,1.6349,2.9243,-1.2895,15,0
tabor2004,95,9,previous,9.1048,9.2103,-0.1056,15,0
tabor2004,95,10,week,2.0515,7.9211,-5.8696,15,0
tabor2004,95,11,by,3.1600,5.3882,-2.2282,15,0
tabor2004,95,12,the,1.8566,2.9243,-1.0678,15,0
tabor2004,95,13,terrorists,7.0417,11.0555,-4.0138,15,0
tabor2004,95,14,.,1.5045,2.3026,-0.7981,15,0
tabor2004,95,15,<eos>,5.4425,2.3026,3.1399,15,0
tabor2004,96,0,The,3.9745,2.9243,1.0501,15,0
tabor2004,96,1,curator,13.1373,12.5486,0.5887,15,0
tabor2004,96,2,criticized,11.0606,11.5129,-0.4523,15,0
tabor2004,96,3,the,0.9702,2.9243,-1.9541,15,0
tabor2004,96,4,painting,9.7882,10.1316,-0.3435,15,0
tabor2004,96,5,that,4.7607,4.5854,0.1753,15,0
tabor2004,96,6,was,1.8798,5.0192,-3.1393,15,0
tabor2004,96,7,studied,9.5489,10.3848,-0.8359,15,0
tabor2004,96,8,the,5.1648,2.9243,2.2404,15,0
tabor2004,96,9,previous,3.9120,9.2103,-5.2983,15,0
tabor2004,96,10,term,9.8496,8.6797,1.1699,15,0
tabor2004,96,11,by,4.1147,5.3882,-1.2736,15,0
tabor2004,96,12,the,2.9145,2.9243,-0.0098,15,0
tabor2004,96,13,students,6.0493,8.6337,-2.5844,15,0
tabor2004,96,14,.,2.0276,2.3026,-0.2750,15,0
tabor2004,96,15,<eos>,5.0504,2.3026,2.7478,15,0
tabor2004,97,0,The,3.9734,2.9243,1.0490,13,0
tabor2004,97,1,curator,13.1372,12.5486,0.5886,13,0
tabor2004,97,2,criticized,11.0606,11.5129,-0.4523,13,0
tabor2004,97,3,the,0.9702,2.9243,-1.9541,13,0
tabor2004,97,4,painting,9.7884,10.1316,-0.3433,13,0
tabor2004,97,5,studied,13.6352,10.3848,3.2505,13,0
tabor2004,97,6,the,3.4903,2.9243,0.5659,13,0
tabor2004,97,7,previous,6.2834,9.2103,-2.9269,13,0
tabor2004,97,8,term,8.5406,8.6797,-0.1391,13,0
tabor2004,97,9,by,4.0622,5.3882,-1.3260,13,0
tabor2004,97,10,the,4.2918,2.9243,1.3674,13,0
tabor2004,97,11,students,6.5002,8.6337,-2.1335,13,0
tabor2004,97,12,.,2.0612,2.3026,-0.2413,13,0
tabor2004,97,13,<eos>,5.2056,2.3026,2.9030,13,0
tabor2004,98,0,The,3.9745,2.9243,1.0501,15,0
tabor2004,98,1,curator,13.1373,12.5486,0.5887,15,0
tabor2004,98,2,criticized,11.0606,11.5129,-0.4523,15,0
tabor2004,98,3,the,0.9702,2.9243,-1.9541,15,0
tabor2004,98,4,artist,8.0650,9.6708,-1.6058,15,0
tabor2004,98,5,who,3.3755,6.1239,-2.7483,15,0
tabor2004,98,6,was,3.6547,5.0192,-1.3644,15,0
tabor2004,98,7,studied,10.4427,10.3848,0.0579,15,0
tabor2004,98,8,the,4.6036,2.9243,1.6792,15,0
tabor2004,98,9,previous,5.3612,9.2103,-3.8492,15,0
tabor2004,98,10,term,8.1620,8.6797,-0.5178,15,0
tabor2004,98,11,by,4.0189,5.3882,-1.3694,15,0
tabor2004,98,12,the,2.5082,2.9243,-0.4162,15,0
tabor2004,98,13,students,6.4769,8.6337,-2.1569,15,0
tabor2004,98,14,.,2.1965,2.3026,-0.1061,15,0
tabor2004,98,15,<eos>,5.1736,2.3026,2.8711,15,0
tabor2004,99,0,The,3.9734,2.9243,1.0490,13,0
tabor2004,99,1,curator,13.1372,12.5486,0.5886,13,0
tabor2004,99,2,criticized,11.0606,11.5129,-0.4523,13,0
tabor2004,99,3,the,0.9702,2.9243,-1.9541,13,0
tabor2004,99,4,artist,8.0651,9.6708,-1.6057,13,0
tabor2004,99,5,studied,13.6058,10.3848,3.2210,13,0
tabor2004,99,6,the,1.0321,2.9243,-1.8923,13,0
tabor2004,99,7,previous,7.1944,9.2103,-2.0159,13,0
tabor2004,99,8,term,7.7622,8.6797,-0.9175,13,0
tabor2004,99,9,by,4.4594,5.3882,-0.9288,13,0
tabor2004,99,10,the,4.8227,2.9243,1.8984,13,0
tabor2004,99,11,students,6.7683,8.6337,-1.8654,13,0
tabor2004,99,12,.,2.4339,2.3026,0.1313,13,0
tabor2004,99,13,<eos>,5.4311,2.3026,3.1285,13,0
tabor2004,100,0,The,3.9745,2.9243,1.0501,15,0
tabor2004,100,1,governess,16.2999,14.1153,2.1847,15,0
tabor2004,100,2,identified,10.1843,10.0613,0.1230,15,0
tabor2004,100,3,the,3.0763,2.9243,0.1520,15,0
tabor2004,100,4,necklace,10.9362,11.8582,-0.9220,15,0
tabor2004,100,5,that,3.2622,4.5854,-1.3232,15,0
tabor2004,100,6,was,2.0827,5.0192,-2.9365,15,0
tabor2004,100,7,described,6.7914,9.2103,-2.4190,15,0
tabor2004,100,8,the,5.6727,2.9243,2.7484,15,0
tabor2004,100,9,first,4.6586,6.6531,-1.9945,15,0
tabor2004,100,10,time,0.5325,6.2399,-5.7074,15,0
tabor2004,100,11,by,2.9856,5.3882,-2.4027,15,0
tabor2004,100,12,the,2.2636,2.9243,-0.6607,15,0
tabor2004,100,13,lady,6.5720,9.3258,-2.7538,15,0
tabor2004,100,14,.,3.1655,2.3026,0.8629,15,0
tabor2004,100,15,<eos>,4.5580,2.3026,2.2555,15,0
tabor2004,101,0,The,3.9734,2.9243,1.0490,13,0
tabor2004,101,1,governess,16.3002,14.1153,2.1849,13,0
tabor2004,101,2,identified,10.1834,10.0613,0.1220,13,0
tabor2004,101,3,the,3.0765,2.9243,0.1521,13,0
tabor2004,101,4,necklace,10.9362,11.8582,-0.9221,13,0
tabor2004,101,5,described,7.6346,9.2103,-1.5757,13,0
tabor2004,101,6,the,4.7706,2.9243,1.8463,13,0
tabor2004,101,7,first,4.2118,6.6531,-2.4413,13,0
tabor2004,101,8,time,1.2767,6.2399,-4.9632,13,0
tabor2004,101,9,by,3.3690,5.3882,-2.0192,13,0
tabor2004,101,10,the,2.3523,2.9243,-0.5720,13,0
tabor2004,101,11,lady,7.5912,9.3258,-1.7345,13,0
tabor2004,101,12,.,3.4985,2.3026,1.1959,13,0
tabor2004,101,13,<eos>,4.9065,2.3026,2.6039,13,0
tabor2004,102,0,The,3.9745,2.9243,1.0501,15,0
tabor2004,102,1,governess,16.2999,14.1153,2.1847,15,0
tabor2004,102,2,identified,10.1843,10.0613,0.1230,15,0
tabor2004,102,3,the,3.0763,2.9243,0.1520,15,0
tabor2004,102,4,boy,7.0944,8.8183,-1.7239,15,0
tabor2004,102,5,who,2.9459,6.1239,-3.1780,15,0
tabor2004,102,6,was,1.8698,5.0192,-3.1493,15,0
tabor2004,102,7,described,7.1752,9.2103,-2.0352,15,0
tabor2004,102,8,the,5.6585,2.9243,2.7342,15,0
tabor2004,102,9,first,4.4496,6.6531,-2.2035,15,0
tabor2004,102,10,time,1.4035,6.2399,-4.8365,15,0
tabor2004,102,11,by,2.6503,5.3882,-2.7379,15,0
tabor2004,102,12,the,2.0316,2.9243,-0.8927,15,0
tabor2004,102,13,lady,7.0575,9.3258,-2.2683,15,0
tabor2004,102,14,.,3.1613,2.3026,0.8588,15,0
tabor2004,102,15,<eos>,4.8280,2.3026,2.5254,15,0
tabor2004,103,0,The,3.9734,2.9243,1.0490,13,0
tabor2004,103,1,governess,16.3002,14.1153,2.1849,13,0
tabor2004,103,2,identified,10.1834,10.0613,0.1220,13,0
tabor2004,103,3,the,3.0765,2.9243,0.1521,13,0
tabor2004,103,4,boy,7.0944,8.8183,-1.7239,13,0
tabor2004,103,5,described,7.6620,9.2103,-1.5483,13,0
tabor2004,103,6,the,3.3936,2.9243,0.4692,13,0
tabor2004,103,7,first,4.1202,6.6531,-2.5329,13,0
tabor2004,103,8,time,2.2726,6.2399,-3.9674,13,0
tabor2004,103,9,by,3.6659,5.3882,-1.7224,13,0
tabor2004,103,10,the,2.2955,2.9243,-0.6289,13,0
tabor2004,103,11,lady,7.9417,9.3258,-1.3841,13,0
tabor2004,103,12,.,3.5759,2.3026,1.2733,13,0
tabor2004,103,13,<eos>,5.4447,2.3026,3.1421,13,0
tabor2004,104,0,The,3.9745,2.9243,1.0501,17,0
tabor2004,104,1,children,9.0552,8.1285,0.9266,17,0
tabor2004,104,2,were,3.6192,6.1239,-2.5047,17,0
tabor2004,104,3,worried,9.2607,10.0613,-0.8006,17,0
tabor2004,104,4,about,0.7598,5.9875,-5.2277,17,0
tabor2004,104,5,the,1.4363,2.9243,-1.4880,17,0
tabor2004,104,6,sofa,11.8274,11.9499,-0.1225,17,0
tabor2004,104,7,that,4.7159,4.5854,0.1305,17,0
tabor2004,104,8,was,1.8679,5.0192,-3.1512,17,0
tabor2004,104,9,scratched,9.4712,12.6873,-3.2161,17,0
tabor2004,104,10,the,5.0028,2.9243,2.0785,17,0
tabor2004,104,11,first,5.7887,6.6531,-0.8644,17,0
tabor2004,104,12,day,2.6350,7.0232,-4.3882,17,0
tabor2004,104,13,by,3.2415,5.3882,-2.1468,17,0
tabor2004,104,14,the,1.0796,2.9243,-1.8448,17,0
tabor2004,104,15,cat,6.1579,9.7162,-3.5582,17,0
tabor2004,104,16,.,1.7939,2.3026,-0.5087,17,0
tabor2004,104,17,<eos>,5.3129,2.3026,3.0103,17,0
tabor2004,105,0,The,3.9745,2.9243,1.0501,15,0
tabor2004,105,1,children,9.0552,8.1285,0.9266,15,0
tabor2004,105,2,were,3.6192,6.1239,-2.5047,15,0
tabor2004,105,3,worried,9.2607,10.0613,-0.8006,15,0
tabor2004,105,4,about,0.7598,5.9875,-5.2277,15,0
tabor2004,105,5,the,1.4363,2.9243,-1.4880,15,0
tabor2004,105,6,sofa,11.8274,11.9499,-0.1225,15,0
tabor2004,105,7,scratched,12.8494,12.6873,0.1621,15,0
tabor2004,105,8,the,4.8788,2.9243,1.9545,15,0
tabor2004,105,9,first,7.3268,6.6531,0.6737,15,0
tabor2004,105,10,day,4.1821,7.0232,-2.8411,15,0
tabor2004,105,11,by,3.3607,5.3882,-2.0275,15,0
tabor2004,105,12,the,1.3439,2.9243,-1.5804,15,0
tabor2004,105,13,cat,6.6417,9.7162,-3.0744,15,0
tabor2004,105,14,.,1.9533,2.3026,-0.3493,15,0
tabor2004,105,15,<eos>,5.5419,2.3026,3.2394,15,0
tabor2004,106,0,The,3.9745,2.9243,1.0501,17,0
tabor2004,106,1,children,9.0552,8.1285,0.9266,17,0
tabor2004,106,2,were,3.6192,6.1239,-2.5047,17,0
tabor2004,106,3,worried,9.2607,10.0613,-0.8006,17,0
tabor2004,106,4,about,0.7598,5.9875,-5.2277,17,0
tabor2004,106,5,the,1.4363,2.9243,-1.4880,17,0
tabor2004,106,6,woman,7.5016,8.4039,-0.9023,17,0
tabor2004,106,7,who,2.2867,6.1239,-3.8372,17,0
tabor2004,106,8,was,2.3942,5.0192,-2.6250,17,0
tabor2004,106,9,scratched,10.9805,12.6873,-1.7069,17,0
tabor2004,106,10,the,5.1899,2.9243,2.2656,17,0
tabor2004,106,11,first,4.8521,6.6531,-1.8010,17,0
tabor2004,106,12,day,2.1515,7.0232,-4.8717,17,0
tabor2004,106,13,by,2.7047,5.3882,-2.6836,17,0
tabor2004,106,14,the,1.4509,2.9243,-1.4734,17,0
tabor2004,106,15,cat,6.1047,9.7162,-3.6115,17,0
tabor2004,106,16,.,1.8283,2.3026,-0.4743,17,0
tabor2004,106,17,<eos>,5.6319,2.3026,3.3293,17,0
tabor2004,107,0,The,3.9745,2.9243,1.0501,15,0
tabor2004,107,1,children,9.0552,8.1285,0.9266,15,0
tabor2004,107,2,were,3.6192,6.1239,-2.5047,15,0
tabor2004,107,3,worried,9.2607,10.0613,-0.8006,15,0
tabor2004,107,4,about,0.7598,5.9875,-5.2277,15,0
tabor2004,107,5,the,1.4363,2.9243,-1.4880,15,0
tabor2004,107,6,woman,7.5016,8.4039,-0.9023,15,0
tabor2004,107,7,scratched,13.3143,12.6873,0.6269,15,0
tabor2004,107,8,the,3.6275,2.9243,0.7031,15,0
tabor2004,107,9,first,6.8819,6.6531,0.2288,15,0
tabor2004,107,10,day,4.3482,7.0232,-2.6750,15,0
tabor2004,107,11,by,3.4284,5.3882,-1.9598,15,0
tabor2004,107,12,the,1.5672,2.9243,-1.3572,15,0
tabor2004,107,13,cat,6.4066,9.7162,-3.3096,15,0
tabor2004,107,14,.,1.9227,2.3026,-0.3799,15,0
tabor2004,107,15,<eos>,5.7821,2.3026,3.4796,15,0
tabor2004,108,0,The,3.9745,2.9243,1.0501,15,0
tabor2004,108,1,agent,9.7613,9.6473,0.1140,15,0
tabor2004,108,2,photographed,11.3926,12.1573,-0.7647,15,0
tabor2004,108,3,the,2.4226,2.9243,-0.5017,15,0
tabor2004,108,4,van,9.0205,9.7162,-0.6956,15,0
tabor2004,108,5,that,5.3063,4.5854,0.7209,15,0
tabor2004,108,6,was,2.4571,5.0192,-2.5621,15,0
tabor2004,108,7,recognized,9.3360,10.3160,-0.9800,15,0
tabor2004,108,8,the,4.9315,2.9243,2.0072,15,0
tabor2004,108,9,previous,5.0685,9.2103,-4.1419,15,0
tabor2004,108,10,day,1.1600,7.0232,-5.8632,15,0
tabor2004,108,11,by,2.1356,5.3882,-3.2527,15,0
tabor2004,108,12,the,1.1481,2.9243,-1.7762,15,0
tabor2004,108,13,spy,9.9968,10.9590,-0.9623,15,0
tabor2004,108,14,.,3.2344,2.3026,0.9318,15,0
tabor2004,108,15,<eos>,4.3102,2.3026,2.0076,15,0
tabor2004,109,0,The,3.9738,2.9243,1.0495,13,0
tabor2004,109,1,agent,9.7613,9.6473,0.1140,13,0
tabor2004,109,2,photographed,11.3926,12.1573,-0.7647,13,0
tabor2004,109,3,the,2.4225,2.9243,-0.5018,13,0
tabor2004,109,4,van,9.0207,9.7162,-0.6955,13,0
tabor2004,109,5,recognized,11.4752,10.3160,1.1593,13,0
tabor2004,109,6,the,1.3111,2.9243,-1.6133,13,0
tabor2004,109,7,previous,8.3705,9.2103,-0.8399,13,0
tabor2004,109,8,day,2.1161,7.0232,-4.9071,13,0
tabor2004,109,9,by,2.4472,5.3882,-2.9411,13,0
tabor2004,109,10,the,1.7833,2.9243,-1.1411,13,0
tabor2004,109,11,spy,9.8739,10.9590,-1.0851,13,0
tabor2004,109,12,.,3.1830,2.3026,0.8804,13,0
tabor2004,109,13,<eos>,4.8267,2.3026,2.5241,13,0
tabor2004,110,0,The,3.9745,2.9243,1.0501,15,0
tabor2004,110,1,agent,9.7613,9.6473,0.1140,15,0
tabor2004,110,2,photographed,11.3926,12.1573,-0.7647,15,0
tabor2004,110,3,the,2.4226,2.9243,-0.5017,15,0
tabor2004,110,4,man,6.8567,7.3218,-0.4650,15,0
tabor2004,110,5,who,3.3059,6.1239,-2.8179,15,0
tabor2004,110,6,was,2.6275,5.0192,-2.3917,15,0
tabor2004,110,7,recognized,8.8898,10.3160,-1.4261,15,0
tabor2004,110,8,the,4.9578,2.9243,2.0335,15,0
tabor2004,110,9,previous,6.6426,9.2103,-2.5678,15,0
tabor2004,110,10,day,1.2904,7.0232,-5.7328,15,0
tabor2004,110,11,by,2.4032,5.3882,-2.9851,15,0
tabor2004,110,12,the,1.2017,2.9243,-1.7226,15,0
tabor2004,110,13,spy,9.8353,10.9590,-1.1237,15,0
tabor2004,110,14,.,2.8757,2.3026,0.5731,15,0
tabor2004,110,15,<eos>,4.3024,2.3026,1.9998,15,0
tabor2004,111,0,The,3.9738,2.9243,1.0495,13,0
tabor2004,111,1,agent,9.7613,9.6473,0.1140,13,0
tabor2004,111,2,photographed,11.3926,12.1573,-0.7647,13,0
tabor2004,111,3,the,2.4225,2.9243,-0.5018,13,0
tabor2004,111,4,man,6.8567,7.3218,-0.4650,13,0
tabor2004,111,5,recognized,12.2392,10.3160,1.9232,13,0
tabor2004,111,6,the,1.4484,2.9243,-1.4759,13,0
tabor2004,111,7,previous,8.9357,9.2103,-0.2746,13,0
tabor2004,111,8,day,2.4177,7.0232,-4.6055,13,0
tabor2004,111,9,by,2.5871,5.3882,-2.8012,13,0
tabor2004,111,10,the,1.7646,2.9243,-1.1597,13,0
tabor2004,111,11,spy,9.7851,10.9590,-1.1739,13,0
tabor2004,111,12,.,2.8773,2.3026,0.5747,13,0
tabor2004,111,13,<eos>,4.8182,2.3026,2.5156,13,0
tabor2004,112,0,The,3.9745,2.9243,1.0501,17,0
tabor2004,112,1,manager,10.7428,9.2797,1.4631,17,0
tabor2004,112,2,was,3.6924,5.0192,-1.3267,17,0
tabor2004,112,3,concerned,6.2841,9.7866,-3.5025,17,0
tabor2004,112,4,about,1.0910,5.9875,-4.8965,17,0
tabor2004,112,5,the,0.9070,2.9243,-2.0173,17,0
tabor2004,112,6,account,10.3388,8.7279,1.6109,17,0
tabor2004,112,7,that,3.0509,4.5854,-1.5345,17,0
tabor2004,112,8,was,2.8808,5.0192,-2.1384,17,0
tabor2004,112,9,observed,10.0069,10.6168,-0.6099,17,0
tabor2004,112,10,the,5.7131,2.9243,2.7887,17,0
tabor2004,112,11,previous,3.6796,9.2103,-5.5307,17,0
tabor2004,112,12,month,2.8745,8.6337,-5.7592,17,0
tabor2004,112,13,by,2.8230,5.3882,-2.5652,17,0
tabor2004,112,14,the,1.4707,2.9243,-1.4536,17,0
tabor2004,112,15,agents,7.4394,10.2460,-2.8065,17,0
tabor2004,112,16,.,2.4507,2.3026,0.1481,17,0
tabor2004,112,17,<eos>,5.4363,2.3026,3.1337,17,0
tabor2004,113,0,The,3.9745,2.9243,1.0501,15,0
tabor2004,113,1,manager,10.7428,9.2797,1.4631,15,0
tabor2004,113,2,was,3.6924,5.0192,-1.3267,15,0
tabor2004,113,3,concerned,6.2841,9.7866,-3.5025,15,0
tabor2004,113,4,about,1.0910,5.9875,-4.8965,15,0
tabor2004,113,5,the,0.9070,2.9243,-2.0173,15,0
tabor2004,113,6,account,10.3388,8.7279,1.6109,15,0
