dataset,sentence_id,unit_idx,unit,s_lm,s_uni,rel,n_units,has_context
huang2024,32,13,.,2.3773,2.3026,0.0747,14,0
huang2024,32,14,<eos>,6.6451,2.3026,4.3425,14,0
huang2024,33,0,The,3.9738,2.9243,1.0495,13,0
huang2024,33,1,assistant,11.7573,9.8547,1.9026,13,0
huang2024,33,2,manager,3.1192,9.2797,-6.1605,13,0
huang2024,33,3,discovered,9.6430,9.8082,-0.1652,13,0
huang2024,33,4,the,1.8185,2.9243,-1.1059,13,0
huang2024,33,5,training,8.5375,8.7982,-0.2607,13,0
huang2024,33,6,seemed,10.8786,9.6243,1.2542,13,0
huang2024,33,7,unnecessarily,9.0559,12.8485,-3.7927,13,0
huang2024,33,8,demanding,4.9649,11.2128,-6.2479,13,0
huang2024,33,9,for,3.2953,4.5854,-1.2901,13,0
huang2024,33,10,new,5.2726,6.3311,-1.0586,13,0
huang2024,33,11,staff,4.4105,9.0280,-4.6176,13,0
huang2024,33,12,.,1.2778,2.3026,-1.0247,13,0
huang2024,33,13,<eos>,5.7376,2.3026,3.4351,13,0
huang2024,34,0,While,7.2205,7.2307,-0.0102,13,0
huang2024,34,1,the,1.7674,2.9243,-1.1570,13,0
huang2024,34,2,assistant,11.5297,9.8547,1.6750,13,0
huang2024,34,3,manager,3.1754,9.2797,-6.1043,13,0
huang2024,34,4,worked,6.7970,8.8388,-2.0418,13,0
huang2024,34,5,the,4.9283,2.9243,2.0040,13,0
huang2024,34,6,training,8.0302,8.7982,-0.7680,13,0
huang2024,34,7,seemed,9.1371,9.6243,-0.4872,13,0
huang2024,34,8,unnecessarily,8.8375,12.8485,-4.0110,13,0
huang2024,34,9,demanding,4.9207,11.2128,-6.2922,13,0
huang2024,34,10,to,2.0206,3.6156,-1.5950,13,0
huang2024,34,11,him,4.3769,6.6531,-2.2762,13,0
huang2024,34,12,.,3.2180,2.3026,0.9154,13,0
huang2024,34,13,<eos>,6.3454,2.3026,4.0428,13,0
huang2024,35,0,The,3.9738,2.9243,1.0495,13,0
huang2024,35,1,assistant,11.7573,9.8547,1.9026,13,0
huang2024,35,2,manager,3.1192,9.2797,-6.1605,13,0
huang2024,35,3,assigned,7.1398,10.6168,-3.4771,13,0
huang2024,35,4,the,2.3098,2.9243,-0.6145,13,0
huang2024,35,5,training,6.9974,8.7982,-1.8008,13,0
huang2024,35,6,seemed,12.0944,9.6243,2.4701,13,0
huang2024,35,7,unnecessarily,9.7924,12.8485,-3.0561,13,0
huang2024,35,8,demanding,4.8476,11.2128,-6.3652,13,0
huang2024,35,9,to,2.0181,3.6156,-1.5975,13,0
huang2024,35,10,new,6.6443,6.3311,0.3132,13,0
huang2024,35,11,staff,3.6239,9.0280,-5.4042,13,0
huang2024,35,12,.,1.2057,2.3026,-1.0969,13,0
huang2024,35,13,<eos>,6.2229,2.3026,3.9203,13,0
huang2024,36,0,The,3.9738,2.9243,1.0495,13,0
huang2024,36,1,mayor,9.5457,10.0850,-0.5393,13,0
huang2024,36,2,showed,8.4732,9.5333,-1.0601,13,0
huang2024,36,3,the,2.5361,2.9243,-0.3882,13,0
huang2024,36,4,document,9.7511,10.3624,-0.6113,13,0
huang2024,36,5,provided,7.8401,9.1616,-1.3215,13,0
huang2024,36,6,sufficient,7.7063,10.7758,-3.0695,13,0
huang2024,36,7,evidence,2.3772,8.8883,-6.5111,13,0
huang2024,36,8,to,1.0512,3.6156,-2.5644,13,0
huang2024,36,9,prove,4.0553,9.7397,-5.6844,13,0
huang2024,36,10,her,5.4511,6.2146,-0.7635,13,0
huang2024,36,11,innocence,2.8387,11.9045,-9.0658,13,0
huang2024,36,12,.,0.8865,2.3026,-1.4161,13,0
huang2024,36,13,<eos>,4.5181,2.3026,2.2155,13,0
huang2024,37,0,Although,7.1752,8.5172,-1.3420,15,0
huang2024,37,1,the,1.6885,2.9243,-1.2359,15,0
huang2024,37,2,mayor,8.4942,10.0850,-1.5909,15,0
huang2024,37,3,changed,9.2692,9.0533,0.2159,15,0
huang2024,37,4,the,1.0386,2.9243,-1.8858,15,0
huang2024,37,5,document,8.5169,10.3624,-1.8455,15,0
huang2024,37,6,provided,10.0845,9.1616,0.9229,15,0
huang2024,37,7,sufficient,8.8126,10.7758,-1.9632,15,0
huang2024,37,8,evidence,2.8459,8.8883,-6.0424,15,0
huang2024,37,9,for,1.6116,4.5854,-2.9737,15,0
huang2024,37,10,what,5.4193,6.0323,-0.6130,15,0
huang2024,37,11,he,1.4549,5.3185,-3.8636,15,0
huang2024,37,12,had,3.4580,6.1469,-2.6890,15,0
huang2024,37,13,promised,6.0922,10.3848,-4.2925,15,0
huang2024,37,14,.,2.7834,2.3026,0.4808,15,0
huang2024,37,15,<eos>,4.9349,2.3026,2.6323,15,0
huang2024,38,0,The,3.9745,2.9243,1.0501,14,0
huang2024,38,1,mayor,9.5455,10.0850,-0.5395,14,0
huang2024,38,2,sent,7.6730,8.8388,-1.1657,14,0
huang2024,38,3,the,2.3615,2.9243,-0.5629,14,0
huang2024,38,4,document,6.3795,10.3624,-3.9828,14,0
huang2024,38,5,provided,10.9262,9.1616,1.7647,14,0
huang2024,38,6,sufficient,8.4897,10.7758,-2.2860,14,0
huang2024,38,7,evidence,2.2490,8.8883,-6.6392,14,0
huang2024,38,8,that,1.5523,4.5854,-3.0330,14,0
huang2024,38,9,it,3.5719,4.7206,-1.1486,14,0
huang2024,38,10,was,1.2528,5.0192,-3.7664,14,0
huang2024,38,11,simply,6.6747,9.0280,-2.3533,14,0
huang2024,38,12,blackmail,12.8600,12.8039,0.0561,14,0
huang2024,38,13,.,3.5833,2.3026,1.2807,14,0
huang2024,38,14,<eos>,5.1831,2.3026,2.8805,14,0
huang2024,39,0,The,3.9738,2.9243,1.0495,13,0
huang2024,39,1,basketball,11.2927,10.2237,1.0690,13,0
huang2024,39,2,player,4.1061,8.7721,-4.6660,13,0
huang2024,39,3,mentioned,7.7459,9.6019,-1.8560,13,0
huang2024,39,4,the,2.1221,2.9243,-0.8022,13,0
huang2024,39,5,contract,9.3278,9.3485,-0.0207,13,0
huang2024,39,6,created,9.5451,9.0970,0.4481,13,0
huang2024,39,7,another,8.8196,7.5056,1.3140,13,0
huang2024,39,8,controversy,6.1009,10.9141,-4.8132,13,0
huang2024,39,9,in,2.8091,3.9846,-1.1755,13,0
huang2024,39,10,the,1.2366,2.9243,-1.6877,13,0
huang2024,39,11,NBA,3.1683,10.6168,-7.4485,13,0
huang2024,39,12,.,1.6112,2.3026,-0.6914,13,0
huang2024,39,13,<eos>,5.9299,2.3026,3.6274,13,0
huang2024,40,0,After,6.4077,6.6531,-0.2454,14,0
huang2024,40,1,the,2.6594,2.9243,-0.2649,14,0
huang2024,40,2,basketball,10.2502,10.2237,0.0265,14,0
huang2024,40,3,player,6.0067,8.7721,-2.7653,14,0
huang2024,40,4,signed,5.3889,9.5557,-4.1667,14,0
huang2024,40,5,the,2.6078,2.9243,-0.3165,14,0
huang2024,40,6,contract,4.4117,9.3485,-4.9367,14,0
huang2024,40,7,created,12.4108,9.0970,3.3138,14,0
huang2024,40,8,another,6.5722,7.5056,-0.9334,14,0
huang2024,40,9,controversy,6.7635,10.9141,-4.1506,14,0
huang2024,40,10,in,3.1402,3.9846,-0.8444,14,0
huang2024,40,11,the,1.2207,2.9243,-1.7037,14,0
huang2024,40,12,NBA,3.0956,10.6168,-7.5213,14,0
huang2024,40,13,.,1.8883,2.3026,-0.4143,14,0
huang2024,40,14,<eos>,6.2881,2.3026,3.9855,14,0
huang2024,41,0,The,3.9738,2.9243,1.0495,13,0
huang2024,41,1,basketball,11.2927,10.2237,1.0690,13,0
huang2024,41,2,player,4.1061,8.7721,-4.6660,13,0
huang2024,41,3,handed,8.7497,10.5459,-1.7963,13,0
huang2024,41,4,the,1.9816,2.9243,-0.9428,13,0
huang2024,41,5,contract,6.9029,9.3485,-2.4456,13,0
huang2024,41,6,created,10.9382,9.0970,1.8412,13,0
huang2024,41,7,another,7.8602,7.5056,0.3546,13,0
huang2024,41,8,controversy,6.9461,10.9141,-3.9680,13,0
huang2024,41,9,in,3.1131,3.9846,-0.8715,13,0
huang2024,41,10,the,1.3492,2.9243,-1.5751,13,0
huang2024,41,11,NBA,3.4268,10.6168,-7.1900,13,0
huang2024,41,12,.,1.7332,2.3026,-0.5693,13,0
huang2024,41,13,<eos>,6.3002,2.3026,3.9977,13,0
huang2024,42,0,The,3.9742,2.9243,1.0498,12,0
huang2024,42,1,engineer,11.4789,10.3624,1.1165,12,0
huang2024,42,2,maintained,9.2724,10.6375,-1.3650,12,0
huang2024,42,3,the,1.3183,2.9243,-1.6061,12,0
huang2024,42,4,equipment,6.5995,9.4861,-2.8866,12,0
huang2024,42,5,required,4.7580,9.1616,-4.4035,12,0
huang2024,42,6,constant,8.5674,10.2688,-1.7014,12,0
huang2024,42,7,supervision,7.2467,11.6510,-4.4043,12,0
huang2024,42,8,from,4.3735,5.4561,-1.0826,12,0
huang2024,42,9,senior,8.1809,9.3943,-1.2133,12,0
huang2024,42,10,technicians,5.4814,12.5018,-7.0204,12,0
huang2024,42,11,.,1.9832,2.3026,-0.3194,12,0
huang2024,42,12,<eos>,5.2899,2.3026,2.9873,12,0
huang2024,43,0,After,6.4085,6.6531,-0.2446,13,0
huang2024,43,1,the,2.6593,2.9243,-0.2651,13,0
huang2024,43,2,engineer,11.0527,10.3624,0.6903,13,0
huang2024,43,3,moved,6.3610,9.1905,-2.8296,13,0
huang2024,43,4,the,2.8281,2.9243,-0.0962,13,0
huang2024,43,5,equipment,5.6387,9.4861,-3.8474,13,0
huang2024,43,6,required,7.3970,9.1616,-1.7645,13,0
huang2024,43,7,constant,10.2204,10.2688,-0.0483,13,0
huang2024,43,8,supervision,7.6133,11.6510,-4.0378,13,0
huang2024,43,9,from,4.1847,5.4561,-1.2714,13,0
huang2024,43,10,senior,8.9624,9.3943,-0.4318,13,0
huang2024,43,11,technicians,5.7139,12.5018,-6.7879,13,0
huang2024,43,12,.,3.2791,2.3026,0.9765,13,0
huang2024,43,13,<eos>,5.4451,2.3026,3.1425,13,0
huang2024,44,0,The,3.9742,2.9243,1.0498,12,0
huang2024,44,1,engineer,11.4789,10.3624,1.1165,12,0
huang2024,44,2,brought,7.7629,8.8388,-1.0759,12,0
huang2024,44,3,the,1.7252,2.9243,-1.1992,12,0
huang2024,44,4,equipment,7.5099,9.4861,-1.9762,12,0
huang2024,44,5,required,6.9318,9.1616,-2.2297,12,0
huang2024,44,6,constant,10.1055,10.2688,-0.1633,12,0
huang2024,44,7,supervision,6.7837,11.6510,-4.8673,12,0
huang2024,44,8,from,3.8626,5.4561,-1.5936,12,0
huang2024,44,9,senior,8.0487,9.3943,-1.3455,12,0
huang2024,44,10,technicians,5.8003,12.5018,-6.7015,12,0
huang2024,44,11,.,2.1466,2.3026,-0.1560,12,0
huang2024,44,12,<eos>,5.7935,2.3026,3.4909,12,0
huang2024,45,0,The,3.9745,2.9243,1.0501,16,0
huang2024,45,1,little,9.2818,7.4840,1.7978,16,0
huang2024,45,2,girl,4.2058,8.3349,-4.1291,16,0
huang2024,45,3,found,6.4222,7.6438,-1.2216,16,0
huang2024,45,4,the,2.5334,2.9243,-0.3909,16,0
huang2024,45,5,lamb,10.7355,11.4641,-0.7286,16,0
huang2024,45,6,remained,11.7361,10.0850,1.6511,16,0
huang2024,45,7,relatively,6.0864,9.9934,-3.9071,16,0
huang2024,45,8,calm,3.2274,10.2688,-7.0414,16,0
huang2024,45,9,despite,4.7345,9.2103,-4.4758,16,0
huang2024,45,10,the,1.2414,2.9243,-1.6829,16,0
huang2024,45,11,absence,6.2307,10.7290,-4.4983,16,0
huang2024,45,12,of,0.0301,3.6849,-3.6547,16,0
huang2024,45,13,its,7.6743,6.5857,1.0887,16,0
huang2024,45,14,mother,3.7029,8.6565,-4.9536,16,0
huang2024,45,15,.,0.8809,2.3026,-1.4217,16,0
huang2024,45,16,<eos>,4.6312,2.3026,2.3287,16,0
huang2024,46,0,When,5.5059,6.0576,-0.5517,15,0
huang2024,46,1,the,2.5304,2.9243,-0.3939,15,0
huang2024,46,2,little,8.6633,7.4840,1.1793,15,0
huang2024,46,3,girl,2.8098,8.3349,-5.5250,15,0
huang2024,46,4,attacked,9.0105,10.3160,-1.3055,15,0
huang2024,46,5,the,1.9682,2.9243,-0.9561,15,0
huang2024,46,6,lamb,9.9366,11.4641,-1.5276,15,0
huang2024,46,7,remained,13.3250,10.0850,3.2400,15,0
huang2024,46,8,relatively,7.3178,9.9934,-2.6756,15,0
huang2024,46,9,calm,2.1476,10.2688,-8.1211,15,0
huang2024,46,10,despite,5.4092,9.2103,-3.8012,15,0
huang2024,46,11,the,1.2260,2.9243,-1.6983,15,0
huang2024,46,12,sudden,6.2943,10.5926,-4.2984,15,0
huang2024,46,13,assault,5.6593,10.5013,-4.8420,15,0
huang2024,46,14,.,1.7765,2.3026,-0.5261,15,0
huang2024,46,15,<eos>,5.6248,2.3026,3.3222,15,0
huang2024,47,0,The,3.9745,2.9243,1.0501,15,0
huang2024,47,1,little,9.2818,7.4840,1.7978,15,0
huang2024,47,2,girl,4.2058,8.3349,-4.1291,15,0
huang2024,47,3,fed,10.4775,10.3374,0.1401,15,0
huang2024,47,4,the,2.5104,2.9243,-0.4140,15,0
huang2024,47,5,lamb,6.7591,11.4641,-4.7050,15,0
huang2024,47,6,remained,11.6450,10.0850,1.5600,15,0
huang2024,47,7,relatively,6.2149,9.9934,-3.7785,15,0
huang2024,47,8,calm,3.0815,10.2688,-7.1873,15,0
huang2024,47,9,despite,4.6549,9.2103,-4.5555,15,0
huang2024,47,10,having,3.4115,7.8519,-4.4404,15,0
huang2024,47,11,asked,7.8533,8.5172,-0.6639,15,0
huang2024,47,12,for,1.9420,4.5854,-2.6433,15,0
huang2024,47,13,beef,8.6451,10.8451,-2.2000,15,0
huang2024,47,14,.,1.8108,2.3026,-0.4918,15,0
huang2024,47,15,<eos>,5.5194,2.3026,3.2168,15,0
huang2024,48,0,The,3.9738,2.9243,1.0495,13,0
huang2024,48,1,yoga,12.5296,11.0555,1.4741,13,0
huang2024,48,2,instructor,4.8468,11.4641,-6.6173,13,0
huang2024,48,3,demonstrated,8.5257,11.0061,-2.4804,13,0
huang2024,48,4,the,2.3357,2.9243,-0.5887,13,0
huang2024,48,5,position,8.5387,8.7279,-0.1892,13,0
huang2024,48,6,demanded,12.6642,11.2353,1.4289,13,0
huang2024,48,7,immense,9.2473,11.7887,-2.5414,13,0
huang2024,48,8,physical,5.5568,9.3485,-3.7917,13,0
huang2024,48,9,effort,3.6828,9.3943,-5.7115,13,0
huang2024,48,10,from,3.1195,5.4561,-2.3366,13,0
huang2024,48,11,everyone,6.2602,8.1285,-1.8683,13,0
huang2024,48,12,.,1.7159,2.3026,-0.5866,13,0
huang2024,48,13,<eos>,5.3733,2.3026,3.0707,13,0
huang2024,49,0,Before,8.2526,7.0691,1.1835,14,0
huang2024,49,1,the,2.2404,2.9243,-0.6839,14,0
huang2024,49,2,yoga,11.2735,11.0555,0.2180,14,0
huang2024,49,3,instructor,4.9956,11.4641,-6.4685,14,0
huang2024,49,4,left,4.9360,7.7824,-2.8464,14,0
huang2024,49,5,the,1.4973,2.9243,-1.4270,14,0
huang2024,49,6,position,7.9620,8.7279,-0.7659,14,0
huang2024,49,7,demanded,11.8682,11.2353,0.6329,14,0
huang2024,49,8,immense,10.1790,11.7887,-1.6097,14,0
huang2024,49,9,physical,6.6077,9.3485,-2.7407,14,0
huang2024,49,10,effort,4.0072,9.3943,-5.3871,14,0
huang2024,49,11,from,3.2871,5.4561,-2.1691,14,0
huang2024,49,12,everyone,5.6619,8.1285,-2.4666,14,0
huang2024,49,13,.,1.7240,2.3026,-0.5786,14,0
huang2024,49,14,<eos>,6.6446,2.3026,4.3420,14,0
huang2024,50,0,The,3.9738,2.9243,1.0495,13,0
huang2024,50,1,yoga,12.5296,11.0555,1.4741,13,0
huang2024,50,2,instructor,4.8468,11.4641,-6.6173,13,0
huang2024,50,3,offered,7.1332,9.5333,-2.4001,13,0
huang2024,50,4,the,2.3547,2.9243,-0.5696,13,0
huang2024,50,5,position,7.0951,8.7279,-1.6328,13,0
huang2024,50,6,demanded,12.2817,11.2353,1.0464,13,0
huang2024,50,7,immense,9.3307,11.7887,-2.4579,13,0
huang2024,50,8,physical,6.0333,9.3485,-3.3151,13,0
huang2024,50,9,effort,3.8248,9.3943,-5.5695,13,0
huang2024,50,10,from,3.3267,5.4561,-2.1294,13,0
huang2024,50,11,everyone,5.9662,8.1285,-2.1623,13,0
huang2024,50,12,.,1.5060,2.3026,-0.7965,13,0
huang2024,50,13,<eos>,6.0862,2.3026,3.7837,13,0
huang2024,51,0,The,3.9738,2.9243,1.0495,13,0
huang2024,51,1,governor,9.4372,9.8778,-0.4406,13,0
huang2024,51,2,noticed,10.0826,10.0613,0.0213,13,0
huang2024,51,3,the,2.3270,2.9243,-0.5973,13,0
huang2024,51,4,contract,10.2398,9.3485,0.8913,13,0
huang2024,51,5,received,8.5866,8.8388,-0.2522,13,0
huang2024,51,6,sweeping,12.5573,11.9958,0.5615,13,0
huang2024,51,7,support,4.7590,7.9895,-3.2306,13,0
huang2024,51,8,across,6.4331,8.6337,-2.2007,13,0
huang2024,51,9,the,0.5618,2.9243,-2.3625,13,0
huang2024,51,10,entire,4.4694,9.0033,-4.5340,13,0
huang2024,51,11,state,3.3034,7.4136,-4.1102,13,0
huang2024,51,12,.,1.2500,2.3026,-1.0526,13,0
huang2024,51,13,<eos>,5.4991,2.3026,3.1965,13,0
huang2024,52,0,While,7.2209,7.2307,-0.0098,16,0
huang2024,52,1,the,1.7675,2.9243,-1.1568,16,0
huang2024,52,2,governor,8.5252,9.8778,-1.3526,16,0
huang2024,52,3,read,9.2893,7.9662,1.3231,16,0
huang2024,52,4,the,1.1392,2.9243,-1.7852,16,0
huang2024,52,5,contract,7.6932,9.3485,-1.6552,16,0
huang2024,52,6,received,10.7063,8.8388,1.8676,16,0
huang2024,52,7,sweeping,11.5443,11.9958,-0.4515,16,0
huang2024,52,8,support,4.6809,7.9895,-3.3086,16,0
huang2024,52,9,from,0.6394,5.4561,-4.8167,16,0
huang2024,52,10,the,1.0105,2.9243,-1.9138,16,0
huang2024,52,11,audience,7.4726,9.8321,-2.3595,16,0
huang2024,52,12,at,3.6581,5.2963,-1.6382,16,0
huang2024,52,13,the,0.8595,2.9243,-2.0648,16,0
huang2024,52,14,rally,7.3471,10.7290,-3.3819,16,0
huang2024,52,15,.,3.2484,2.3026,0.9458,16,0
huang2024,52,16,<eos>,6.1497,2.3026,3.8472,16,0
huang2024,53,0,The,3.9738,2.9243,1.0495,13,0
huang2024,53,1,governor,9.4372,9.8778,-0.4406,13,0
huang2024,53,2,awarded,8.5291,10.7064,-2.1774,13,0
huang2024,53,3,the,1.4256,2.9243,-1.4988,13,0
huang2024,53,4,contract,6.3705,9.3485,-2.9779,13,0
huang2024,53,5,received,10.9351,8.8388,2.0963,13,0
huang2024,53,6,sweeping,12.4549,11.9958,0.4591,13,0
huang2024,53,7,support,3.7955,7.9895,-4.1941,13,0
huang2024,53,8,across,6.7482,8.6337,-1.8855,13,0
huang2024,53,9,the,0.6276,2.9243,-2.2968,13,0
huang2024,53,10,entire,4.7422,9.0033,-4.2611,13,0
huang2024,53,11,state,2.9633,7.4136,-4.4503,13,0
huang2024,53,12,.,1.4281,2.3026,-0.8745,13,0
huang2024,53,13,<eos>,5.3798,2.3026,3.0773,13,0
huang2024,54,0,The,3.9738,2.9243,1.0495,13,0
huang2024,54,1,patient,8.2915,9.7397,-1.4482,13,0
huang2024,54,2,reported,5.7156,9.2103,-3.4948,13,0
huang2024,54,3,the,3.7366,2.9243,0.8123,13,0
huang2024,54,4,treatment,5.8847,9.1905,-3.3058,13,0
huang2024,54,5,continued,10.7869,9.3025,1.4844,13,0
huang2024,54,6,causing,10.4193,10.2921,0.1272,13,0
huang2024,54,7,uncomfortable,9.3812,11.0747,-1.6934,13,0
huang2024,54,8,side,5.9738,8.0598,-2.0859,13,0
huang2024,54,9,effects,0.6495,9.4639,-8.8144,13,0
huang2024,54,10,like,4.7321,5.9638,-1.2318,13,0
huang2024,54,11,nausea,3.5516,12.5714,-9.0197,13,0
huang2024,54,12,.,3.6522,2.3026,1.3496,13,0
huang2024,54,13,<eos>,4.2561,2.3026,1.9535,13,0
huang2024,55,0,Before,8.2526,7.0691,1.1835,14,0
huang2024,55,1,the,2.2404,2.9243,-0.6839,14,0
huang2024,55,2,patient,9.4589,9.7397,-0.2807,14,0
huang2024,55,3,called,9.7009,7.8519,1.8489,14,0
huang2024,55,4,the,2.7419,2.9243,-0.1824,14,0
huang2024,55,5,treatment,6.5423,9.1905,-2.6482,14,0
huang2024,55,6,continued,9.6792,9.3025,0.3768,14,0
huang2024,55,7,causing,9.7381,10.2921,-0.5540,14,0
huang2024,55,8,uncomfortable,8.2675,11.0747,-2.8072,14,0
huang2024,55,9,side,6.7684,8.0598,-1.2914,14,0
huang2024,55,10,effects,0.6744,9.4639,-8.7895,14,0
huang2024,55,11,like,4.2393,5.9638,-1.7245,14,0
huang2024,55,12,nausea,3.7137,12.5714,-8.8577,14,0
huang2024,55,13,.,3.5946,2.3026,1.2920,14,0
huang2024,55,14,<eos>,4.8244,2.3026,2.5218,14,0
huang2024,56,0,The,3.9738,2.9243,1.0495,13,0
huang2024,56,1,patient,8.2915,9.7397,-1.4482,13,0
huang2024,56,2,refused,8.0448,10.2688,-2.2240,13,0
huang2024,56,3,the,2.9689,2.9243,0.0446,13,0
huang2024,56,4,treatment,4.3603,9.1905,-4.8302,13,0
huang2024,56,5,continued,9.5976,9.3025,0.2951,13,0
huang2024,56,6,causing,10.1073,10.2921,-0.1848,13,0
huang2024,56,7,uncomfortable,8.3721,11.0747,-2.7025,13,0
huang2024,56,8,scenes,9.8203,10.1779,-0.3576,13,0
huang2024,56,9,in,1.6989,3.9846,-2.2857,13,0
huang2024,56,10,the,0.8378,2.9243,-2.0866,13,0
huang2024,56,11,ER,8.5678,10.9590,-2.3912,13,0
huang2024,56,12,.,2.1408,2.3026,-0.1618,13,0
huang2024,56,13,<eos>,4.1471,2.3026,1.8445,13,0
huang2024,57,0,The,3.9738,2.9243,1.0495,13,0
huang2024,57,1,operator,9.9154,10.7758,-0.8604,13,0
huang2024,57,2,observed,9.6521,10.6168,-0.9647,13,0
huang2024,57,3,the,2.0225,2.9243,-0.9019,13,0
huang2024,57,4,machine,8.5129,9.4410,-0.9281,13,0
huang2024,57,5,started,10.3237,8.3143,2.0094,13,0
huang2024,57,6,working,3.9061,8.1736,-4.2675,13,0
huang2024,57,7,efficiently,7.0848,11.9958,-4.9110,13,0
huang2024,57,8,all,6.4683,5.7108,0.7575,13,0
huang2024,57,9,of,2.1676,3.6849,-1.5173,13,0
huang2024,57,10,a,2.8267,3.7766,-0.9499,13,0
huang2024,57,11,sudden,2.9312,10.5926,-7.6614,13,0
huang2024,57,12,.,1.6985,2.3026,-0.6041,13,0
huang2024,57,13,<eos>,5.4348,2.3026,3.1322,13,0
huang2024,58,0,Once,7.9339,7.9895,-0.0556,13,0
huang2024,58,1,the,2.2956,2.9243,-0.6288,13,0
huang2024,58,2,operator,8.7167,10.7758,-2.0590,13,0
huang2024,58,3,stopped,7.7927,9.5785,-1.7858,13,0
huang2024,58,4,the,2.2112,2.9243,-0.7132,13,0
huang2024,58,5,machine,4.8502,9.4410,-4.5908,13,0
huang2024,58,6,started,9.6614,8.3143,1.3472,13,0
huang2024,58,7,working,3.4059,8.1736,-4.7677,13,0
huang2024,58,8,efficiently,7.4347,11.9958,-4.5611,13,0
huang2024,58,9,without,4.5784,7.6211,-3.0427,13,0
huang2024,58,10,any,2.2822,6.7508,-4.4685,13,0
huang2024,58,11,supervision,7.9841,11.6510,-3.6669,13,0
huang2024,58,12,.,1.8656,2.3026,-0.4370,13,0
huang2024,58,13,<eos>,5.7309,2.3026,3.4284,13,0
huang2024,59,0,The,3.9738,2.9243,1.0495,13,0
huang2024,59,1,operator,9.9154,10.7758,-0.8604,13,0
huang2024,59,2,brought,10.1465,8.8388,1.3077,13,0
huang2024,59,3,the,1.9801,2.9243,-0.9443,13,0
huang2024,59,4,machine,7.4811,9.4410,-1.9599,13,0
huang2024,59,5,started,10.6580,8.3143,2.3438,13,0
huang2024,59,6,working,3.6409,8.1736,-4.5327,13,0
huang2024,59,7,efficiently,7.5369,11.9958,-4.4589,13,0
huang2024,59,8,with,2.0431,4.9505,-2.9074,13,0
huang2024,59,9,the,1.3860,2.9243,-1.5383,13,0
huang2024,59,10,added,7.5064,8.8388,-1.3324,13,0
huang2024,59,11,automation,6.6723,11.9734,-5.3011,13,0
huang2024,59,12,.,1.9560,2.3026,-0.3466,13,0
huang2024,59,13,<eos>,5.2668,2.3026,2.9642,13,0
huang2024,60,0,The,3.9734,2.9243,1.0490,14,0
huang2024,60,1,dancer,12.5384,11.5362,1.0022,14,0
huang2024,60,2,knew,7.9249,8.7529,-0.8281,14,0
huang2024,60,3,the,2.4000,2.9243,-0.5244,14,0
huang2024,60,4,ballet,7.5115,11.6283,-4.1169,14,0
huang2024,60,5,achieved,11.3665,10.3848,0.9818,14,0
huang2024,60,6,incredible,6.8012,10.0613,-3.2601,14,0
huang2024,60,7,success,1.8130,9.0706,-7.2576,14,0
huang2024,60,8,for,3.7693,4.5854,-0.8161,14,0
huang2024,60,9,a,3.2589,3.7766,-0.5177,14,0
huang2024,60,10,small,5.5569,8.0348,-2.4779,14,0
huang2024,60,11,local,6.6840,8.2208,-1.5368,14,0
huang2024,60,12,production,6.2575,8.8883,-2.6307,14,0
huang2024,60,13,.,1.4459,2.3026,-0.8567,14,0
huang2024,60,14,<eos>,5.0340,2.3026,2.7314,14,0
huang2024,61,0,Once,7.9343,7.9895,-0.0552,17,0
huang2024,61,1,the,2.2953,2.9243,-0.6290,17,0
huang2024,61,2,dancer,11.6067,11.5362,0.0705,17,0
huang2024,61,3,began,6.4135,9.0533,-2.6398,17,0
huang2024,61,4,the,3.8035,2.9243,0.8791,17,0
huang2024,61,5,ballet,6.0592,11.6283,-5.5691,17,0
huang2024,61,6,achieved,13.9520,10.3848,3.5672,17,0
huang2024,61,7,incredible,7.2915,10.0613,-2.7698,17,0
huang2024,61,8,success,1.3785,9.0706,-7.6921,17,0
huang2024,61,9,for,4.1417,4.5854,-0.4437,17,0
huang2024,61,10,a,3.4659,3.7766,-0.3107,17,0
huang2024,61,11,show,5.0230,7.6438,-2.6208,17,0
huang2024,61,12,with,4.2324,4.9505,-0.7181,17,0
huang2024,61,13,a,2.1896,3.7766,-1.5870,17,0
huang2024,61,14,new,3.3566,6.3311,-2.9745,17,0
huang2024,61,15,performer,7.2997,11.9734,-4.6736,17,0
huang2024,61,16,.,1.3154,2.3026,-0.9872,17,0
huang2024,61,17,<eos>,5.3468,2.3026,3.0442,17,0
huang2024,62,0,The,3.9738,2.9243,1.0495,13,0
huang2024,62,1,dancer,12.5383,11.5362,1.0021,13,0
huang2024,62,2,assigned,8.4763,10.6168,-2.1405,13,0
huang2024,62,3,the,3.0524,2.9243,0.1281,13,0
huang2024,62,4,ballet,7.0613,11.6283,-4.5670,13,0
huang2024,62,5,achieved,13.3288,10.3848,2.9440,13,0
huang2024,62,6,incredible,6.9226,10.0613,-3.1387,13,0
huang2024,62,7,success,2.0859,9.0706,-6.9847,13,0
huang2024,62,8,for,3.6290,4.5854,-0.9564,13,0
huang2024,62,9,a,3.2291,3.7766,-0.5475,13,0
huang2024,62,10,new,3.7862,6.3311,-2.5449,13,0
huang2024,62,11,performer,7.1930,11.9734,-4.7804,13,0
huang2024,62,12,.,1.5173,2.3026,-0.7853,13,0
