dataset,sentence_id,unit_idx,unit,s_lm,s_uni,rel,n_units,has_context
clark2026,89,3,quickly,7.9264,9.2103,-1.2839,11,0
clark2026,89,4,and,3.9471,3.6613,0.2858,11,0
clark2026,89,5,efficiently,4.0088,11.9958,-7.9870,11,0
clark2026,89,6,extinguished,9.1551,13.3773,-4.2222,11,0
clark2026,89,7,by,1.6747,5.3882,-3.7136,11,0
clark2026,89,8,the,1.3303,2.9243,-1.5940,11,0
clark2026,89,9,firefighters,10.7174,12.3639,-1.6465,11,0
clark2026,89,10,.,1.8108,2.3026,-0.4918,11,0
clark2026,89,11,<eos>,5.1766,2.3026,2.8741,11,0
clark2026,90,0,The,3.9742,2.9243,1.0498,10,0
clark2026,90,1,bears,12.6821,10.7290,1.9531,10,0
clark2026,90,2,were,3.3142,6.1239,-2.8096,10,0
clark2026,90,3,last,6.9179,7.2307,-0.3128,10,0
clark2026,90,4,seen,2.6414,8.0134,-5.3720,10,0
clark2026,90,5,roaming,12.0328,12.6649,-0.6321,10,0
clark2026,90,6,in,2.1434,3.9846,-1.8412,10,0
clark2026,90,7,the,1.0297,2.9243,-1.8946,10,0
clark2026,90,8,forest,4.1363,9.9015,-5.7652,10,0
clark2026,90,9,.,2.9406,2.3026,0.6380,10,0
clark2026,90,10,<eos>,5.1894,2.3026,2.8869,10,0
clark2026,91,0,The,3.9742,2.9243,1.0498,10,0
clark2026,91,1,bears,12.6821,10.7290,1.9531,10,0
clark2026,91,2,were,3.3142,6.1239,-2.8096,10,0
clark2026,91,3,last,6.9179,7.2307,-0.3128,10,0
clark2026,91,4,seen,2.6414,8.0134,-5.3720,10,0
clark2026,91,5,chilling,12.0167,12.2263,-0.2096,10,0
clark2026,91,6,in,1.7831,3.9846,-2.2015,10,0
clark2026,91,7,the,1.5829,2.9243,-1.3414,10,0
clark2026,91,8,freezer,7.9829,12.2960,-4.3131,10,0
clark2026,91,9,.,2.0109,2.3026,-0.2917,10,0
clark2026,91,10,<eos>,4.7629,2.3026,2.4603,10,0
clark2026,92,0,The,3.9742,2.9243,1.0498,10,0
clark2026,92,1,bears,12.6821,10.7290,1.9531,10,0
clark2026,92,2,were,3.3142,6.1239,-2.8096,10,0
clark2026,92,3,last,6.9179,7.2307,-0.3128,10,0
clark2026,92,4,seen,2.6414,8.0134,-5.3720,10,0
clark2026,92,5,planning,10.0155,9.4410,0.5744,10,0
clark2026,92,6,with,5.7036,4.9505,0.7531,10,0
clark2026,92,7,her,6.3953,6.2146,0.1807,10,0
clark2026,92,8,friends,6.1739,8.2208,-2.0469,10,0
clark2026,92,9,.,2.7983,2.3026,0.4957,10,0
clark2026,92,10,<eos>,5.3797,2.3026,3.0772,10,0
clark2026,93,0,The,3.9742,2.9243,1.0498,10,0
clark2026,93,1,beers,12.2537,11.7436,0.5101,10,0
clark2026,93,2,were,3.5309,6.1239,-2.5930,10,0
clark2026,93,3,last,6.4449,7.2307,-0.7858,10,0
clark2026,93,4,seen,3.6464,8.0134,-4.3670,10,0
clark2026,93,5,roaming,15.1276,12.6649,2.4627,10,0
clark2026,93,6,in,2.0504,3.9846,-1.9342,10,0
clark2026,93,7,the,1.1359,2.9243,-1.7885,10,0
clark2026,93,8,forest,5.6451,9.9015,-4.2564,10,0
clark2026,93,9,.,2.4962,2.3026,0.1936,10,0
clark2026,93,10,<eos>,5.1146,2.3026,2.8121,10,0
clark2026,94,0,The,3.9742,2.9243,1.0498,10,0
clark2026,94,1,beers,12.2537,11.7436,0.5101,10,0
clark2026,94,2,were,3.5309,6.1239,-2.5930,10,0
clark2026,94,3,last,6.4449,7.2307,-0.7858,10,0
clark2026,94,4,seen,3.6464,8.0134,-4.3670,10,0
clark2026,94,5,chilling,14.0087,12.2263,1.7825,10,0
clark2026,94,6,in,1.6638,3.9846,-2.3208,10,0
clark2026,94,7,the,1.6170,2.9243,-1.3074,10,0
clark2026,94,8,freezer,8.5106,12.2960,-3.7854,10,0
clark2026,94,9,.,1.7090,2.3026,-0.5936,10,0
clark2026,94,10,<eos>,4.9465,2.3026,2.6439,10,0
clark2026,95,0,The,3.9742,2.9243,1.0498,10,0
clark2026,95,1,beers,12.2537,11.7436,0.5101,10,0
clark2026,95,2,were,3.5309,6.1239,-2.5930,10,0
clark2026,95,3,last,6.4449,7.2307,-0.7858,10,0
clark2026,95,4,seen,3.6464,8.0134,-4.3670,10,0
clark2026,95,5,planning,11.9289,9.4410,2.4879,10,0
clark2026,95,6,with,5.9471,4.9505,0.9966,10,0
clark2026,95,7,her,8.0272,6.2146,1.8126,10,0
clark2026,95,8,friends,5.1641,8.2208,-3.0567,10,0
clark2026,95,9,.,2.5027,2.3026,0.2001,10,0
clark2026,95,10,<eos>,5.2311,2.3026,2.9286,10,0
clark2026,96,0,The,3.9742,2.9243,1.0498,10,0
clark2026,96,1,papers,9.3261,10.1093,-0.7832,10,0
clark2026,96,2,were,4.5777,6.1239,-1.5462,10,0
clark2026,96,3,last,7.6841,7.2307,0.4534,10,0
clark2026,96,4,seen,4.9594,8.0134,-3.0540,10,0
clark2026,96,5,roaming,15.0902,12.6649,2.4253,10,0
clark2026,96,6,in,2.4281,3.9846,-1.5565,10,0
clark2026,96,7,the,1.2284,2.9243,-1.6959,10,0
clark2026,96,8,forest,5.4688,9.9015,-4.4327,10,0
clark2026,96,9,.,2.6556,2.3026,0.3530,10,0
clark2026,96,10,<eos>,5.2980,2.3026,2.9954,10,0
clark2026,97,0,The,3.9742,2.9243,1.0498,10,0
clark2026,97,1,papers,9.3261,10.1093,-0.7832,10,0
clark2026,97,2,were,4.5777,6.1239,-1.5462,10,0
clark2026,97,3,last,7.6841,7.2307,0.4534,10,0
clark2026,97,4,seen,4.9594,8.0134,-3.0540,10,0
clark2026,97,5,chilling,13.4758,12.2263,1.2495,10,0
clark2026,97,6,in,2.3003,3.9846,-1.6843,10,0
clark2026,97,7,the,1.5413,2.9243,-1.3831,10,0
clark2026,97,8,freezer,9.7083,12.2960,-2.5877,10,0
clark2026,97,9,.,1.8193,2.3026,-0.4832,10,0
clark2026,97,10,<eos>,5.0361,2.3026,2.7335,10,0
clark2026,98,0,The,3.9742,2.9243,1.0498,10,0
clark2026,98,1,bearrs,23.6584,18.4207,5.2377,10,0
clark2026,98,2,were,2.8955,6.1239,-3.2284,10,0
clark2026,98,3,last,7.6892,7.2307,0.4585,10,0
clark2026,98,4,seen,2.9071,8.0134,-5.1063,10,0
clark2026,98,5,roaming,13.1713,12.6649,0.5064,10,0
clark2026,98,6,in,2.0095,3.9846,-1.9751,10,0
clark2026,98,7,the,1.1739,2.9243,-1.7504,10,0
clark2026,98,8,forest,3.9149,9.9015,-5.9866,10,0
clark2026,98,9,.,2.6893,2.3026,0.3867,10,0
clark2026,98,10,<eos>,5.2395,2.3026,2.9369,10,0
clark2026,99,0,The,3.9742,2.9243,1.0498,10,0
clark2026,99,1,beerrs,30.4156,18.4207,11.9949,10,0
clark2026,99,2,were,3.7914,6.1239,-2.3324,10,0
clark2026,99,3,last,7.0870,7.2307,-0.1438,10,0
clark2026,99,4,seen,3.7593,8.0134,-4.2541,10,0
clark2026,99,5,chilling,12.7955,12.2263,0.5692,10,0
clark2026,99,6,in,1.9472,3.9846,-2.0374,10,0
clark2026,99,7,the,1.5344,2.9243,-1.3900,10,0
clark2026,99,8,freezer,8.7746,12.2960,-3.5214,10,0
clark2026,99,9,.,1.8189,2.3026,-0.4836,10,0
clark2026,99,10,<eos>,4.9751,2.3026,2.6725,10,0
clark2026,100,0,The,3.9738,2.9243,1.0495,12,0
clark2026,100,1,driver,9.0267,9.7866,-0.7599,12,0
clark2026,100,2,bumped,11.5252,12.6873,-1.1622,12,0
clark2026,100,3,the,1.4277,2.9243,-1.4966,12,0
clark2026,100,4,bright,9.8812,10.1093,-0.2281,12,0
clark2026,100,5,red,2.2070,8.4732,-6.2661,12,0
clark2026,100,6,traffic,9.0743,9.5557,-0.4814,12,0
clark2026,100,7,cone,7.0461,11.9045,-4.8583,12,0
clark2026,100,8,with,3.6376,4.9505,-1.3129,12,0
clark2026,100,9,his,4.0534,5.7322,-1.6788,12,0
clark2026,100,10,car,4.5893,8.1736,-3.5843,12,0
clark2026,100,11,.,2.1172,2.3026,-0.1854,12,0
clark2026,100,12,<eos>,5.5537,2.3026,3.2511,12,0
clark2026,101,0,The,3.9742,2.9243,1.0498,11,0
clark2026,101,1,driver,9.0265,9.7866,-0.7601,11,0
clark2026,101,2,bumped,11.5253,12.6873,-1.1621,11,0
clark2026,101,3,the,1.4275,2.9243,-1.4968,11,0
clark2026,101,4,bright,9.8811,10.1093,-0.2282,11,0
clark2026,101,5,red,2.2069,8.4732,-6.2663,11,0
clark2026,101,6,tank,8.6686,10.1992,-1.5306,11,0
clark2026,101,7,full,7.1807,7.9662,-0.7855,11,0
clark2026,101,8,of,0.8810,3.6849,-2.8039,11,0
clark2026,101,9,gas,4.3824,9.1905,-4.8082,11,0
clark2026,101,10,.,2.2857,2.3026,-0.0169,11,0
clark2026,101,11,<eos>,5.4834,2.3026,3.1809,11,0
clark2026,102,0,The,3.9742,2.9243,1.0498,11,0
clark2026,102,1,driver,9.0265,9.7866,-0.7601,11,0
clark2026,102,2,bumped,11.5253,12.6873,-1.1621,11,0
clark2026,102,3,the,1.4275,2.9243,-1.4968,11,0
clark2026,102,4,bright,9.8811,10.1093,-0.2282,11,0
clark2026,102,5,red,2.2069,8.4732,-6.2663,11,0
clark2026,102,6,inequality,14.1845,11.6968,2.4876,11,0
clark2026,102,7,between,3.3382,7.4371,-4.0989,11,0
clark2026,102,8,the,1.0720,2.9243,-1.8523,11,0
clark2026,102,9,groups,8.3041,8.9327,-0.6286,11,0
clark2026,102,10,.,1.7748,2.3026,-0.5278,11,0
clark2026,102,11,<eos>,5.9418,2.3026,3.6392,11,0
clark2026,103,0,The,3.9742,2.9243,1.0498,12,0
clark2026,103,1,driver,9.0265,9.7866,-0.7601,12,0
clark2026,103,2,pumped,11.9379,11.9958,-0.0579,12,0
clark2026,103,3,the,2.4484,2.9243,-0.4760,12,0
clark2026,103,4,bright,9.8517,10.1093,-0.2575,12,0
clark2026,103,5,red,3.1742,8.4732,-5.2990,12,0
clark2026,103,6,traffic,8.4562,9.5557,-1.0995,12,0
clark2026,103,7,cone,7.7064,11.9045,-4.1981,12,0
clark2026,103,8,with,3.4670,4.9505,-1.4835,12,0
clark2026,103,9,his,4.7875,5.7322,-0.9446,12,0
clark2026,103,10,car,4.8566,8.1736,-3.3170,12,0
clark2026,103,11,.,1.8299,2.3026,-0.4727,12,0
clark2026,103,12,<eos>,5.7175,2.3026,3.4149,12,0
clark2026,104,0,The,3.9742,2.9243,1.0498,11,0
clark2026,104,1,driver,9.0265,9.7866,-0.7601,11,0
clark2026,104,2,pumped,11.9379,11.9958,-0.0579,11,0
clark2026,104,3,the,2.4484,2.9243,-0.4760,11,0
clark2026,104,4,bright,9.8517,10.1093,-0.2575,11,0
clark2026,104,5,red,3.1742,8.4732,-5.2990,11,0
clark2026,104,6,tank,6.9489,10.1992,-3.2504,11,0
clark2026,104,7,full,6.4661,7.9662,-1.5001,11,0
clark2026,104,8,of,0.2981,3.6849,-3.3868,11,0
clark2026,104,9,gas,4.4039,9.1905,-4.7867,11,0
clark2026,104,10,.,2.6663,2.3026,0.3637,11,0
clark2026,104,11,<eos>,5.8101,2.3026,3.5075,11,0
clark2026,105,0,The,3.9742,2.9243,1.0498,11,0
clark2026,105,1,driver,9.0265,9.7866,-0.7601,11,0
clark2026,105,2,pumped,11.9379,11.9958,-0.0579,11,0
clark2026,105,3,the,2.4484,2.9243,-0.4760,11,0
clark2026,105,4,bright,9.8517,10.1093,-0.2575,11,0
clark2026,105,5,red,3.1742,8.4732,-5.2990,11,0
clark2026,105,6,inequality,14.2954,11.6968,2.5986,11,0
clark2026,105,7,between,5.5314,7.4371,-1.9057,11,0
clark2026,105,8,the,1.1727,2.9243,-1.7516,11,0
clark2026,105,9,groups,8.2443,8.9327,-0.6884,11,0
clark2026,105,10,.,2.0542,2.3026,-0.2484,11,0
clark2026,105,11,<eos>,6.1495,2.3026,3.8469,11,0
clark2026,106,0,The,3.9742,2.9243,1.0498,12,0
clark2026,106,1,driver,9.0265,9.7866,-0.7601,12,0
clark2026,106,2,praised,12.3697,11.4641,0.9055,12,0
clark2026,106,3,the,1.0671,2.9243,-1.8572,12,0
clark2026,106,4,bright,9.3499,10.1093,-0.7594,12,0
clark2026,106,5,red,3.8886,8.4732,-4.5845,12,0
clark2026,106,6,traffic,7.9208,9.5557,-1.6348,12,0
clark2026,106,7,cone,9.1433,11.9045,-2.7612,12,0
clark2026,106,8,with,3.9410,4.9505,-1.0095,12,0
clark2026,106,9,his,3.6824,5.7322,-2.0498,12,0
clark2026,106,10,car,4.9161,8.1736,-3.2575,12,0
clark2026,106,11,.,2.1019,2.3026,-0.2007,12,0
clark2026,106,12,<eos>,5.0606,2.3026,2.7581,12,0
clark2026,107,0,The,3.9742,2.9243,1.0498,11,0
clark2026,107,1,driver,9.0265,9.7866,-0.7601,11,0
clark2026,107,2,praised,12.3697,11.4641,0.9055,11,0
clark2026,107,3,the,1.0671,2.9243,-1.8572,11,0
clark2026,107,4,bright,9.3499,10.1093,-0.7594,11,0
clark2026,107,5,red,3.8886,8.4732,-4.5845,11,0
clark2026,107,6,tank,8.1177,10.1992,-2.0815,11,0
clark2026,107,7,full,8.2330,7.9662,0.2668,11,0
clark2026,107,8,of,0.3496,3.6849,-3.3353,11,0
clark2026,107,9,gas,4.9057,9.1905,-4.2848,11,0
clark2026,107,10,.,2.2661,2.3026,-0.0365,11,0
clark2026,107,11,<eos>,5.4246,2.3026,3.1220,11,0
clark2026,108,0,The,3.9734,2.9243,1.0490,12,0
clark2026,108,1,driver,9.0266,9.7866,-0.7600,12,0
clark2026,108,2,brmped,29.4425,18.4207,11.0218,12,0
clark2026,108,3,the,2.8212,2.9243,-0.1031,12,0
clark2026,108,4,bright,10.2578,10.1093,0.1485,12,0
clark2026,108,5,red,3.1802,8.4732,-5.2930,12,0
clark2026,108,6,traffic,8.2950,9.5557,-1.2606,12,0
clark2026,108,7,cone,7.9017,11.9045,-4.0028,12,0
clark2026,108,8,with,3.4597,4.9505,-1.4907,12,0
clark2026,108,9,his,4.1128,5.7322,-1.6194,12,0
clark2026,108,10,car,4.5078,8.1736,-3.6658,12,0
clark2026,108,11,.,1.9389,2.3026,-0.3637,12,0
clark2026,108,12,<eos>,5.3722,2.3026,3.0696,12,0
clark2026,109,0,The,3.9738,2.9243,1.0495,11,0
clark2026,109,1,driver,9.0267,9.7866,-0.7599,11,0
clark2026,109,2,prmped,34.2306,18.4207,15.8099,11,0
clark2026,109,3,the,2.7164,2.9243,-0.2080,11,0
clark2026,109,4,bright,10.2723,10.1093,0.1630,11,0
clark2026,109,5,red,3.3145,8.4732,-5.1587,11,0
clark2026,109,6,tank,9.0436,10.1992,-1.1556,11,0
clark2026,109,7,full,6.4715,7.9662,-1.4947,11,0
clark2026,109,8,of,0.4617,3.6849,-3.2232,11,0
clark2026,109,9,gas,4.7566,9.1905,-4.4340,11,0
clark2026,109,10,.,2.3726,2.3026,0.0701,11,0
clark2026,109,11,<eos>,5.3949,2.3026,3.0923,11,0
clark2026,110,0,Why,6.4356,7.0691,-0.6335,12,0
clark2026,110,1,did,4.2243,6.9999,-2.7756,12,0
clark2026,110,2,you,1.6405,4.6512,-3.0107,12,0
clark2026,110,3,shave,9.6861,11.9045,-2.2184,12,0
clark2026,110,4,your,1.4907,5.6869,-4.1962,12,0
clark2026,110,5,really,10.1262,6.9771,3.1491,12,0
clark2026,110,6,nice,3.7600,8.3602,-4.6002,12,0
clark2026,110,7,beard,4.6509,11.3559,-6.7050,12,0
clark2026,110,8,for,4.2484,4.5854,-0.3369,12,0
clark2026,110,9,no,5.6399,6.1013,-0.4614,12,0
clark2026,110,10,reason,1.2345,8.4732,-7.2387,12,0
clark2026,110,11,?,0.2042,2.3026,-2.0983,12,0
clark2026,110,12,<eos>,3.6606,2.3026,1.3580,12,0
clark2026,111,0,Why,6.4356,7.0691,-0.6335,12,0
clark2026,111,1,did,4.2243,6.9999,-2.7756,12,0
clark2026,111,2,you,1.6405,4.6512,-3.0107,12,0
clark2026,111,3,shave,9.6861,11.9045,-2.2184,12,0
clark2026,111,4,your,1.4907,5.6869,-4.1962,12,0
clark2026,111,5,really,10.1262,6.9771,3.1491,12,0
clark2026,111,6,nice,3.7600,8.3602,-4.6002,12,0
clark2026,111,7,teammate,12.8673,11.8811,0.9862,12,0
clark2026,111,8,for,4.3295,4.5854,-0.2559,12,0
clark2026,111,9,no,5.7344,6.1013,-0.3669,12,0
clark2026,111,10,reason,1.2443,8.4732,-7.2289,12,0
clark2026,111,11,?,0.2308,2.3026,-2.0718,12,0
clark2026,111,12,<eos>,3.9208,2.3026,1.6182,12,0
clark2026,112,0,Why,6.4355,7.0691,-0.6336,11,0
clark2026,112,1,did,4.2239,6.9999,-2.7759,11,0
clark2026,112,2,you,1.6404,4.6512,-3.0108,11,0
clark2026,112,3,shave,9.6862,11.9045,-2.2183,11,0
clark2026,112,4,your,1.4905,5.6869,-4.1964,11,0
clark2026,112,5,really,10.1265,6.9771,3.1494,11,0
clark2026,112,6,nice,3.7598,8.3602,-4.6004,11,0
clark2026,112,7,attitude,8.9954,10.1779,-1.1826,11,0
clark2026,112,8,towards,5.9313,9.0706,-3.1393,11,0
clark2026,112,9,them,6.3291,6.4695,-0.1404,11,0
clark2026,112,10,?,0.4988,2.3026,-1.8038,11,0
clark2026,112,11,<eos>,4.4976,2.3026,2.1950,11,0
clark2026,113,0,Why,6.4356,7.0691,-0.6335,12,0
clark2026,113,1,did,4.2243,6.9999,-2.7756,12,0
clark2026,113,2,you,1.6405,4.6512,-3.0107,12,0
clark2026,113,3,shove,12.0857,12.2960,-0.2103,12,0
clark2026,113,4,your,1.7584,5.6869,-3.9285,12,0
clark2026,113,5,really,9.9278,6.9771,2.9507,12,0
clark2026,113,6,nice,3.8269,8.3602,-4.5333,12,0
clark2026,113,7,beard,7.6637,11.3559,-3.6923,12,0
clark2026,113,8,for,4.2648,4.5854,-0.3205,12,0
clark2026,113,9,no,5.7479,6.1013,-0.3534,12,0
clark2026,113,10,reason,1.0020,8.4732,-7.4712,12,0
clark2026,113,11,?,0.2126,2.3026,-2.0900,12,0
clark2026,113,12,<eos>,3.6676,2.3026,1.3650,12,0
clark2026,114,0,Why,6.4356,7.0691,-0.6335,12,0
clark2026,114,1,did,4.2243,6.9999,-2.7756,12,0
clark2026,114,2,you,1.6405,4.6512,-3.0107,12,0
clark2026,114,3,shove,12.0857,12.2960,-0.2103,12,0
clark2026,114,4,your,1.7584,5.6869,-3.9285,12,0
clark2026,114,5,really,9.9278,6.9771,2.9507,12,0
clark2026,114,6,nice,3.8269,8.3602,-4.5333,12,0
clark2026,114,7,teammate,10.3675,11.8811,-1.5136,12,0
clark2026,114,8,for,4.6266,4.5854,0.0412,12,0
clark2026,114,9,no,5.7815,6.1013,-0.3198,12,0
clark2026,114,10,reason,0.9308,8.4732,-7.5424,12,0
clark2026,114,11,?,0.2357,2.3026,-2.0669,12,0
clark2026,114,12,<eos>,3.8915,2.3026,1.5889,12,0
clark2026,115,0,Why,6.4355,7.0691,-0.6336,11,0
clark2026,115,1,did,4.2239,6.9999,-2.7759,11,0
clark2026,115,2,you,1.6404,4.6512,-3.0108,11,0
clark2026,115,3,shove,12.0854,12.2960,-0.2106,11,0
clark2026,115,4,your,1.7585,5.6869,-3.9284,11,0
clark2026,115,5,really,9.9277,6.9771,2.9506,11,0
clark2026,115,6,nice,3.8269,8.3602,-4.5333,11,0
clark2026,115,7,attitude,9.7207,10.1779,-0.4572,11,0
clark2026,115,8,towards,4.1604,9.0706,-4.9102,11,0
clark2026,115,9,them,6.0983,6.4695,-0.3712,11,0
clark2026,115,10,?,0.4825,2.3026,-1.8201,11,0
clark2026,115,11,<eos>,4.4947,2.3026,2.1922,11,0
clark2026,116,0,Why,6.4355,7.0691,-0.6336,12,0
clark2026,116,1,did,4.2239,6.9999,-2.7759,12,0
clark2026,116,2,you,1.6404,4.6512,-3.0108,12,0
clark2026,116,3,drink,7.9313,9.4410,-1.5097,12,0
clark2026,116,4,your,3.2401,5.6869,-2.4468,12,0
clark2026,116,5,really,9.3514,6.9771,2.3743,12,0
clark2026,116,6,nice,4.2613,8.3602,-4.0989,12,0
clark2026,116,7,beard,9.5047,11.3559,-1.8512,12,0
clark2026,116,8,for,4.6107,4.5854,0.0253,12,0
clark2026,116,9,no,5.8481,6.1013,-0.2532,12,0
clark2026,116,10,reason,1.0579,8.4732,-7.4153,12,0
clark2026,116,11,?,0.2110,2.3026,-2.0916,12,0
clark2026,116,12,<eos>,3.7907,2.3026,1.4881,12,0
clark2026,117,0,Why,6.4355,7.0691,-0.6336,12,0
clark2026,117,1,did,4.2239,6.9999,-2.7759,12,0
clark2026,117,2,you,1.6404,4.6512,-3.0108,12,0
clark2026,117,3,drink,7.9313,9.4410,-1.5097,12,0
clark2026,117,4,your,3.2401,5.6869,-2.4468,12,0
clark2026,117,5,really,9.3514,6.9771,2.3743,12,0
clark2026,117,6,nice,4.2613,8.3602,-4.0989,12,0
clark2026,117,7,teammate,11.9689,11.8811,0.0878,12,0
clark2026,117,8,for,4.7695,4.5854,0.1841,12,0
clark2026,117,9,no,5.8616,6.1013,-0.2397,12,0
clark2026,117,10,reason,1.2750,8.4732,-7.1982,12,0
clark2026,117,11,?,0.2296,2.3026,-2.0730,12,0
clark2026,117,12,<eos>,3.9624,2.3026,1.6598,12,0
clark2026,118,0,Why,6.4347,7.0691,-0.6344,12,0
clark2026,118,1,did,4.2242,6.9999,-2.7757,12,0
clark2026,118,2,you,1.6405,4.6512,-3.0107,12,0
clark2026,118,3,shavve,25.9218,18.4207,7.5011,12,0
clark2026,118,4,your,1.6582,5.6869,-4.0288,12,0
clark2026,118,5,really,8.7541,6.9771,1.7770,12,0
clark2026,118,6,nice,4.2543,8.3602,-4.1059,12,0
clark2026,118,7,beard,6.8149,11.3559,-4.5410,12,0
clark2026,118,8,for,3.9282,4.5854,-0.6572,12,0
clark2026,118,9,no,5.8417,6.1013,-0.2596,12,0
clark2026,118,10,reason,1.3343,8.4732,-7.1389,12,0
clark2026,118,11,?,0.2075,2.3026,-2.0951,12,0
clark2026,118,12,<eos>,3.6125,2.3026,1.3100,12,0
clark2026,119,0,Why,6.4347,7.0691,-0.6344,12,0
clark2026,119,1,did,4.2242,6.9999,-2.7757,12,0
clark2026,119,2,you,1.6405,4.6512,-3.0107,12,0
clark2026,119,3,shovve,24.7444,18.4207,6.3238,12,0
clark2026,119,4,your,1.9367,5.6869,-3.7502,12,0
clark2026,119,5,really,8.6820,6.9771,1.7049,12,0
clark2026,119,6,nice,4.4612,8.3602,-3.8990,12,0
clark2026,119,7,teammate,10.8608,11.8811,-1.0203,12,0
clark2026,119,8,for,4.2641,4.5854,-0.3213,12,0
clark2026,119,9,no,6.0800,6.1013,-0.0213,12,0
clark2026,119,10,reason,1.3628,8.4732,-7.1104,12,0
clark2026,119,11,?,0.2384,2.3026,-2.0642,12,0
clark2026,119,12,<eos>,3.9214,2.3026,1.6188,12,0
clark2026,120,0,The,3.9742,2.9243,1.0498,8,0
clark2026,120,1,checks,11.5906,10.8000,0.7906,8,0
clark2026,120,2,were,3.3529,6.1239,-2.7709,8,0
clark2026,120,3,unexpectedly,11.6567,12.1804,-0.5237,8,0
clark2026,120,4,cashed,10.7548,13.5844,-2.8296,8,0
clark2026,120,5,on,3.0567,4.8122,-1.7555,8,0
clark2026,120,6,Monday,4.4827,9.6708,-5.1881,8,0
clark2026,120,7,.,2.1873,2.3026,-0.1153,8,0
clark2026,120,8,<eos>,6.3433,2.3026,4.0407,8,0
clark2026,121,0,The,3.9742,2.9243,1.0498,8,0
clark2026,121,1,checks,11.5906,10.8000,0.7906,8,0
clark2026,121,2,were,3.3529,6.1239,-2.7709,8,0
clark2026,121,3,unexpectedly,11.6567,12.1804,-0.5237,8,0
clark2026,121,4,hatched,12.2004,13.2167,-1.0163,8,0
clark2026,121,5,on,2.9658,4.8122,-1.8464,8,0
clark2026,121,6,Monday,5.6984,9.6708,-3.9723,8,0
clark2026,121,7,.,1.7763,2.3026,-0.5263,8,0
clark2026,121,8,<eos>,5.7372,2.3026,3.4346,8,0
clark2026,122,0,The,3.9742,2.9243,1.0498,9,0
clark2026,122,1,checks,11.5906,10.8000,0.7906,9,0
clark2026,122,2,were,3.3529,6.1239,-2.7709,9,0
clark2026,122,3,unexpectedly,11.6567,12.1804,-0.5237,9,0
clark2026,122,4,spoken,10.9696,10.4762,0.4934,9,0
clark2026,122,5,at,3.3191,5.2963,-1.9772,9,0
clark2026,122,6,the,1.1138,2.9243,-1.8105,9,0
clark2026,122,7,university,7.3042,8.3143,-1.0101,9,0
clark2026,122,8,.,3.2627,2.3026,0.9601,9,0
clark2026,122,9,<eos>,6.2047,2.3026,3.9021,9,0
clark2026,123,0,The,3.9742,2.9243,1.0498,8,0
clark2026,123,1,chicks,12.5059,11.8127,0.6932,8,0
clark2026,123,2,were,1.4097,6.1239,-4.7142,8,0
clark2026,123,3,unexpectedly,10.4016,12.1804,-1.7788,8,0
clark2026,123,4,cashed,11.8781,13.5844,-1.7063,8,0
clark2026,123,5,on,3.2858,4.8122,-1.5264,8,0
clark2026,123,6,Monday,4.9338,9.6708,-4.7370,8,0
clark2026,123,7,.,2.5443,2.3026,0.2418,8,0
clark2026,123,8,<eos>,6.7655,2.3026,4.4629,8,0
clark2026,124,0,The,3.9742,2.9243,1.0498,8,0
clark2026,124,1,chicks,12.5059,11.8127,0.6932,8,0
clark2026,124,2,were,1.4097,6.1239,-4.7142,8,0
clark2026,124,3,unexpectedly,10.4016,12.1804,-1.7788,8,0
clark2026,124,4,hatched,8.7377,13.2167,-4.4790,8,0
clark2026,124,5,on,2.6895,4.8122,-2.1227,8,0
clark2026,124,6,Monday,6.6448,9.6708,-3.0260,8,0
clark2026,124,7,.,2.2011,2.3026,-0.1015,8,0
clark2026,124,8,<eos>,6.2338,2.3026,3.9313,8,0
clark2026,125,0,The,3.9742,2.9243,1.0498,9,0
clark2026,125,1,chicks,12.5059,11.8127,0.6932,9,0
clark2026,125,2,were,1.4097,6.1239,-4.7142,9,0
clark2026,125,3,unexpectedly,10.4016,12.1804,-1.7788,9,0
clark2026,125,4,spoken,11.0725,10.4762,0.5963,9,0
clark2026,125,5,at,3.6722,5.2963,-1.6242,9,0
clark2026,125,6,the,1.5804,2.9243,-1.3440,9,0
clark2026,125,7,university,7.2242,8.3143,-1.0901,9,0
clark2026,125,8,.,2.9387,2.3026,0.6361,9,0
clark2026,125,9,<eos>,6.5411,2.3026,4.2386,9,0
clark2026,126,0,The,3.9742,2.9243,1.0498,8,0
clark2026,126,1,carpets,16.9347,12.9654,3.9693,8,0
clark2026,126,2,were,3.9464,6.1239,-2.1774,8,0
clark2026,126,3,unexpectedly,10.4136,12.1804,-1.7668,8,0
clark2026,126,4,cashed,10.5379,13.5844,-3.0465,8,0
clark2026,126,5,on,3.5224,4.8122,-1.2897,8,0
clark2026,126,6,Monday,5.3295,9.6708,-4.3413,8,0
clark2026,126,7,.,2.6852,2.3026,0.3826,8,0
clark2026,126,8,<eos>,6.3129,2.3026,4.0103,8,0
clark2026,127,0,The,3.9742,2.9243,1.0498,8,0
clark2026,127,1,carpets,16.9347,12.9654,3.9693,8,0
clark2026,127,2,were,3.9464,6.1239,-2.1774,8,0
clark2026,127,3,unexpectedly,10.4136,12.1804,-1.7668,8,0
clark2026,127,4,hatched,9.4837,13.2167,-3.7330,8,0
clark2026,127,5,on,3.0135,4.8122,-1.7987,8,0
