dataset,sentence_id,unit_idx,unit,s_lm,s_uni,rel,n_units,has_context
gibson2013,44,1,father,8.7784,8.6115,0.1669,8,0
gibson2013,44,2,gave,6.4918,8.6337,-2.1420,8,0
gibson2013,44,3,the,1.8602,2.9243,-1.0642,8,0
gibson2013,44,4,car,6.3784,8.1736,-1.7952,8,0
gibson2013,44,5,the,2.3251,2.9243,-0.5992,8,0
gibson2013,44,6,son,7.7158,8.5632,-0.8474,8,0
gibson2013,44,7,.,3.2856,2.3026,0.9830,8,0
gibson2013,44,8,<eos>,5.9709,2.3026,3.6683,8,0
gibson2013,45,0,The,3.9742,2.9243,1.0498,8,0
gibson2013,45,1,father,8.7784,8.6115,0.1669,8,0
gibson2013,45,2,gave,6.4918,8.6337,-2.1420,8,0
gibson2013,45,3,the,1.8602,2.9243,-1.0642,8,0
gibson2013,45,4,son,4.4067,8.5632,-4.1565,8,0
gibson2013,45,5,the,1.7441,2.9243,-1.1803,8,0
gibson2013,45,6,car,6.2042,8.1736,-1.9694,8,0
gibson2013,45,7,.,2.3253,2.3026,0.0227,8,0
gibson2013,45,8,<eos>,6.0979,2.3026,3.7953,8,0
gibson2013,46,0,The,3.9742,2.9243,1.0498,9,0
gibson2013,46,1,father,8.7784,8.6115,0.1669,9,0
gibson2013,46,2,gave,6.4918,8.6337,-2.1420,9,0
gibson2013,46,3,the,1.8602,2.9243,-1.0642,9,0
gibson2013,46,4,son,4.4067,8.5632,-4.1565,9,0
gibson2013,46,5,to,4.0658,3.6156,0.4502,9,0
gibson2013,46,6,the,1.3100,2.9243,-1.6143,9,0
gibson2013,46,7,car,6.7416,8.1736,-1.4320,9,0
gibson2013,46,8,.,2.1310,2.3026,-0.1716,9,0
gibson2013,46,9,<eos>,6.1094,2.3026,3.8068,9,0
gibson2013,47,0,The,3.9742,2.9243,1.0498,9,0
gibson2013,47,1,father,8.7784,8.6115,0.1669,9,0
gibson2013,47,2,gave,6.4918,8.6337,-2.1420,9,0
gibson2013,47,3,the,1.8602,2.9243,-1.0642,9,0
gibson2013,47,4,car,6.3784,8.1736,-1.7952,9,0
gibson2013,47,5,to,2.0253,3.6156,-1.5903,9,0
gibson2013,47,6,the,1.1543,2.9243,-1.7700,9,0
gibson2013,47,7,son,6.3429,8.5632,-2.2204,9,0
gibson2013,47,8,.,2.2652,2.3026,-0.0374,9,0
gibson2013,47,9,<eos>,6.0665,2.3026,3.7639,9,0
gibson2013,48,0,The,3.9742,2.9243,1.0498,8,0
gibson2013,48,1,shop,11.1567,9.4861,1.6706,8,0
gibson2013,48,2,sold,8.3853,9.2797,-0.8944,8,0
gibson2013,48,3,the,2.5801,2.9243,-0.3443,8,0
gibson2013,48,4,bike,7.0765,10.2921,-3.2156,8,0
gibson2013,48,5,the,5.3327,2.9243,2.4084,8,0
gibson2013,48,6,student,8.8786,9.1616,-0.2830,8,0
gibson2013,48,7,.,5.0644,2.3026,2.7618,8,0
gibson2013,48,8,<eos>,7.1172,2.3026,4.8146,8,0
gibson2013,49,0,The,3.9742,2.9243,1.0498,8,0
gibson2013,49,1,shop,11.1567,9.4861,1.6706,8,0
gibson2013,49,2,sold,8.3853,9.2797,-0.8944,8,0
gibson2013,49,3,the,2.5801,2.9243,-0.3443,8,0
gibson2013,49,4,student,8.7584,9.1616,-0.4032,8,0
gibson2013,49,5,the,6.2640,2.9243,3.3397,8,0
gibson2013,49,6,bike,7.0157,10.2921,-3.2764,8,0
gibson2013,49,7,.,2.8869,2.3026,0.5844,8,0
gibson2013,49,8,<eos>,7.1088,2.3026,4.8063,8,0
gibson2013,50,0,The,3.9742,2.9243,1.0498,9,0
gibson2013,50,1,shop,11.1567,9.4861,1.6706,9,0
gibson2013,50,2,sold,8.3853,9.2797,-0.8944,9,0
gibson2013,50,3,the,2.5801,2.9243,-0.3443,9,0
gibson2013,50,4,student,8.7584,9.1616,-0.4032,9,0
gibson2013,50,5,to,3.6440,3.6156,0.0284,9,0
gibson2013,50,6,the,1.5760,2.9243,-1.3483,9,0
gibson2013,50,7,bike,9.4518,10.2921,-0.8403,9,0
gibson2013,50,8,.,3.2294,2.3026,0.9268,9,0
gibson2013,50,9,<eos>,6.9262,2.3026,4.6236,9,0
gibson2013,51,0,The,3.9742,2.9243,1.0498,9,0
gibson2013,51,1,shop,11.1567,9.4861,1.6706,9,0
gibson2013,51,2,sold,8.3853,9.2797,-0.8944,9,0
gibson2013,51,3,the,2.5801,2.9243,-0.3443,9,0
gibson2013,51,4,bike,7.0765,10.2921,-3.2156,9,0
gibson2013,51,5,to,2.0571,3.6156,-1.5586,9,0
gibson2013,51,6,the,1.7437,2.9243,-1.1806,9,0
gibson2013,51,7,student,7.4953,9.1616,-1.6662,9,0
gibson2013,51,8,.,2.6653,2.3026,0.3627,9,0
gibson2013,51,9,<eos>,7.1372,2.3026,4.8346,9,0
gibson2013,52,0,The,3.9742,2.9243,1.0498,8,0
gibson2013,52,1,janitor,12.8077,13.3581,-0.5504,8,0
gibson2013,52,2,lent,11.0560,12.0892,-1.0331,8,0
gibson2013,52,3,the,2.8720,2.9243,-0.0523,8,0
gibson2013,52,4,mop,11.3758,12.9194,-1.5436,8,0
gibson2013,52,5,the,4.8434,2.9243,1.9191,8,0
gibson2013,52,6,teacher,8.6583,9.4861,-0.8278,8,0
gibson2013,52,7,.,3.3950,2.3026,1.0925,8,0
gibson2013,52,8,<eos>,5.7487,2.3026,3.4461,8,0
gibson2013,53,0,The,3.9742,2.9243,1.0498,8,0
gibson2013,53,1,janitor,12.8077,13.3581,-0.5504,8,0
gibson2013,53,2,lent,11.0560,12.0892,-1.0331,8,0
gibson2013,53,3,the,2.8720,2.9243,-0.0523,8,0
gibson2013,53,4,teacher,8.6049,9.4861,-0.8812,8,0
gibson2013,53,5,the,2.6769,2.9243,-0.2474,8,0
gibson2013,53,6,mop,11.8179,12.9194,-1.1015,8,0
gibson2013,53,7,.,3.9090,2.3026,1.6064,8,0
gibson2013,53,8,<eos>,6.2901,2.3026,3.9875,8,0
gibson2013,54,0,The,3.9742,2.9243,1.0498,9,0
gibson2013,54,1,janitor,12.8077,13.3581,-0.5504,9,0
gibson2013,54,2,lent,11.0560,12.0892,-1.0331,9,0
gibson2013,54,3,the,2.8720,2.9243,-0.0523,9,0
gibson2013,54,4,teacher,8.6049,9.4861,-0.8812,9,0
gibson2013,54,5,to,1.5942,3.6156,-2.0215,9,0
gibson2013,54,6,the,1.2223,2.9243,-1.7020,9,0
gibson2013,54,7,mop,11.1566,12.9194,-1.7629,9,0
gibson2013,54,8,.,3.0757,2.3026,0.7731,9,0
gibson2013,54,9,<eos>,5.6516,2.3026,3.3490,9,0
gibson2013,55,0,The,3.9742,2.9243,1.0498,9,0
gibson2013,55,1,janitor,12.8077,13.3581,-0.5504,9,0
gibson2013,55,2,lent,11.0560,12.0892,-1.0331,9,0
gibson2013,55,3,the,2.8720,2.9243,-0.0523,9,0
gibson2013,55,4,mop,11.3758,12.9194,-1.5436,9,0
gibson2013,55,5,to,2.3831,3.6156,-1.2326,9,0
gibson2013,55,6,the,1.3356,2.9243,-1.5887,9,0
gibson2013,55,7,teacher,7.0374,9.4861,-2.4487,9,0
gibson2013,55,8,.,1.9880,2.3026,-0.3146,9,0
gibson2013,55,9,<eos>,5.8440,2.3026,3.5414,9,0
gibson2013,56,0,The,3.9742,2.9243,1.0498,9,0
gibson2013,56,1,car,8.8007,8.1736,0.6271,9,0
gibson2013,56,2,dealer,6.8695,11.0747,-4.2051,9,0
gibson2013,56,3,leased,10.1343,12.3876,-2.2533,9,0
gibson2013,56,4,the,1.6600,2.9243,-1.2643,9,0
gibson2013,56,5,SUV,6.6374,12.4119,-5.7744,9,0
gibson2013,56,6,the,5.1962,2.9243,2.2718,9,0
gibson2013,56,7,plumber,9.9178,12.9870,-3.0691,9,0
gibson2013,56,8,.,3.8026,2.3026,1.5000,9,0
gibson2013,56,9,<eos>,6.7091,2.3026,4.4066,9,0
gibson2013,57,0,The,3.9742,2.9243,1.0498,9,0
gibson2013,57,1,car,8.8007,8.1736,0.6271,9,0
gibson2013,57,2,dealer,6.8695,11.0747,-4.2051,9,0
gibson2013,57,3,leased,10.1343,12.3876,-2.2533,9,0
gibson2013,57,4,the,1.6600,2.9243,-1.2643,9,0
gibson2013,57,5,plumber,10.4230,12.9870,-2.5640,9,0
gibson2013,57,6,the,4.9249,2.9243,2.0006,9,0
gibson2013,57,7,SUV,7.5758,12.4119,-4.8360,9,0
gibson2013,57,8,.,3.1748,2.3026,0.8722,9,0
gibson2013,57,9,<eos>,6.9593,2.3026,4.6567,9,0
gibson2013,58,0,The,3.9742,2.9243,1.0498,10,0
gibson2013,58,1,car,8.8007,8.1736,0.6271,10,0
gibson2013,58,2,dealer,6.8695,11.0747,-4.2051,10,0
gibson2013,58,3,leased,10.1343,12.3876,-2.2533,10,0
gibson2013,58,4,the,1.6600,2.9243,-1.2643,10,0
gibson2013,58,5,plumber,10.4230,12.9870,-2.5640,10,0
gibson2013,58,6,to,1.9877,3.6156,-1.6280,10,0
gibson2013,58,7,the,1.4151,2.9243,-1.5093,10,0
gibson2013,58,8,SUV,9.7043,12.4119,-2.7076,10,0
gibson2013,58,9,.,2.8015,2.3026,0.4989,10,0
gibson2013,58,10,<eos>,6.7560,2.3026,4.4534,10,0
gibson2013,59,0,The,3.9742,2.9243,1.0498,10,0
gibson2013,59,1,car,8.8007,8.1736,0.6271,10,0
gibson2013,59,2,dealer,6.8695,11.0747,-4.2051,10,0
gibson2013,59,3,leased,10.1343,12.3876,-2.2533,10,0
gibson2013,59,4,the,1.6600,2.9243,-1.2643,10,0
gibson2013,59,5,SUV,6.6374,12.4119,-5.7744,10,0
gibson2013,59,6,to,1.6056,3.6156,-2.0100,10,0
gibson2013,59,7,the,1.4665,2.9243,-1.4578,10,0
gibson2013,59,8,plumber,9.1419,12.9870,-3.8451,10,0
gibson2013,59,9,.,2.3562,2.3026,0.0536,10,0
gibson2013,59,10,<eos>,6.7115,2.3026,4.4089,10,0
gibson2013,60,0,The,3.9742,2.9243,1.0498,8,0
gibson2013,60,1,host,8.7166,9.7397,-1.0231,8,0
gibson2013,60,2,tossed,14.7959,12.0892,2.7068,8,0
gibson2013,60,3,the,2.2207,2.9243,-0.7037,8,0
gibson2013,60,4,microphone,7.5475,12.1573,-4.6098,8,0
gibson2013,60,5,the,6.4751,2.9243,3.5508,8,0
gibson2013,60,6,contestant,10.7810,12.7103,-1.9293,8,0
gibson2013,60,7,.,4.0968,2.3026,1.7942,8,0
gibson2013,60,8,<eos>,5.9407,2.3026,3.6382,8,0
gibson2013,61,0,The,3.9742,2.9243,1.0498,8,0
gibson2013,61,1,host,8.7166,9.7397,-1.0231,8,0
gibson2013,61,2,tossed,14.7959,12.0892,2.7068,8,0
gibson2013,61,3,the,2.2207,2.9243,-0.7037,8,0
gibson2013,61,4,contestant,10.4060,12.7103,-2.3043,8,0
gibson2013,61,5,the,3.9813,2.9243,1.0569,8,0
gibson2013,61,6,microphone,8.5805,12.1573,-3.5767,8,0
gibson2013,61,7,.,2.4098,2.3026,0.1072,8,0
gibson2013,61,8,<eos>,5.7397,2.3026,3.4371,8,0
gibson2013,62,0,The,3.9742,2.9243,1.0498,9,0
gibson2013,62,1,host,8.7166,9.7397,-1.0231,9,0
gibson2013,62,2,tossed,14.7959,12.0892,2.7068,9,0
gibson2013,62,3,the,2.2207,2.9243,-0.7037,9,0
gibson2013,62,4,contestant,10.4060,12.7103,-2.3043,9,0
gibson2013,62,5,to,2.4651,3.6156,-1.1506,9,0
gibson2013,62,6,the,1.0536,2.9243,-1.8708,9,0
gibson2013,62,7,microphone,6.8740,12.1573,-5.2833,9,0
gibson2013,62,8,.,1.9510,2.3026,-0.3515,9,0
gibson2013,62,9,<eos>,5.6138,2.3026,3.3112,9,0
gibson2013,63,0,The,3.9742,2.9243,1.0498,9,0
gibson2013,63,1,host,8.7166,9.7397,-1.0231,9,0
gibson2013,63,2,tossed,14.7959,12.0892,2.7068,9,0
gibson2013,63,3,the,2.2207,2.9243,-0.7037,9,0
gibson2013,63,4,microphone,7.5475,12.1573,-4.6098,9,0
gibson2013,63,5,to,1.8401,3.6156,-1.7755,9,0
gibson2013,63,6,the,0.8819,2.9243,-2.0424,9,0
gibson2013,63,7,contestant,12.0552,12.7103,-0.6551,9,0
gibson2013,63,8,.,1.7730,2.3026,-0.5296,9,0
gibson2013,63,9,<eos>,5.8256,2.3026,3.5230,9,0
gibson2013,64,0,The,3.9742,2.9243,1.0498,8,0
gibson2013,64,1,quarterback,10.5481,11.6283,-1.0802,8,0
gibson2013,64,2,passed,8.0871,9.3943,-1.3071,8,0
gibson2013,64,3,the,1.8751,2.9243,-1.0493,8,0
gibson2013,64,4,ball,3.8874,9.1150,-5.2276,8,0
gibson2013,64,5,the,6.5465,2.9243,3.6222,8,0
gibson2013,64,6,receiver,7.5667,11.3059,-3.7392,8,0
gibson2013,64,7,.,4.4971,2.3026,2.1945,8,0
gibson2013,64,8,<eos>,6.5165,2.3026,4.2139,8,0
gibson2013,65,0,The,3.9742,2.9243,1.0498,8,0
gibson2013,65,1,quarterback,10.5481,11.6283,-1.0802,8,0
gibson2013,65,2,passed,8.0871,9.3943,-1.3071,8,0
gibson2013,65,3,the,1.8751,2.9243,-1.0493,8,0
gibson2013,65,4,receiver,6.4836,11.3059,-4.8223,8,0
gibson2013,65,5,the,6.2659,2.9243,3.3415,8,0
gibson2013,65,6,ball,4.4750,9.1150,-4.6400,8,0
gibson2013,65,7,.,3.7733,2.3026,1.4707,8,0
gibson2013,65,8,<eos>,6.4651,2.3026,4.1626,8,0
gibson2013,66,0,The,3.9742,2.9243,1.0498,9,0
gibson2013,66,1,quarterback,10.5481,11.6283,-1.0802,9,0
gibson2013,66,2,passed,8.0871,9.3943,-1.3071,9,0
gibson2013,66,3,the,1.8751,2.9243,-1.0493,9,0
gibson2013,66,4,receiver,6.4836,11.3059,-4.8223,9,0
gibson2013,66,5,to,2.1600,3.6156,-1.4556,9,0
gibson2013,66,6,the,0.9224,2.9243,-2.0019,9,0
gibson2013,66,7,ball,6.2514,9.1150,-2.8636,9,0
gibson2013,66,8,.,2.5985,2.3026,0.2959,9,0
gibson2013,66,9,<eos>,6.4033,2.3026,4.1007,9,0
gibson2013,67,0,The,3.9742,2.9243,1.0498,9,0
gibson2013,67,1,quarterback,10.5481,11.6283,-1.0802,9,0
gibson2013,67,2,passed,8.0871,9.3943,-1.3071,9,0
gibson2013,67,3,the,1.8751,2.9243,-1.0493,9,0
gibson2013,67,4,ball,3.8874,9.1150,-5.2276,9,0
gibson2013,67,5,to,1.4360,3.6156,-2.1796,9,0
gibson2013,67,6,the,0.8291,2.9243,-2.0952,9,0
gibson2013,67,7,receiver,4.5391,11.3059,-6.7669,9,0
gibson2013,67,8,.,2.5420,2.3026,0.2394,9,0
gibson2013,67,9,<eos>,6.6425,2.3026,4.3399,9,0
gibson2013,68,0,The,3.9742,2.9243,1.0498,8,0
gibson2013,68,1,videostore,22.9505,18.4207,4.5299,8,0
gibson2013,68,2,rented,11.8512,11.7887,0.0625,8,0
gibson2013,68,3,the,3.0469,2.9243,0.1226,8,0
gibson2013,68,4,DVD,6.8659,10.9363,-4.0704,8,0
gibson2013,68,5,the,6.7161,2.9243,3.7917,8,0
gibson2013,68,6,customer,8.7276,10.1093,-1.3816,8,0
gibson2013,68,7,.,4.1233,2.3026,1.8208,8,0
gibson2013,68,8,<eos>,6.2230,2.3026,3.9204,8,0
gibson2013,69,0,The,3.9742,2.9243,1.0498,8,0
gibson2013,69,1,videostore,22.9505,18.4207,4.5299,8,0
gibson2013,69,2,rented,11.8512,11.7887,0.0625,8,0
gibson2013,69,3,the,3.0469,2.9243,0.1226,8,0
gibson2013,69,4,customer,8.7662,10.1093,-1.3431,8,0
gibson2013,69,5,the,4.1209,2.9243,1.1965,8,0
gibson2013,69,6,DVD,7.9357,10.9363,-3.0006,8,0
gibson2013,69,7,.,3.6877,2.3026,1.3851,8,0
gibson2013,69,8,<eos>,6.2004,2.3026,3.8978,8,0
gibson2013,70,0,The,3.9742,2.9243,1.0498,9,0
gibson2013,70,1,videostore,22.9505,18.4207,4.5299,9,0
gibson2013,70,2,rented,11.8512,11.7887,0.0625,9,0
gibson2013,70,3,the,3.0469,2.9243,0.1226,9,0
gibson2013,70,4,customer,8.7662,10.1093,-1.3431,9,0
gibson2013,70,5,to,3.4131,3.6156,-0.2025,9,0
gibson2013,70,6,the,1.5264,2.9243,-1.3980,9,0
gibson2013,70,7,DVD,9.0155,10.9363,-1.9209,9,0
gibson2013,70,8,.,4.5647,2.3026,2.2622,9,0
gibson2013,70,9,<eos>,6.0171,2.3026,3.7145,9,0
gibson2013,71,0,The,3.9742,2.9243,1.0498,9,0
gibson2013,71,1,videostore,22.9505,18.4207,4.5299,9,0
gibson2013,71,2,rented,11.8512,11.7887,0.0625,9,0
gibson2013,71,3,the,3.0469,2.9243,0.1226,9,0
gibson2013,71,4,DVD,6.8659,10.9363,-4.0704,9,0
gibson2013,71,5,to,3.3452,3.6156,-0.2704,9,0
gibson2013,71,6,the,1.7474,2.9243,-1.1769,9,0
gibson2013,71,7,customer,5.4340,10.1093,-4.6753,9,0
gibson2013,71,8,.,1.6961,2.3026,-0.6065,9,0
gibson2013,71,9,<eos>,5.9254,2.3026,3.6228,9,0
gibson2013,72,0,The,3.9742,2.9243,1.0498,8,0
gibson2013,72,1,bartender,11.5491,12.6649,-1.1158,8,0
gibson2013,72,2,handed,7.4171,10.5459,-3.1288,8,0
gibson2013,72,3,the,1.8654,2.9243,-1.0589,8,0
gibson2013,72,4,drink,6.3137,9.4410,-3.1273,8,0
gibson2013,72,5,the,5.0003,2.9243,2.0760,8,0
gibson2013,72,6,lady,7.7626,9.3258,-1.5632,8,0
gibson2013,72,7,.,3.8148,2.3026,1.5122,8,0
gibson2013,72,8,<eos>,6.0262,2.3026,3.7236,8,0
gibson2013,73,0,The,3.9742,2.9243,1.0498,8,0
gibson2013,73,1,bartender,11.5491,12.6649,-1.1158,8,0
gibson2013,73,2,handed,7.4171,10.5459,-3.1288,8,0
gibson2013,73,3,the,1.8654,2.9243,-1.0589,8,0
gibson2013,73,4,lady,7.4951,9.3258,-1.8307,8,0
gibson2013,73,5,the,2.9157,2.9243,-0.0086,8,0
gibson2013,73,6,drink,5.8602,9.4410,-3.5808,8,0
gibson2013,73,7,.,2.1031,2.3026,-0.1995,8,0
gibson2013,73,8,<eos>,5.9802,2.3026,3.6776,8,0
gibson2013,74,0,The,3.9742,2.9243,1.0498,9,0
gibson2013,74,1,bartender,11.5491,12.6649,-1.1158,9,0
gibson2013,74,2,handed,7.4171,10.5459,-3.1288,9,0
gibson2013,74,3,the,1.8654,2.9243,-1.0589,9,0
gibson2013,74,4,lady,7.4951,9.3258,-1.8307,9,0
gibson2013,74,5,to,1.8911,3.6156,-1.7245,9,0
gibson2013,74,6,the,1.1665,2.9243,-1.7579,9,0
gibson2013,74,7,drink,6.8048,9.4410,-2.6362,9,0
gibson2013,74,8,.,2.1454,2.3026,-0.1572,9,0
gibson2013,74,9,<eos>,5.7601,2.3026,3.4575,9,0
gibson2013,75,0,The,3.9742,2.9243,1.0498,9,0
gibson2013,75,1,bartender,11.5491,12.6649,-1.1158,9,0
gibson2013,75,2,handed,7.4171,10.5459,-3.1288,9,0
gibson2013,75,3,the,1.8654,2.9243,-1.0589,9,0
gibson2013,75,4,drink,6.3137,9.4410,-3.1273,9,0
gibson2013,75,5,to,0.9179,3.6156,-2.6977,9,0
gibson2013,75,6,the,1.5026,2.9243,-1.4218,9,0
gibson2013,75,7,lady,5.8880,9.3258,-3.4377,9,0
gibson2013,75,8,.,2.7974,2.3026,0.4948,9,0
gibson2013,75,9,<eos>,5.8776,2.3026,3.5750,9,0
gibson2013,76,0,The,3.9742,2.9243,1.0498,8,0
gibson2013,76,1,magician,15.5331,12.5947,2.9385,8,0
gibson2013,76,2,threw,8.4494,10.4551,-2.0057,8,0
gibson2013,76,3,the,2.4395,2.9243,-0.4849,8,0
gibson2013,76,4,hat,7.2382,10.2921,-3.0539,8,0
gibson2013,76,5,the,7.1384,2.9243,4.2141,8,0
gibson2013,76,6,assistant,11.4282,9.8547,1.5736,8,0
gibson2013,76,7,.,5.2471,2.3026,2.9445,8,0
gibson2013,76,8,<eos>,6.5472,2.3026,4.2446,8,0
gibson2013,77,0,The,3.9742,2.9243,1.0498,8,0
gibson2013,77,1,magician,15.5331,12.5947,2.9385,8,0
gibson2013,77,2,threw,8.4494,10.4551,-2.0057,8,0
gibson2013,77,3,the,2.4395,2.9243,-0.4849,8,0
gibson2013,77,4,assistant,11.4143,9.8547,1.5596,8,0
gibson2013,77,5,the,5.8480,2.9243,2.9237,8,0
gibson2013,77,6,hat,8.1062,10.2921,-2.1859,8,0
gibson2013,77,7,.,2.1995,2.3026,-0.1030,8,0
gibson2013,77,8,<eos>,6.0050,2.3026,3.7024,8,0
gibson2013,78,0,The,3.9742,2.9243,1.0498,9,0
gibson2013,78,1,magician,15.5331,12.5947,2.9385,9,0
gibson2013,78,2,threw,8.4494,10.4551,-2.0057,9,0
gibson2013,78,3,the,2.4395,2.9243,-0.4849,9,0
gibson2013,78,4,assistant,11.4143,9.8547,1.5596,9,0
gibson2013,78,5,to,2.6341,3.6156,-0.9815,9,0
gibson2013,78,6,the,1.0199,2.9243,-1.9044,9,0
gibson2013,78,7,hat,9.5243,10.2921,-0.7678,9,0
gibson2013,78,8,.,2.8116,2.3026,0.5090,9,0
gibson2013,78,9,<eos>,5.9549,2.3026,3.6523,9,0
gibson2013,79,0,The,3.9742,2.9243,1.0498,9,0
gibson2013,79,1,magician,15.5331,12.5947,2.9385,9,0
gibson2013,79,2,threw,8.4494,10.4551,-2.0057,9,0
gibson2013,79,3,the,2.4395,2.9243,-0.4849,9,0
gibson2013,79,4,hat,7.2382,10.2921,-3.0539,9,0
gibson2013,79,5,to,3.0292,3.6156,-0.5865,9,0
gibson2013,79,6,the,1.2469,2.9243,-1.6775,9,0
gibson2013,79,7,assistant,9.7562,9.8547,-0.0985,9,0
gibson2013,79,8,.,4.5378,2.3026,2.2352,9,0
gibson2013,79,9,<eos>,6.1055,2.3026,3.8029,9,0
gibson2013,80,0,The,3.9738,2.9243,1.0495,7,0
gibson2013,80,1,cook,11.6421,10.0155,1.6265,7,0
gibson2013,80,2,baked,11.1136,11.6968,-0.5833,7,0
gibson2013,80,3,a,2.9957,3.7766,-0.7809,7,0
gibson2013,80,4,cake,2.8325,10.2921,-7.4596,7,0
gibson2013,80,5,Lucy,14.6219,11.3559,3.2660,7,0
gibson2013,80,6,.,4.2707,2.3026,1.9681,7,0
gibson2013,80,7,<eos>,6.0953,2.3026,3.7927,7,0
gibson2013,81,0,The,3.9738,2.9243,1.0495,7,0
gibson2013,81,1,cook,11.6421,10.0155,1.6265,7,0
gibson2013,81,2,baked,11.1136,11.6968,-0.5833,7,0
gibson2013,81,3,Lucy,12.4503,11.3559,1.0944,7,0
gibson2013,81,4,a,6.1196,3.7766,2.3430,7,0
gibson2013,81,5,cake,3.5917,10.2921,-6.7004,7,0
gibson2013,81,6,.,2.6604,2.3026,0.3578,7,0
gibson2013,81,7,<eos>,6.0451,2.3026,3.7425,7,0
gibson2013,82,0,The,3.9742,2.9243,1.0498,8,0
gibson2013,82,1,cook,11.6416,10.0155,1.6261,8,0
gibson2013,82,2,baked,11.1125,11.6968,-0.5843,8,0
gibson2013,82,3,Lucy,12.4505,11.3559,1.0945,8,0
gibson2013,82,4,for,5.4058,4.5854,0.8204,8,0
gibson2013,82,5,a,2.6695,3.7766,-1.1071,8,0
gibson2013,82,6,cake,6.1808,10.2921,-4.1113,8,0
gibson2013,82,7,.,2.0261,2.3026,-0.2764,8,0
gibson2013,82,8,<eos>,5.6262,2.3026,3.3236,8,0
gibson2013,83,0,The,3.9742,2.9243,1.0498,8,0
gibson2013,83,1,cook,11.6416,10.0155,1.6261,8,0
gibson2013,83,2,baked,11.1125,11.6968,-0.5843,8,0
gibson2013,83,3,a,2.9956,3.7766,-0.7810,8,0
gibson2013,83,4,cake,2.8336,10.2921,-7.4585,8,0
gibson2013,83,5,for,3.0240,4.5854,-1.5614,8,0
gibson2013,83,6,Lucy,10.6433,11.3559,-0.7126,8,0
gibson2013,83,7,.,2.5911,2.3026,0.2885,8,0
gibson2013,83,8,<eos>,5.8515,2.3026,3.5489,8,0
gibson2013,84,0,The,3.9742,2.9243,1.0498,8,0
gibson2013,84,1,bartender,11.5491,12.6649,-1.1158,8,0
gibson2013,84,2,poured,10.2965,11.9269,-1.6304,8,0
gibson2013,84,3,a,1.5556,3.7766,-2.2210,8,0
gibson2013,84,4,drink,4.1124,9.4410,-5.3286,8,0
gibson2013,84,5,the,7.2913,2.9243,4.3670,8,0
gibson2013,84,6,customer,8.8163,10.1093,-1.2930,8,0
gibson2013,84,7,.,5.5246,2.3026,3.2220,8,0
gibson2013,84,8,<eos>,6.2974,2.3026,3.9949,8,0
gibson2013,85,0,The,3.9742,2.9243,1.0498,8,0
gibson2013,85,1,bartender,11.5491,12.6649,-1.1158,8,0
gibson2013,85,2,poured,10.2965,11.9269,-1.6304,8,0
gibson2013,85,3,the,2.9328,2.9243,0.0084,8,0
gibson2013,85,4,customer,8.2812,10.1093,-1.8281,8,0
gibson2013,85,5,a,2.6279,3.7766,-1.1488,8,0
gibson2013,85,6,drink,2.9225,9.4410,-6.5185,8,0
gibson2013,85,7,.,2.7353,2.3026,0.4327,8,0
gibson2013,85,8,<eos>,6.6116,2.3026,4.3090,8,0
gibson2013,86,0,The,3.9742,2.9243,1.0498,9,0
gibson2013,86,1,bartender,11.5491,12.6649,-1.1158,9,0
gibson2013,86,2,poured,10.2965,11.9269,-1.6304,9,0
gibson2013,86,3,the,2.9328,2.9243,0.0084,9,0
gibson2013,86,4,customer,8.2812,10.1093,-1.8281,9,0
gibson2013,86,5,for,4.7357,4.5854,0.1503,9,0
gibson2013,86,6,a,1.5672,3.7766,-2.2094,9,0
gibson2013,86,7,drink,4.9531,9.4410,-4.4879,9,0
gibson2013,86,8,.,1.8172,2.3026,-0.4854,9,0
gibson2013,86,9,<eos>,6.4322,2.3026,4.1296,9,0
gibson2013,87,0,The,3.9742,2.9243,1.0498,9,0
gibson2013,87,1,bartender,11.5491,12.6649,-1.1158,9,0
gibson2013,87,2,poured,10.2965,11.9269,-1.6304,9,0
gibson2013,87,3,a,1.5556,3.7766,-2.2210,9,0
gibson2013,87,4,drink,4.1124,9.4410,-5.3286,9,0
gibson2013,87,5,for,3.7113,4.5854,-0.8740,9,0
gibson2013,87,6,the,2.0240,2.9243,-0.9004,9,0
gibson2013,87,7,customer,6.8231,10.1093,-3.2862,9,0
gibson2013,87,8,.,1.9224,2.3026,-0.3802,9,0
gibson2013,87,9,<eos>,6.0988,2.3026,3.7962,9,0
gibson2013,88,0,The,3.9742,2.9243,1.0498,8,0
gibson2013,88,1,woman,8.5278,8.4039,0.1240,8,0
gibson2013,88,2,saved,9.3217,9.9696,-0.6479,8,0
gibson2013,88,3,a,2.6950,3.7766,-1.0816,8,0
gibson2013,88,4,seat,7.7473,9.6243,-1.8770,8,0
gibson2013,88,5,her,7.7809,6.2146,1.5663,8,0
gibson2013,88,6,husband,2.3677,9.2103,-6.8427,8,0
gibson2013,88,7,.,2.6927,2.3026,0.3901,8,0
gibson2013,88,8,<eos>,6.2923,2.3026,3.9897,8,0
gibson2013,89,0,The,3.9742,2.9243,1.0498,8,0
gibson2013,89,1,woman,8.5278,8.4039,0.1240,8,0
gibson2013,89,2,saved,9.3217,9.9696,-0.6479,8,0
gibson2013,89,3,her,2.3043,6.2146,-3.9103,8,0
